capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
335160 1.083942051 0.996513831 0.996513831 0.087428220 0.996538679 1.009734741 1.010823308 1.011952088 1.009350234 1.011689124 1.010772051 1.011085525 0.998915491 0.997303900 0.997303900 0.997823560 0.997823560 0.999182005  
176400 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.132996683 1.134379981 1.132219501 1.134309538 1.132158621 1.134533580 1.134613682 1.131121224 1.131111106 1.131111106 1.131096939 1.131096939 1.131151857  
194040 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.132996683 1.134379981 1.132219501 1.134309538 1.132158621 1.134533580 1.134613682 1.131121224 1.131111106 1.131111106 1.131096939 1.131096939 1.131151857  
211680 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.132669086 1.134379981 1.132219501 1.134309538 1.132158621 1.134395964 1.134572228 1.130367095 1.130214836 1.130214836 1.131096939 1.131096939 1.130259563  
229320 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.131615846 1.133205382 1.132037697 1.132453609 1.131971015 1.132126542 1.132682550 1.122900132 1.121434531 1.121434531 1.129435610 1.129435610 1.122341557  
246960 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.129253071 1.127675849 1.131200399 1.125933509 1.131358130 1.125888754 1.124915824 1.116171392 1.110054697 1.110054697 1.125210914 1.125210914 1.108900095  
264600 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.126160549 1.123704552 1.128933566 1.119864104 1.128235405 1.119576890 1.120209864 1.114673698 1.108578672 1.108578672 1.104582678 1.104582678 1.105506821  
282240 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.126160549 1.123704552 1.128785539 1.119864104 1.128087378 1.119576890 1.120209864 1.114192115 1.107520091 1.107520091 1.103712697 1.103712697 1.104415185  
299880 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.124786360 1.122469936 1.125081265 1.118403965 1.124383104 1.118396693 1.118879038 1.106378217 1.099137848 1.099137848 1.095689317 1.095689317 1.096520675  
317520 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.111479798 1.111132667 1.114438562 1.106512204 1.113950009 1.108798561 1.109120759 1.097666442 1.087298150 1.087298150 1.084299876 1.084299876 1.082629247  
335160 1.137991717 1.051484663 1.051484663 0.086507054 1.051508268 1.067183975 1.071346492 1.073593976 1.070792724 1.072555090 1.067589974 1.068876214 1.054349031 1.054172660 1.054172660 1.053511633 1.053511633 1.055142886  
176400 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.104466204 1.105901902 1.104064218 1.106683894 1.104005898 1.106158837 1.106085787 1.102903329 1.102918832 1.102918832 1.103149146 1.103149146 1.103129429  
194040 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.104466204 1.105901902 1.104064218 1.106683894 1.104005898 1.106158837 1.106085787 1.102903329 1.102918832 1.102918832 1.103149146 1.103149146 1.103129429  
211680 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.104466204 1.105901902 1.104064218 1.106310384 1.104005898 1.106158837 1.106085787 1.102413967 1.102011727 1.102011727 1.103113415 1.103113415 1.102173578  
229320 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.104357141 1.105184519 1.103797531 1.104936539 1.103918538 1.105053673 1.104776060 1.096300073 1.094946436 1.094946436 1.101608444 1.101608444 1.095562873  
246960 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.099970922 1.099739522 1.103095608 1.096840884 1.103140116 1.098613277 1.098994253 1.085781524 1.079140834 1.079140834 1.093832019 1.093832019 1.079648131  
264600 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.097693856 1.095659573 1.101040095 1.091230121 1.101189887 1.092842648 1.092611889 1.085392730 1.078501814 1.078501814 1.074082920 1.074082920 1.075257001  
282240 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.097693856 1.095659573 1.100718894 1.091230121 1.100868686 1.092666803 1.092333831 1.084606868 1.076843655 1.076843655 1.072971247 1.072971247 1.074126734  
299880 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.096304324 1.094794653 1.098447768 1.089561605 1.098764061 1.091715065 1.091544229 1.077429830 1.068314894 1.068314894 1.067226892 1.067226892 1.066250559  
317520 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.082196279 1.082940088 1.086598884 1.080331337 1.086341519 1.080303069 1.079962734 1.066771480 1.054308096 1.054308096 1.053897633 1.053897633 1.051902609  
335160 1.109652019 1.025796028 1.025796028 0.083855991 1.025819495 1.040278733 1.039416921 1.043022445 1.040684795 1.042899111 1.039214342 1.039486099 1.028880767 1.027176740 1.027176740 1.026661387 1.026661387 1.028173892  
176400 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.101036954 1.102289952 1.099988017 1.102436465 1.099971473 1.102655774 1.102589918 1.099523537 1.099549230 1.099549230 1.099474814 1.099474814 1.099541079  
194040 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.101036954 1.102289952 1.099988017 1.102436465 1.099971473 1.102655774 1.102589918 1.099523537 1.099549230 1.099549230 1.099474814 1.099474814 1.099541079  
211680 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.101036954 1.102162138 1.099988017 1.102436465 1.099971473 1.102635227 1.102447970 1.099418129 1.099332035 1.099332035 1.098595212 1.098595212 1.099313352  
229320 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.100087482 1.100531237 1.099752397 1.101095549 1.099736229 1.101422495 1.101014217 1.091276138 1.091260363 1.091260363 1.098665202 1.098665202 1.092177489  
246960 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.096345532 1.096353521 1.099056274 1.092571637 1.099133322 1.092730079 1.092633593 1.082879784 1.077277541 1.077277541 1.092913955 1.092913955 1.076419876  
264600 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.094789867 1.092273826 1.097509851 1.088458480 1.097600542 1.087908923 1.088240404 1.083160085 1.076528104 1.076528104 1.071376199 1.071376199 1.073425520  
282240 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.094789867 1.092273826 1.097368636 1.088458480 1.097600542 1.087908923 1.088240404 1.082928062 1.075992987 1.075992987 1.071066974 1.071066974 1.073116295  
299880 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.093474870 1.091266474 1.094707242 1.087729303 1.094930061 1.087200301 1.087584472 1.076295872 1.067307441 1.067307441 1.063587459 1.063587459 1.065127360  
317520 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.081424751 1.080343112 1.084170521 1.077306765 1.084083242 1.076141538 1.075707202 1.067234024 1.054935403 1.054935403 1.052729046 1.052729046 1.051110589  
335160 1.106260380 1.023763118 1.023763118 0.082497262 1.023783665 1.037123913 1.036792106 1.040521223 1.034936700 1.040394751 1.035677510 1.035088701 1.027321049 1.024631305 1.024631305 1.024274247 1.024274247 1.025720675  
176400 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.094080170 1.095293643 1.093593402 1.095868530 1.093459974 1.095721185 1.095894818 1.092404133 1.092401112 1.092401112 1.092406439 1.092406439 1.092668838  
194040 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.094080170 1.095293643 1.093593402 1.095868530 1.093459974 1.095721185 1.095894818 1.092404133 1.092401112 1.092401112 1.092406439 1.092406439 1.092668838  
211680 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.094080170 1.095293643 1.093593402 1.095868530 1.093459974 1.095721185 1.095894818 1.091523636 1.091395832 1.091395832 1.092029387 1.092029387 1.091989251  
229320 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.092590366 1.094226625 1.093432262 1.094561638 1.093298834 1.094512399 1.094513704 1.083683354 1.082698707 1.082698707 1.090989912 1.090989912 1.082705269  
246960 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.089424213 1.089233771 1.091712281 1.087036176 1.091963021 1.086267252 1.085175113 1.076040739 1.070775082 1.070775082 1.085640553 1.085640553 1.070608537  
264600 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.086828873 1.085221565 1.089926090 1.081366042 1.090194982 1.080869884 1.080516275 1.074688455 1.069193784 1.069193784 1.063858573 1.063858573 1.065661020  
282240 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.086574244 1.084901408 1.089305099 1.081054022 1.089470193 1.080553289 1.080182689 1.073238096 1.067062730 1.067062730 1.062069253 1.062069253 1.063465336  
299880 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.085092647 1.083453936 1.086090236 1.079470471 1.086515504 1.078326576 1.077788652 1.066282688 1.058351412 1.058351412 1.054713759 1.054713759 1.055734303  
317520 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.071727340 1.069709279 1.074193149 1.065963493 1.074273034 1.066733381 1.066723038 1.057363704 1.045291182 1.045291182 1.044160404 1.044160404 1.042667806  
335160 1.099116004 1.015282155 1.015282155 0.083833849 1.015306707 1.029201379 1.029535007 1.032336206 1.029384732 1.032216375 1.027674475 1.027669914 1.019025038 1.016485059 1.016485059 1.015932215 1.015932215 1.017892930  
176400 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.133160079 1.134142372 1.132771243 1.135015215 1.132772103 1.134464340 1.134753461 1.131948253 1.131911342 1.131911342 1.132021672 1.132021672 1.131990424  
194040 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.133160079 1.134142372 1.132771243 1.135015215 1.132772103 1.134464340 1.134753461 1.131948253 1.131911342 1.131911342 1.132021672 1.132021672 1.131990424  
211680 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.133160079 1.134142372 1.132771243 1.135015215 1.132772103 1.134464340 1.134753461 1.131505566 1.131516545 1.131516545 1.132021672 1.132021672 1.131386232  
229320 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.132782611 1.132900410 1.132679456 1.133828409 1.132625872 1.133589507 1.133907287 1.124411150 1.123594711 1.123594711 1.130151774 1.130151774 1.122958410  
246960 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.130105931 1.128343698 1.131854058 1.126886564 1.132062519 1.127659178 1.127999201 1.116784009 1.109458763 1.109458763 1.126873400 1.126873400 1.109975578  
264600 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.127622543 1.126022649 1.130966504 1.122677400 1.129982155 1.122581086 1.122414276 1.116217310 1.107864589 1.107864589 1.104983007 1.104983007 1.105442861  
282240 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.127622543 1.125872516 1.130358039 1.122552392 1.129373690 1.122581086 1.122414276 1.115453366 1.107007095 1.107007095 1.103939337 1.103939337 1.104250017  
299880 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.126374920 1.124631172 1.128047847 1.121308090 1.127063498 1.120866762 1.120649785 1.108350774 1.097626766 1.097626766 1.096543697 1.096543697 1.095225117  
317520 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.111611564 1.113500903 1.115217823 1.109429771 1.114242789 1.109839197 1.109555025 1.097414444 1.085412779 1.085412779 1.086754186 1.086754186 1.083245134  
335160 1.138516363 1.057875533 1.057875533 0.080640830 1.057899034 1.072821622 1.071815977 1.077637321 1.074493327 1.076647603 1.072672164 1.073434308 1.060719021 1.058540332 1.058540332 1.059232769 1.059232769 1.059698730  
176400 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.108101832 1.110652907 1.107794540 1.109931297 1.108371336 1.110606342 1.110306411 1.106553754 1.106067575 1.106067575 1.106731013 1.106731013 1.106866162  
194040 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.108101832 1.110652907 1.107794540 1.109931297 1.108371336 1.110606342 1.110306411 1.106553754 1.106067575 1.106067575 1.106731013 1.106731013 1.106866162  
211680 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.108101832 1.110652907 1.107794540 1.109931297 1.108371336 1.110606342 1.110306411 1.105608055 1.105011084 1.105011084 1.106505821 1.106505821 1.106098525  
229320 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.107370612 1.110212023 1.107703950 1.109189346 1.108280746 1.109154375 1.109278502 1.097521967 1.097157297 1.097157297 1.104768385 1.104768385 1.097323367  
246960 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.103620171 1.103994747 1.105268362 1.101225678 1.105751819 1.103060934 1.102564969 1.088971711 1.082937124 1.082937124 1.097791439 1.097791439 1.083920538  
264600 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.100976680 1.098930083 1.103962906 1.094790521 1.103736983 1.095681350 1.095050779 1.088968645 1.082655576 1.082655576 1.078081793 1.078081793 1.079962873  
282240 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.100514165 1.098930083 1.103328064 1.094499191 1.103102141 1.095681350 1.095050779 1.087769227 1.081145313 1.081145313 1.076236695 1.076236695 1.077943278  
299880 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.099427054 1.097081272 1.101187329 1.093529285 1.100961406 1.094786918 1.093979448 1.081374198 1.072090778 1.072090778 1.070427656 1.070427656 1.070756011  
317520 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.086948188 1.085935295 1.090775883 1.081587517 1.090390003 1.081540301 1.080989310 1.070458052 1.059808260 1.059808260 1.057362102 1.057362102 1.056845087  
335160 1.114209978 1.025847814 1.025847814 0.088362164 1.025872410 1.043704992 1.042962968 1.043650256 1.043864373 1.044125879 1.042860164 1.042608942 1.030124588 1.026458625 1.026458625 1.026395403 1.026395403 1.028273595  
176400 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.133002206 1.134095341 1.132037802 1.134943028 1.131967986 1.134388910 1.134238464 1.131082736 1.130975042 1.130975042 1.131006212 1.131006212 1.130963864  
194040 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.133002206 1.134095341 1.132037802 1.134943028 1.131967986 1.134388910 1.134238464 1.131082736 1.130975042 1.130975042 1.131006212 1.131006212 1.130963864  
211680 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.133002206 1.134095341 1.132037802 1.134917398 1.131967986 1.134316954 1.134131244 1.130898872 1.130921443 1.130921443 1.130073687 1.130073687 1.130831014  
229320 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.132572340 1.133160968 1.131771785 1.134001918 1.131701969 1.133457059 1.133315593 1.123383505 1.121843981 1.121843981 1.129159849 1.129159849 1.123015100  
246960 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.128396033 1.126738095 1.129487884 1.125629593 1.129646262 1.124997407 1.124640275 1.114870989 1.108631796 1.108631796 1.122276944 1.122276944 1.108953618  
264600 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.125645517 1.123564834 1.128557905 1.120197097 1.128606303 1.120021099 1.119956442 1.114249077 1.108009050 1.108009050 1.104188729 1.104188729 1.105228312  
282240 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.125645517 1.123564834 1.128557905 1.120197097 1.128606303 1.119913879 1.119863036 1.113975233 1.107450446 1.107450446 1.103904125 1.103904125 1.104943708  
299880 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.124512227 1.122627609 1.126832284 1.119370527 1.127041437 1.119612077 1.119500983 1.108122325 1.099546306 1.099546306 1.097276884 1.097276884 1.097801226  
317520 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.112724076 1.111221137 1.115078355 1.108543320 1.115104375 1.107942376 1.108110160 1.099132547 1.088203707 1.088203707 1.086063580 1.086063580 1.085396808  
335160 1.138064575 1.052994948 1.052994948 0.085069627 1.053019988 1.070035630 1.070481464 1.072751451 1.069489668 1.072334668 1.068576956 1.068585434 1.056391876 1.053973427 1.053973427 1.054251623 1.054251623 1.054981287  
176400 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.111828444 1.113036306 1.110861297 1.113565200 1.110843978 1.112947573 1.112788845 1.110037422 1.109981475 1.109981475 1.109951150 1.109951150 1.109969965  
194040 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.111828444 1.113036306 1.110861297 1.113565200 1.110843978 1.112947573 1.112788845 1.110037422 1.109981475 1.109981475 1.109951150 1.109951150 1.109969965  
211680 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.111690019 1.113036306 1.110861297 1.113565200 1.110843978 1.112947573 1.112788845 1.109502806 1.109833967 1.109833967 1.109722581 1.109722581 1.109386030  
229320 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.111135180 1.112483392 1.110440285 1.112316863 1.110422966 1.112143875 1.112196017 1.102712941 1.102899988 1.102899988 1.108397867 1.108397867 1.102940916  
246960 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.107911267 1.107746265 1.109836164 1.104217359 1.109848119 1.103943561 1.104387415 1.094362109 1.087928710 1.087928710 1.102477720 1.102477720 1.087937851  
264600 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.104769815 1.102498035 1.107740953 1.097951892 1.107861224 1.100096487 1.100087964 1.093259395 1.087199469 1.087199469 1.082777829 1.082777829 1.084165148  
282240 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.104769815 1.102498035 1.107407476 1.097861748 1.107527747 1.100096487 1.100087964 1.092132389 1.086223129 1.086223129 1.082181332 1.082181332 1.083257522  
299880 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.103724231 1.100925623 1.105873030 1.096800980 1.105993301 1.098757468 1.098956944 1.086113217 1.078000898 1.078000898 1.076328154 1.076328154 1.075779332  
317520 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.091434368 1.089577556 1.093510343 1.087798364 1.093556701 1.089046165 1.089348704 1.077583629 1.067347473 1.067347473 1.064581721 1.064581721 1.064095266  
335160 1.116351880 1.032987863 1.032987863 0.083364017 1.033011229 1.049186385 1.049706869 1.052212018 1.048525192 1.052236936 1.049711512 1.049184472 1.036755994 1.033686797 1.033686797 1.034045418 1.034045418 1.035074123  
176400 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.062292152 1.063593572 1.062184896 1.063160464 1.062172110 1.063629795 1.063948742 1.060496773 1.060520934 1.060520934 1.060463381 1.060463381 1.060848259  
194040 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.062292152 1.063593572 1.062184896 1.063160464 1.062172110 1.063629795 1.063948742 1.060496773 1.060520934 1.060520934 1.060463381 1.060463381 1.060848259  
211680 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.062292152 1.063490386 1.062184896 1.063049560 1.062172110 1.063593841 1.063795987 1.060094446 1.059754864 1.059754864 1.059946591 1.059946591 1.060159678  
229320 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.061897668 1.062362761 1.061499744 1.061836812 1.061486958 1.062098542 1.062716040 1.053172326 1.052793381 1.052793381 1.058429298 1.058429298 1.053973870  
246960 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.057963900 1.057984437 1.060260241 1.054561834 1.060378041 1.053671798 1.055260511 1.043262194 1.037169432 1.037169432 1.053860613 1.053860613 1.037888787  
264600 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.055617199 1.053131867 1.057314337 1.048742522 1.057406681 1.048686361 1.049236677 1.042700850 1.036971464 1.036971464 1.031828632 1.031828632 1.033355132  
282240 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.055314096 1.053070612 1.057314337 1.048742522 1.057406681 1.048434158 1.048981966 1.041368350 1.035159277 1.035159277 1.030634784 1.030634784 1.031914738  
299880 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.053543623 1.051533800 1.053945222 1.047495122 1.054037566 1.047093979 1.047577056 1.033919629 1.026371231 1.026371231 1.022741543 1.022741543 1.022783084  
317520 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.039451903 1.040166308 1.042919170 1.036959024 1.042802532 1.036263793 1.036592829 1.024321662 1.012730684 1.012730684 1.012266433 1.012266433 1.010596548  
335160 1.067600418 0.984936567 0.984936567 0.082663851 0.984960599 1.001095335 0.999555905 1.003855451 0.999649980 1.003509104 1.001129750 1.000754193 0.989210023 0.985805969 0.985805969 0.985686305 0.985686305 0.987057634  
176400 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.108716338 1.109914015 1.108202035 1.110487681 1.108145649 1.110133136 1.110424843 1.107031262 1.106982679 1.106982679 1.107190841 1.107190841 1.107342135  
194040 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.108716338 1.109914015 1.108202035 1.110487681 1.108145649 1.110133136 1.110424843 1.107031262 1.106982679 1.106982679 1.107190841 1.107190841 1.107342135  
211680 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.108652579 1.109914015 1.108113706 1.110487681 1.108057320 1.110133136 1.110424843 1.106919171 1.106894350 1.106894350 1.107102512 1.107102512 1.107100731  
229320 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.107792167 1.109170214 1.107906017 1.108807989 1.107922687 1.108807823 1.108988437 1.100155873 1.098786519 1.098786519 1.105348971 1.105348971 1.099693598  
246960 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.104092410 1.104796166 1.107144109 1.102471731 1.107121985 1.101512158 1.102755800 1.091836386 1.083600550 1.083600550 1.100284195 1.100284195 1.084566639  
264600 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.101623353 1.100015827 1.104714676 1.095810004 1.104917063 1.095903574 1.096307613 1.090547474 1.083720526 1.083720526 1.079216001 1.079216001 1.080578646  
282240 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.101623353 1.100015827 1.104625857 1.095656929 1.104828244 1.095662170 1.095987840 1.090310481 1.083163887 1.083163887 1.078628759 1.078628759 1.079996875  
299880 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.101224322 1.098843471 1.102469261 1.094842812 1.102671648 1.095016909 1.095270880 1.082618496 1.072727597 1.072727597 1.071291418 1.071291418 1.071064932  
317520 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.087033718 1.086660125 1.090860515 1.084823621 1.090930446 1.084272070 1.084475443 1.071611316 1.059119682 1.059119682 1.058131358 1.058131358 1.056858085  
335160 1.113409982 1.029555848 1.029555848 0.083854134 1.029578689 1.044764610 1.044933317 1.048015437 1.044544838 1.048124655 1.045707144 1.046190413 1.032991392 1.030332867 1.030332867 1.029975177 1.029975177 1.031290302  
176400 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.016052404 1.017211018 1.015397904 1.017591643 1.015306993 1.017411036 1.017667302 1.014394313 1.014338417 1.014338417 1.014675542 1.014675542 1.014666746  
194040 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.016052404 1.017211018 1.015397904 1.017591643 1.015306993 1.017411036 1.017667302 1.014394313 1.014338417 1.014338417 1.014675542 1.014675542 1.014666746  
211680 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.016052404 1.017162787 1.015397904 1.017591643 1.015306993 1.017411036 1.017667302 1.014214105 1.014104919 1.014104919 1.014614204 1.014614204 1.014642787  
229320 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.015605671 1.016019428 1.015124612 1.015660500 1.014994475 1.015021292 1.015583378 1.007711190 1.006798704 1.006798704 1.013724932 1.013724932 1.007466510  
246960 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.011430309 1.011866508 1.013973047 1.009982937 1.014143223 1.008559042 1.009090866 0.997945150 0.990856954 0.990856954 1.007983616 1.007983616 0.991593698  
264600 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.008062829 1.006735680 1.012173944 1.004698234 1.012177710 1.003464583 1.003629689 0.995081322 0.989716024 0.989716024 0.985636165 0.985636165 0.988560314  
282240 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.008038870 1.006735680 1.012125713 1.004650003 1.012012570 1.003398644 1.003585084 0.994980903 0.990097595 0.990097595 0.985521333 0.985521333 0.988375799  
299880 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 1.007093569 1.006185737 1.010690418 1.003528344 1.010877519 1.001903627 1.002198477 0.988911814 0.981187332 0.981187332 0.978881834 0.978881834 0.980690993  
317520 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 0.994558494 0.997029747 1.001301639 0.996775547 1.000150829 0.994978101 0.995353148 0.974921540 0.964772280 0.964772280 0.969799468 0.969799468 0.966920882  
335160 1.021024359 0.934312389 0.934312389 0.086711970 0.934337890 0.956963648 0.956787475 0.958685312 0.959895549 0.958081725 0.959027626 0.959582183 0.943540382 0.936406178 0.936406178 0.938355823 0.938355823 0.936942941  
176400 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.061169318 1.063155459 1.061273164 1.064151666 1.061056870 1.063390750 1.063417086 1.059498723 1.059580830 1.059580830 1.060413845 1.060413845 1.060507904  
194040 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.061169318 1.063155459 1.061273164 1.064151666 1.061056870 1.063390750 1.063417086 1.059498723 1.059580830 1.059580830 1.060413845 1.060413845 1.060507904  
211680 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.061169318 1.063125073 1.061201883 1.064068591 1.061056870 1.063261910 1.063373014 1.059395822 1.059457245 1.059457245 1.060272032 1.060272032 1.060388470  
229320 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.060497952 1.062398999 1.060571403 1.062341514 1.060775058 1.061391013 1.060957262 1.053706222 1.052806525 1.052806525 1.058012441 1.058012441 1.054605063  
246960 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.057773094 1.059215660 1.060185745 1.055125797 1.060167350 1.056220038 1.056017947 1.043595990 1.037911213 1.037911213 1.055034041 1.055034041 1.039102880  
264600 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.055109512 1.052801863 1.058043533 1.048224013 1.058986336 1.050265554 1.050411815 1.044262205 1.037187473 1.037187473 1.034196103 1.034196103 1.035798002  
282240 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.055109512 1.052801863 1.057970851 1.048113297 1.058986336 1.050194273 1.050371361 1.043514804 1.036999237 1.036999237 1.034014521 1.034014521 1.035347675  
299880 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.054246637 1.051967628 1.055683481 1.047202436 1.056643258 1.049181904 1.049491973 1.037965328 1.028570488 1.028570488 1.026964598 1.026964598 1.028194087  
317520 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.042900288 1.042631534 1.047367681 1.041904622 1.047108768 1.042781663 1.042771442 1.027159053 1.015094375 1.015094375 1.015904121 1.015904121 1.015166490  
335160 1.067234645 0.982079777 0.982079777 0.085154868 0.982102119 1.005557269 1.007070608 1.013469166 1.010346551 1.013247199 1.010378162 1.008945584 0.993109256 0.984295421 0.984295421 0.989835878 0.989835878 0.985846916  
176400 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.974055832 0.975482006 0.973339076 0.976246640 0.973325088 0.975400324 0.975465872 0.972274923 0.972301451 0.972301451 0.972253396 0.972253396 0.972362357  
