capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory_makespan order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
2203253144 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 885.192193159 848.912432754 879.963461678 884.519006883 855.934536105 871.976682939 805.531964308 791.558165509 826.073809643 826.073809643 791.703160193 791.703160193 823.799384584  
2386857572 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 867.299976272 846.635041031 868.601908253 881.098891154 818.268531744 868.590892574 792.442914086 769.912113209 784.047023414 784.047023414 785.700460916 785.700460916 811.332043560  
2570462000 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 865.571899485 846.635041031 868.601908253 876.650135948 818.268531744 868.590892574 792.442914086 769.912113209 788.815904045 788.815904045 761.691677776 761.691677776 800.608743361  
2754066428 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 795.735168939 747.510427000 754.233297818 756.882187390 794.097775142 771.015307728 757.028967892 721.820200585 748.078603480 748.078603480 755.454838832 755.454838832 717.680555457  
2937670856 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 795.735168939 742.978492937 754.233297818 753.594508207 781.008724920 771.015307728 754.938908904 721.820200585 768.080441716 768.080441716 755.454838832 755.454838832 717.082160447  
3121275284 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 795.176225754 742.978492937 749.794870658 749.347101166 776.761317879 771.015307728 754.938908904 721.820200585 763.833034675 763.833034675 689.929123866 689.929123866 768.161077950  
3304879712 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 795.176225754 742.220642058 749.794870658 749.347101166 774.402621661 771.015307728 748.465523895 687.269424225 763.833034675 763.833034675 679.979333648 679.979333648 695.639477393  
3488484140 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 726.358668340 742.220642058 745.964351599 724.291211170 772.739647883 771.015307728 748.465523895 686.331209150 701.896498855 701.896498855 624.889786394 624.889786394 624.468750663  
1836044288 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 290.559454304 271.667729392 274.410026304 261.847786994 244.865627827 264.689819139 241.656663593 241.423522293 241.498099847 241.498099847 245.550248525 245.550248525 245.550248525  
2019648716 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 290.258198588 271.667729392 274.410026304 242.334893883 223.060179403 264.689819139 232.586316860 241.423522293 242.334893883 242.334893883 242.261669406 242.261669406 242.261669406  
2203253144 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 290.258198588 271.667729392 274.410026304 242.334893883 223.060179403 264.689819139 232.586316860 241.423522293 242.334893883 242.334893883 242.261669406 242.261669406 242.261669406  
2386857572 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 241.204101625 222.613632429 225.355929341 222.137755488 223.060179403 264.689819139 232.586316860 235.716332233 222.137755488 222.137755488 222.064531011 222.064531011 222.066068574  
2570462000 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 241.204101625 222.613632429 225.355929341 222.137755488 223.060179403 264.689819139 232.586316860 235.716332233 222.137755488 222.137755488 222.064531011 222.064531011 222.066068574  
2754066428 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 241.204101625 222.613632429 193.362940406 222.137755488 222.613632429 206.565375443 232.139769886 206.095513496 222.137755488 222.137755488 221.911982259 221.911982259 221.911982259  
2937670856 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 241.204101625 222.613632429 193.362940406 222.137755488 222.613632429 206.565375443 232.139769886 206.095513496 222.137755488 222.137755488 221.911982259 221.911982259 221.911982259  
3121275284 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 229.035943685 222.613632429 193.362940406 206.095513496 222.613632429 206.095513496 222.613632429 206.095513496 206.095513496 206.095513496 221.911982259 221.911982259 221.911982259  
3304879712 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 229.035943685 222.613632429 193.362940406 206.095513496 222.613632429 206.095513496 222.613632429 206.095513496 206.095513496 206.095513496 221.911982259 221.911982259 221.911982259  
3488484140 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 229.035943685 222.613632429 154.751389821 206.095513496 222.613632429 206.095513496 222.613632429 206.095513496 206.095513496 206.095513496 154.751389821 154.751389821 154.751389821  
1836044288 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1113.317690884 1038.689602162 1023.142182184 1044.106891285 984.918169175 980.305688544 924.127093102 937.149256865 966.120627672 966.120627672 943.350657287 943.350657287 985.920044983  
2019648716 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1074.466708350 1036.792026346 1012.202332319 1044.106891285 977.733775754 980.305688544 924.127093102 937.149256865 966.120627672 966.120627672 929.029418947 929.029418947 952.613258948  
2203253144 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1072.616911681 1032.898026281 1008.026884496 1044.106891285 977.733775754 980.305688544 924.127093102 937.149256865 966.120627672 966.120627672 925.035700709 925.035700709 948.988100890  
2386857572 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1044.560324087 1032.094888258 995.959916626 1030.206906468 921.966883939 949.743896468 911.230236543 921.391220074 922.260039236 922.260039236 918.337499289 918.337499289 943.489546318  
2570462000 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1044.560324087 1032.094888258 995.959916626 1030.206906468 911.823797229 949.743896468 911.230236543 921.391220074 922.260039236 922.260039236 905.463120058 905.463120058 937.171705845  
2754066428 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 921.295416086 790.096278810 891.118180319 815.327250387 882.473315121 905.354532080 849.785816802 890.729481250 891.598300412 891.598300412 786.083917509 786.083917509 800.509962255  
2937670856 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 860.520825352 790.096278810 891.118180319 815.327250387 878.362859456 905.354532080 849.785816802 890.729481250 891.598300412 891.598300412 754.206890361 754.206890361 798.340683773  
3121275284 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 847.498667778 790.096278810 891.118180319 815.327250387 878.216820065 905.354532080 848.704166670 890.729481250 890.729481250 890.729481250 748.812778185 748.812778185 760.486965945  
3304879712 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 847.498667778 790.096278810 891.118180319 815.327250387 872.634524869 905.354532080 848.704166670 890.729481250 890.729481250 890.729481250 710.252054630 710.252054630 757.275290788  
3488484140 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 839.992261130 790.096278810 891.118180319 815.327250387 859.349492980 905.354532080 835.368636494 830.235654128 830.978144366 830.978144366 704.845209273 704.845209273 815.679697761  
1836044288 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 970.326176547 825.726058673 787.983998483 834.527635338 835.460438443 865.443107844 862.703418705 757.835652779 824.793419782 824.793419782 755.991531522 755.991531522 851.586718100  
2019648716 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 870.187379041 825.537015988 787.983998483 820.413295310 827.434179196 865.443107844 862.703418705 739.473472658 800.216408081 800.216408081 761.242102413 761.242102413 814.169787125  
2203253144 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 870.187379041 825.283405324 787.983998483 816.828051759 827.434179196 865.443107844 846.450257752 716.374028635 792.999657145 792.999657145 737.367874052 737.367874052 815.595491224  
2386857572 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 851.321658353 821.604216632 728.847692103 748.754371876 742.706369537 835.956477451 826.640706831 726.218704263 738.815863838 738.815863838 713.926050612 713.926050612 753.291883647  
2570462000 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 800.973945401 821.604216632 728.847692103 748.754371876 742.706369537 835.956477451 822.315608481 730.813496657 736.673476555 736.673476555 715.502829545 715.502829545 753.596769544  
2754066428 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 746.836903103 694.699476551 721.483493878 744.140385591 712.533054381 748.316745221 756.669105022 652.006220152 721.083069327 721.083069327 681.126517436 681.126517436 718.893352668  
2937670856 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 746.836903103 694.445865887 721.483493878 739.950340209 712.533054381 748.316745221 756.669105022 641.120401365 750.544590232 750.544590232 681.575203475 681.575203475 733.541616928  
3121275284 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 711.644862945 694.445865887 707.096689536 737.026281034 660.890412537 748.316745221 756.669105022 663.702826192 713.547882191 713.547882191 647.833354938 647.833354938 714.613654081  
3304879712 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 704.243856665 694.445865887 707.096689536 732.254779899 660.890412537 748.316745221 756.669105022 640.749342296 719.195928854 719.195928854 647.469035332 647.469035332 716.598401046  
3488484140 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 704.243856665 691.671662475 692.625895863 732.254779899 649.203622575 704.622051393 756.669105022 652.204297780 723.721890828 723.721890828 688.264847729 688.264847729 723.930229485  
1836044288 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 643.575474210 612.711364964 649.857941284 581.724569045 625.157929255 649.857928963 630.747407237 615.907766884 581.724569045 581.724569045 557.723889391 557.723889391 604.650684669  
2019648716 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 643.575474210 611.691764942 649.857941284 581.724569045 589.516502225 649.857928963 590.642551122 590.130241167 582.576124625 582.576124625 553.924812019 553.924812019 593.192339107  
2203253144 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 643.575474210 611.691764942 649.857941284 581.724569045 585.357934042 649.857928963 590.642551122 590.130241167 582.576124625 582.576124625 541.019308122 541.019308122 590.041182369  
2386857572 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 640.088253538 568.021377942 606.451409189 580.688430584 576.468892196 649.857928963 571.371759515 590.130241167 580.688430584 580.688430584 506.869829568 506.869829568 529.295837176  
2570462000 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 614.346291034 568.021377942 606.451409189 580.688430584 569.913689452 649.857928963 571.371759515 590.130241167 580.688430584 580.688430584 507.063303968 507.063303968 524.514467622  
2754066428 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 600.233617254 561.466175198 541.758561137 580.688430584 544.936949422 602.805165176 502.253985178 499.661025453 580.688430584 580.688430584 497.797407550 497.797407550 516.180612786  
2937670856 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 596.038192270 561.466175198 541.758561137 580.688430584 535.122668571 602.805165176 501.011999307 499.661025453 580.688430584 580.688430584 500.253027817 500.253027817 495.000740448  
3121275284 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 549.150426300 534.140331438 541.758561137 534.671805258 535.122668571 602.805165176 492.971877812 495.908965228 534.671805258 534.671805258 502.892644027 502.892644027 496.715314988  
3304879712 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 549.150426300 534.140331438 541.758561137 534.671805258 525.097715503 602.805165176 492.971877812 495.908965228 534.671805258 534.671805258 492.749191390 492.749191390 503.541333626  
3488484140 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 549.150426300 521.092721409 541.758561137 534.671805258 525.097715503 602.805165176 481.689927842 474.684285423 534.671805258 534.671805258 492.749191390 492.749191390 503.541333626  
1836044288 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 756.542454039 713.136376776 753.529151526 775.405576375 718.191826285 740.388918093 725.058825169 722.840639946 726.043459177 726.043459177 724.188426852 724.188426852 735.955346730  
2019648716 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 723.564530544 712.939566479 745.603812153 772.098671563 712.310499970 740.388918093 725.058825169 722.840639946 741.806232699 741.806232699 706.533203991 706.533203991 717.130387392  
2203253144 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 701.644260678 712.939566479 745.603812153 761.218717235 712.310499970 740.134654328 707.952007667 722.840639946 737.134572677 737.134572677 723.796906476 723.796906476 732.489796290  
2386857572 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 697.975865857 712.939566479 745.603812153 761.218717235 692.711542710 724.924990301 705.065871859 722.840639946 738.499327887 738.499327887 707.483910486 707.483910486 707.204260698  
2570462000 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 681.700715487 712.939566479 745.603812153 752.986648305 692.711542710 724.924990301 705.065871859 722.840639946 733.827667865 733.827667865 707.483910486 707.483910486 712.864510749  
2754066428 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 671.302702820 652.301799409 679.888204051 632.634856579 692.150450123 694.795881417 644.989197376 632.634856579 632.634856579 632.634856579 572.454412894 572.454412894 599.825478268  
2937670856 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 671.302702820 652.301799409 679.888204051 632.634856579 692.150450123 692.711531062 644.989197376 632.634856579 632.634856579 632.634856579 572.454412894 572.454412894 599.579127299  
3121275284 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 671.302702820 652.301799409 679.888204051 632.634856579 692.150450123 692.711531062 644.989197376 632.634856579 632.634856579 632.634856579 569.034518293 569.034518293 585.963920764  
3304879712 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 653.770593331 652.301799409 679.888204051 632.634856579 692.150450123 692.711531062 644.989197376 632.634856579 632.634856579 632.634856579 538.544636221 538.544636221 585.963920764  
3488484140 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 653.770593331 644.722520815 649.397160632 632.634856579 661.754664678 692.711531062 644.722520815 632.634856579 632.634856579 632.634856579 538.406735897 538.406735897 585.963920764  
1836044288 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 259.229220252 258.054575048 263.201937601 258.957638304 258.054575048 258.957638304 258.054742263 258.957638304 258.957638304 258.957638304 258.957638304 258.957638304 258.957638304  
2019648716 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 259.226310605 258.054575048 258.054575048 258.957638304 258.023887048 258.957638304 258.054742263 258.957638304 258.957638304 258.957638304 254.636705207 254.636705207 255.860595243  
2203253144 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 259.226310605 258.054575048 258.054575048 258.957638304 258.023887048 258.957638304 258.054742263 258.957638304 258.957638304 258.957638304 253.055014357 253.055014357 254.278904393  
2386857572 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 258.355607697 222.573339480 222.573339480 258.054563242 222.542651480 258.054563242 222.573506695 258.054563242 258.054563242 258.054563242 219.155469639 219.155469639 220.379359675  
2570462000 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 258.355607697 222.573339480 222.573339480 258.054563242 222.542651480 258.054563242 222.573506695 258.054563242 258.054563242 258.054563242 217.573778789 217.573778789 218.797668825  
2754066428 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 210.985569267 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
2937670856 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 210.985569267 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
3121275284 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 210.985569267 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
3304879712 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 196.479802961 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
3488484140 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 196.479802961 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
1836044288 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 640.320236966 552.206368736 579.222439069 610.368871470 579.101973104 580.253412736 609.817230122 549.725498743 569.995985346 569.995985346 549.725498743 549.725498743 576.419051813  
2019648716 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 640.320236966 551.824144609 579.222439069 610.368871470 579.101973104 580.253412736 586.815053432 549.725498743 549.725498743 549.725498743 549.725498743 549.725498743 550.490511420  
2203253144 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 640.320236966 551.824144609 579.222439069 610.368871470 579.101973104 580.253412736 586.815053432 549.725498743 549.725498743 549.725498743 549.725498743 549.725498743 550.490511420  
2386857572 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 607.692047253 551.824144609 579.222439069 546.195831546 548.956283238 579.371857956 518.804019607 522.789944465 529.043876340 529.043876340 516.396292148 516.396292148 478.538762819  
2570462000 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 607.692047253 551.824144609 579.222439069 546.195831546 548.956283238 579.371857956 518.804019607 522.789944465 529.043876340 529.043876340 516.396292148 516.396292148 478.538762819  
2754066428 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 575.568386602 515.629550380 546.859944940 508.093121041 517.851234437 543.811480501 486.441525478 453.548032082 506.989464589 506.989464589 451.906387215 451.906387215 451.906387215  
2937670856 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 575.568386602 515.629550380 546.859944940 508.093121041 517.851234437 543.811480501 486.441525478 453.548032082 506.989464589 506.989464589 451.906387215 451.906387215 451.906387215  
3121275284 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 487.198906449 515.629550380 546.859944940 508.093121041 517.851234437 517.186377277 486.441525478 499.221465736 481.060924196 481.060924196 398.560601080 398.560601080 448.207788569  
3304879712 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 487.198906449 515.629550380 546.859944940 508.093121041 517.851234437 517.186377277 486.441525478 499.221465736 481.060924196 481.060924196 398.560601080 398.560601080 448.207788569  
3488484140 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 487.198906449 515.629550380 517.319574764 495.439812557 517.469010310 487.915908612 486.059301351 499.221465736 494.336156105 494.336156105 394.862002434 394.862002434 421.714071882  
1836044288 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 990.595670742 954.540114060 1007.359577992 1030.595611585 978.045916402 956.354270589 948.396387457 903.366847585 956.099791768 956.099791768 924.921559331 924.921559331 1007.074454207  
2019648716 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 946.884523881 954.540114060 1007.359577992 1030.595611585 973.748018719 926.198069203 896.210020330 901.800564148 957.472075619 957.472075619 864.247679780 864.247679780 911.719006950  
2203253144 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 946.884523881 954.540114060 1007.359577992 1022.967717284 973.748018719 926.198069203 895.319547531 901.800564148 951.043383516 951.043383516 841.622925867 841.622925867 910.545154825  
2386857572 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 905.866823508 936.986886077 995.854605068 1022.967717284 915.814313403 907.998548960 887.254469832 887.072464321 934.206616919 934.206616919 817.416368193 817.416368193 925.676395806  
2570462000 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 905.866823508 936.986886077 995.854605068 1019.667665961 903.455602243 907.998548960 887.254469832 877.484828626 929.677857655 929.677857655 802.836421959 802.836421959 820.250361514  
2754066428 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 839.740515677 725.624266229 878.814180891 833.577112899 861.634054685 863.075270078 791.829032136 759.323663427 799.973078010 799.973078010 761.749057834 761.749057834 816.316255092  
2937670856 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 834.273774324 725.624266229 878.814180891 825.166852504 857.324200511 863.075270078 790.497971723 759.323663427 803.314040066 803.314040066 755.413412482 755.413412482 793.500484548  
3121275284 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 834.273774324 725.624266229 878.814180891 825.166852504 828.118589729 846.886159166 789.547602961 759.323663427 807.906251894 807.906251894 765.475146417 765.475146417 798.812130136  
3304879712 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 823.463371626 725.624266229 878.814180891 820.514945071 815.747922078 846.886159166 789.547602961 759.323663427 798.662132633 798.662132633 743.765611906 743.765611906 794.677995562  
3488484140 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 823.463371626 725.624266229 878.814180891 806.651643947 796.954235503 846.886159166 788.790240736 756.222923848 801.113387068 801.113387068 730.870493106 730.870493106 782.343014877  
1836044288 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2019648716 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2203253144 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2386857572 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2570462000 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2754066428 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2937670856 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
3121275284 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
3304879712 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
3488484140 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
1836044288 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1037.328707871 1061.918363545 1093.954035308 1066.405427311 1062.696017051 1064.660623330 1045.143792712 1033.702470868 1042.569391604 1042.569391604 1033.259782162 1033.259782162 1042.322290683  
2019648716 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1032.860526146 1061.918363545 1093.954035308 1061.275990618 1062.696017051 1064.660623330 1033.295842245 1031.351042554 1029.917848977 1029.917848977 1029.895287748 1029.895287748 1032.439790623  
2203253144 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1032.860526146 1061.918363545 1081.788018357 1061.275990618 1062.696017051 1064.660623330 1033.295842245 1019.185025603 1028.829100908 1028.829100908 1018.282637971 1018.282637971 1032.439790623  
2386857572 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 939.107672083 887.052376004 1051.505507507 941.940071710 1033.294831121 1002.763279138 970.535089529 868.838250138 910.452671431 910.452671431 822.180741852 822.180741852 776.401042768  
2570462000 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 939.107672083 887.052376004 1051.505507507 941.940071710 1033.294831121 1002.763279138 970.535089529 860.855679315 911.652233702 911.652233702 812.935441414 812.935441414 776.401042768  
2754066428 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 913.516504996 847.748951948 989.432297972 916.478361954 1006.872744800 1001.835880232 941.133903599 849.889207083 906.594857348 906.594857348 812.926030931 812.926030931 830.882772876  
2937670856 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 913.516504996 847.748951948 982.872063551 916.478361954 1006.872744800 1001.835880232 941.133903599 848.458029078 905.506109279 905.506109279 777.688872157 777.688872157 838.575706336  
3121275284 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 913.516504996 847.748951948 982.872063551 903.984917892 1005.909931559 972.625118215 941.133903599 848.458029078 893.340092328 893.340092328 835.574116639 835.574116639 835.574116639  
3304879712 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 913.516504996 847.748951948 982.872063551 903.984917892 1005.909931559 972.625118215 941.133903599 848.458029078 898.954716461 898.954716461 826.635629448 826.635629448 835.574116639  
3488484140 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 884.115319066 847.748951948 976.714765128 903.984917892 1005.610064555 971.697719309 911.866298046 848.458029078 886.788699510 886.788699510 762.729219293 762.729219293 768.671270537  
1836044288 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 535.762551022 486.856214750 500.900863942 524.181202212 469.731618563 532.667449747 524.291532995 473.641382914 493.670406229 493.670406229 494.064627998 494.064627998 516.401695912  
2019648716 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 535.758583192 480.093323802 500.714092316 517.634317666 469.544846937 532.667449747 517.790024312 467.139874231 487.168897546 487.168897546 481.016234769 481.016234769 505.351344760  
2203253144 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 535.758583192 480.093323802 500.714092316 517.634317666 469.544846937 532.667449747 517.790024312 467.139874231 487.168897546 487.168897546 481.016234769 481.016234769 505.351344760  
2386857572 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 522.507675114 479.906552176 493.128054185 516.371051650 431.587498679 532.667449747 511.243139766 460.592989685 472.700265534 472.700265534 480.090016604 480.090016604 486.071733729  
2570462000 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 522.507675114 479.906552176 493.128054185 516.371051650 431.587498679 532.667449747 511.243139766 460.592989685 472.700265534 472.700265534 480.090016604 480.090016604 486.071733729  
2754066428 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 506.646344943 416.078288595 431.541911654 385.192037443 431.216907162 412.147656307 386.186738923 398.899872073 385.097927450 385.097927450 445.409553443 445.409553443 390.452217701  
2937670856 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 506.646344943 416.078288595 431.541911654 385.192037443 431.216907162 412.147656307 386.186738923 398.899872073 385.097927450 385.097927450 445.409553443 445.409553443 390.452217701  
3121275284 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 432.459098313 416.078288595 431.541911654 371.986671447 414.619764807 412.147656307 386.186738923 383.038541902 371.892561454 371.892561454 445.222781817 445.222781817 445.408223074  
3304879712 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 432.459098313 416.078288595 431.541911654 371.986671447 414.619764807 412.147656307 386.186738923 383.038541902 371.892561454 371.892561454 445.222781817 445.222781817 445.408223074  
3488484140 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 395.098577267 416.078288595 390.058070152 356.125341276 397.707638980 380.847068549 386.186738923 371.950846455 356.031231283 356.031231283 342.598181871 342.598181871 352.077103446  
1836044288 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 958.664962985 891.349519816 928.752577524 934.341097624 892.736509095 896.604893991 876.272794351 846.262660926 875.084160044 875.084160044 826.970895344 826.970895344 864.971925191  
