capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
211680 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.159685331 1.159373407 1.161377312 1.159234087 1.161147148 1.161325303 1.158144985 1.158034129 1.158034129 1.158046016 1.158046016 1.157816998
229320 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.159045248 1.159009225 1.159797540 1.158896810 1.160211237 1.160290362 1.153842385 1.152757975 1.152757975 1.155680823 1.155680823 1.151847970
246960 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.155597508 1.156016472 1.154148842 1.155989254 1.154246405 1.153068567 1.142496613 1.139884825 1.139884825 1.150453412 1.150453412 1.137711207
264600 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.153022289 1.154532566 1.147352899 1.154686660 1.146363816 1.146080265 1.141774574 1.137244417 1.137244417 1.130514347 1.130514347 1.131905722
282240 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.153022289 1.154377605 1.147352899 1.154531699 1.146363816 1.146080265 1.141179192 1.136452342 1.136452342 1.129958477 1.129958477 1.131234387
299880 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.152124078 1.152071065 1.146204826 1.152584860 1.144619978 1.144361338 1.134335739 1.129355226 1.129355226 1.124027209 1.124027209 1.124649540
317520 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.140143928 1.139822224 1.135013105 1.139967469 1.133708740 1.133286625 1.124279475 1.115273760 1.115273760 1.112247489 1.112247489 1.111491107
335160 1.165122468 1.079775027 1.079775027 0.085347441	1.079799635 1.097085895 1.097694012 1.098735534 1.098118737 1.097250007 1.096557335 1.086074634 1.081329015 1.081329015 1.080292998 1.080292998 1.081356502
176400 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.093905469 1.093017702 1.096217895 1.092977998 1.094364383 1.095656095 1.092615872 1.092474695 1.092474695 1.092577878 1.092577878 1.092031803
194040 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.093905469 1.093017702 1.096217895 1.092977998 1.094364383 1.095656095 1.092615872 1.092474695 1.092474695 1.092577878 1.092577878 1.092031803
211680 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.093905469 1.093017702 1.096217895 1.092977998 1.094292336 1.095461757 1.092123175 1.092091590 1.092091590 1.092485769 1.092485769 1.091472195
229320 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.093182116 1.092700540 1.093931756 1.092825608 1.092340283 1.093778038 1.085453735 1.084399915 1.084399915 1.091657451 1.091657451 1.083865350
246960 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.089999562 1.091510351 1.085008826 1.090355653 1.085290219 1.085820074 1.075038417 1.072579236 1.072579236 1.082738873 1.082738873 1.068518606
264600 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.087109276 1.090712756 1.079122608 1.089807335 1.080961304 1.080501034 1.075379777 1.071134557 1.071134557 1.065073123 1.065073123 1.065109477
282240 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.087109276 1.090424826 1.079025950 1.089519405 1.080856499 1.080408925 1.074379679 1.068913486 1.068913486 1.064154042 1.064154042 1.063909536
299880 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.084072220 1.088353767 1.076622051 1.087321815 1.079079538 1.078529184 1.066631544 1.060741668 1.060741668 1.056781042 1.056781042 1.055562618
317520 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.067947774 1.072445892 1.064967959 1.071719185 1.064895556 1.066147354 1.052652015 1.045444257 1.045444257 1.041515285 1.041515285 1.038666357
335160 1.099279041 1.009829290 1.009829290 0.089449751	1.009855328 1.024534628 1.024945559 1.026017149 1.024907871 1.024051917 1.023832068 1.014873837 1.011785507 1.011785507 1.011056400 1.011056400 1.011365389
176400 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.116440802 1.116142912 1.117676723 1.116056121 1.118714959 1.118788938 1.115135672 1.115132993 1.115132993 1.115313464 1.115313464 1.115535259
194040 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.116440802 1.116142912 1.117676723 1.116056121 1.118714959 1.118788938 1.115135672 1.115132993 1.115132993 1.115313464 1.115313464 1.115535259
211680 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.116285183 1.116142912 1.117676723 1.116056121 1.118714959 1.118788938 1.115055237 1.114805448 1.114805448 1.115313464 1.115313464 1.115207443
229320 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.115691772 1.115731735 1.116617806 1.115826510 1.117366608 1.117149041 1.109227398 1.108747019 1.108747019 1.113120554 1.113120554 1.108916068
246960 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.113173348 1.114463197 1.110964225 1.114779639 1.111564991 1.110835469 1.099287635 1.095188753 1.095188753 1.106515537 1.106515537 1.092942797
264600 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.110217283 1.113161514 1.104356056 1.113395130 1.103960099 1.103567566 1.098340690 1.093606243 1.093606243 1.087384963 1.087384963 1.088351343
282240 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.110217283 1.112691406 1.104206290 1.112925022 1.103960099 1.103567566 1.097372893 1.092189959 1.092189959 1.086187078 1.086187078 1.086832576
299880 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.108265785 1.110234510 1.102013061 1.110241005 1.101889319 1.101663720 1.092552692 1.085596459 1.085596459 1.080518222 1.080518222 1.080662361
317520 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.095190255 1.098539448 1.092725473 1.098651943 1.090858980 1.090488948 1.079381575 1.072556994 1.072556994 1.067236482 1.067236482 1.066779383
335160 1.122358394 1.038051605 1.038051605 0.084306789	1.038079397 1.052669388 1.053481910 1.051549328 1.053918966 1.050925499 1.050796044 1.041989878 1.039684183 1.039684183 1.038697846 1.038697846 1.039570790
176400 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.051404036 1.050778779 1.053014270 1.050752502 1.052951364 1.052949836 1.050172133 1.050034684 1.050034684 1.050123870 1.050123870 1.049741869
194040 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.051404036 1.050778779 1.053014270 1.050752502 1.052951364 1.052949836 1.050172133 1.050034684 1.050034684 1.050123870 1.050123870 1.049741869
211680 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.051404036 1.050598690 1.053014270 1.050572413 1.052762852 1.052857396 1.049815904 1.049731090 1.049731090 1.050037319 1.050037319 1.049399904
229320 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.050705035 1.050351034 1.051424854 1.050324757 1.051861747 1.051775556 1.044683534 1.043594994 1.043594994 1.048222293 1.048222293 1.042841534
246960 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.046898466 1.047752254 1.042943590 1.048029206 1.044126975 1.045445661 1.034449070 1.028780747 1.028780747 1.042180713 1.042180713 1.026858744
264600 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.044117703 1.047199379 1.036893815 1.047338721 1.038922178 1.037997138 1.032521977 1.027210158 1.027210158 1.020286517 1.020286517 1.021579730
282240 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.043977037 1.047043925 1.036893815 1.047183267 1.038922178 1.037997138 1.032070014 1.026656352 1.026656352 1.019622132 1.019622132 1.021013091
299880 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.042530073 1.045114407 1.035552237 1.045253749 1.037770218 1.036815011 1.025422302 1.018903503 1.018903503 1.014247055 1.014247055 1.014391061
317520 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 1.030545736 1.033286547 1.024323301 1.033391881 1.025960371 1.025002504 1.013473983 1.004899534 1.004899534 1.002766005 1.002766005 1.000371443
335160 1.056746075 0.971273724 0.971273724 0.085472351	0.971300588 0.987222880 0.988230532 0.986009597 0.988602819 0.985766287 0.985674581 0.975834670 0.972468374 0.972468374 0.971597486 0.971597486 0.971915541
176400 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.077744046 1.077980460 1.080046267 1.077950833 1.079682053 1.079994239 1.076441011 1.076337498 1.076337498 1.076956245 1.076956245 1.076858796
194040 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.077744046 1.077980460 1.080046267 1.077950833 1.079682053 1.079994239 1.076441011 1.076337498 1.076337498 1.076956245 1.076956245 1.076858796
211680 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.077744046 1.077980460 1.080046267 1.077950833 1.079467289 1.079939950 1.076312043 1.076034493 1.076034493 1.076685660 1.076685660 1.076304076
229320 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.076846702 1.077734718 1.077810239 1.077706789 1.078372609 1.078485583 1.070050475 1.069287927 1.069287927 1.074839456 1.074839456 1.069033101
246960 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.073473911 1.075823310 1.069167163 1.076111529 1.071705693 1.070570168 1.059168652 1.057219995 1.057219995 1.066520751 1.066520751 1.053551390
264600 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.071426635 1.073865879 1.064586920 1.074029201 1.065391377 1.065030061 1.059112930 1.056202001 1.056202001 1.047601964 1.047601964 1.049012127
282240 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.071426635 1.073708871 1.064586920 1.073872193 1.065391377 1.065030061 1.058403586 1.055289836 1.055289836 1.046821553 1.046821553 1.048231716
299880 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.069104046 1.071777238 1.063594217 1.071696875 1.064150025 1.063764463 1.050197927 1.046004554 1.046004554 1.039768604 1.039768604 1.040211715
317520 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.054488892 1.056587267 1.049192177 1.056701797 1.050307779 1.049933510 1.037948665 1.029032995 1.029032995 1.025615325 1.025615325 1.022705758
335160 1.083942051 0.996513831 0.996513831 0.087428220	0.996538679 1.009734741 1.011358093 1.008841383 1.012014174 1.009321657 1.008614987 0.998908097 0.997610918 0.997610918 0.996990306 0.996990306 0.998554724
176400 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.132996683 1.132373291 1.134628491 1.132326821 1.134379012 1.134333941 1.131420835 1.131394496 1.131394496 1.131543041 1.131543041 1.131226767
194040 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.132996683 1.132373291 1.134628491 1.132326821 1.134379012 1.134333941 1.131420835 1.131394496 1.131394496 1.131543041 1.131543041 1.131226767
211680 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.132669086 1.132373291 1.134299586 1.132326821 1.134201286 1.134154871 1.131165467 1.130743271 1.130743271 1.131289559 1.131289559 1.130762584
229320 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.131615846 1.131794442 1.131895984 1.131721229 1.132988594 1.132777604 1.125890080 1.124278843 1.124278843 1.129524934 1.129524934 1.123238764
246960 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.129253071 1.130734899 1.125863737 1.130924512 1.127501684 1.125656032 1.116425043 1.112189122 1.112189122 1.125243066 1.125243066 1.110077664
264600 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.126160549 1.128703938 1.119841106 1.127852073 1.120983336 1.120337058 1.113610040 1.110087071 1.110087071 1.105086251 1.105086251 1.105107485
282240 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.126160549 1.128555911 1.119753112 1.127704046 1.120983336 1.120337058 1.113226848 1.108688483 1.108688483 1.103918380 1.103918380 1.103866790
299880 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.124786360 1.124613149 1.118190150 1.123625026 1.119315111 1.118750947 1.107798717 1.101700218 1.101700218 1.097508516 1.097508516 1.096610038
317520 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.111479798 1.114694958 1.108167183 1.113923659 1.109681414 1.109217116 1.096010475 1.088559365 1.088559365 1.085761006 1.085761006 1.084564813
335160 1.137991717 1.051484663 1.051484663 0.086507054	1.051511983 1.067183975 1.074090132 1.071547600 1.073587414 1.069009182 1.068489070 1.055317110 1.054955987 1.054955987 1.054501653 1.054501653 1.054150820
176400 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.104466204 1.103661355 1.105923353 1.103718641 1.105935677 1.106110633 1.103217305 1.103152911 1.103152911 1.103424337 1.103424337 1.103035565
194040 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.104466204 1.103661355 1.105923353 1.103718641 1.105935677 1.106110633 1.103217305 1.103152911 1.103152911 1.103424337 1.103424337 1.103035565
211680 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.104466204 1.103661355 1.105727041 1.103718641 1.105780066 1.105871642 1.102703199 1.102655994 1.102655994 1.103089133 1.103089133 1.102650985
229320 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.104357141 1.103380764 1.104000482 1.103496478 1.104501311 1.104685131 1.097636809 1.097817155 1.097817155 1.101668970 1.101668970 1.096406781
246960 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.099970922 1.102825619 1.097806451 1.102804733 1.097498171 1.098378125 1.087121587 1.083581106 1.083581106 1.092248688 1.092248688 1.079580958
264600 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.097693856 1.100924113 1.092868955 1.101029407 1.093304892 1.092556936 1.085535939 1.081920415 1.081920415 1.074275419 1.074275419 1.075477034
282240 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.097693856 1.100599132 1.092868955 1.100704426 1.093304892 1.092556936 1.085097956 1.080882090 1.080882090 1.073472356 1.073472356 1.074706540
299880 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.096304324 1.098539038 1.091694646 1.098823659 1.092052874 1.091102015 1.079167605 1.073526986 1.073526986 1.067702958 1.067702958 1.067489298
317520 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.082196279 1.085493659 1.080862529 1.085389388 1.081346506 1.080607548 1.067467832 1.056903840 1.056903840 1.055076376 1.055076376 1.053289348
335160 1.109652019 1.025796028 1.025796028 0.083855991	1.025819921 1.040278733 1.042823565 1.040318318 1.043406252 1.039950850 1.039874803 1.029003182 1.027289147 1.027289147 1.026865442 1.026865442 1.026752250
176400 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.101036954 1.100220421 1.102690855 1.100174761 1.102296191 1.102339839 1.099812898 1.099777391 1.099777391 1.099796298 1.099796298 1.099624936
194040 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.101036954 1.100220421 1.102690855 1.100174761 1.102296191 1.102339839 1.099812898 1.099777391 1.099777391 1.099796298 1.099796298 1.099624936
211680 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.101036954 1.100220421 1.102690855 1.100174761 1.102275644 1.102197891 1.099672634 1.099777391 1.099777391 1.098916696 1.098916696 1.099623385
229320 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.100087482 1.099767845 1.101640265 1.099722185 1.101000550 1.100845716 1.094548796 1.094863519 1.094863519 1.098010600 1.098010600 1.092915182
246960 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.096345532 1.098801026 1.095271184 1.098913289 1.095385816 1.094243768 1.083891577 1.081137161 1.081137161 1.092465828 1.092465828 1.077313981
264600 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.094789867 1.096920993 1.089074051 1.097083317 1.089302830 1.088774627 1.082536400 1.079136855 1.079136855 1.071983981 1.071983981 1.072071732
282240 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.094789867 1.096920993 1.089074051 1.097083317 1.089302830 1.088774627 1.082286948 1.078996591 1.078996591 1.071686419 1.071686419 1.071774170
299880 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.093474870 1.094495815 1.088283317 1.094969048 1.088316825 1.087899317 1.075426776 1.071391903 1.071391903 1.065049868 1.065049868 1.064578921
317520 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.081424751 1.083447002 1.078214197 1.083616229 1.077822217 1.077631389 1.066102205 1.059097995 1.059097995 1.053240061 1.053240061 1.051502990
335160 1.106260380 1.023763118 1.023763118 0.082497262	1.023783665 1.037123913 1.039186481 1.037143824 1.039385848 1.038710648 1.037695606 1.027439866 1.025007002 1.025007002 1.024251378 1.024251378 1.024684485
176400 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.094080170 1.093731064 1.095957431 1.093651128 1.095802775 1.094649799 1.092640604 1.092612680 1.092612680 1.092979502 1.092979502 1.092487302
194040 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.094080170 1.093731064 1.095957431 1.093651128 1.095802775 1.094649799 1.092640604 1.092612680 1.092612680 1.092979502 1.092979502 1.092487302
211680 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.094080170 1.093731064 1.095957431 1.093651128 1.095802775 1.094649799 1.091684604 1.092056608 1.092056608 1.092717539 1.092717539 1.092093620
229320 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.092590366 1.093576529 1.094420515 1.093489574 1.094986311 1.093765290 1.086288855 1.084973232 1.084973232 1.091126852 1.091126852 1.084118857
246960 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.089424213 1.090520914 1.086807378 1.090737532 1.087604129 1.086581818 1.076242493 1.073972911 1.073972911 1.085127108 1.085127108 1.069888196
264600 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.086828873 1.089558071 1.081276293 1.089814235 1.081934140 1.081066048 1.075574866 1.072225514 1.072225514 1.064697542 1.064697542 1.065019243
282240 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.086574244 1.088753772 1.080960485 1.089009936 1.081618332 1.080755608 1.074124810 1.070083429 1.070083429 1.063340492 1.063340492 1.063542971
299880 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.085092647 1.085067184 1.079357272 1.085430464 1.079478812 1.078581701 1.067196211 1.062469884 1.062469884 1.055490476 1.055490476 1.055925306
317520 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.071727340 1.074260756 1.066366698 1.074708941 1.066527330 1.065455088 1.055957918 1.048550515 1.048550515 1.044617532 1.044617532 1.042828261
335160 1.099116004 1.015282155 1.015282155 0.083833849	1.015309374 1.029201379 1.032382073 1.030015653 1.032374518 1.027794682 1.027304253 1.019478820 1.017177874 1.017177874 1.015825735 1.015825735 1.016109064
176400 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.133160079 1.132488690 1.134750254 1.132481164 1.134275932 1.133453981 1.132210622 1.132122855 1.132122855 1.132305365 1.132305365 1.132052082
194040 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.133160079 1.132488690 1.134750254 1.132481164 1.134275932 1.133453981 1.132210622 1.132122855 1.132122855 1.132305365 1.132305365 1.132052082
211680 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.133160079 1.132488690 1.134750254 1.132481164 1.134275932 1.133453981 1.132142176 1.132122855 1.132122855 1.132190557 1.132190557 1.131972237
229320 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.132782611 1.132399273 1.133871081 1.132289870 1.133433181 1.132681770 1.125556137 1.126272116 1.126272116 1.131156418 1.131156418 1.124533814
246960 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.130105931 1.131742348 1.126627943 1.131890350 1.126734986 1.126270100 1.116340933 1.112997574 1.112997574 1.124325435 1.124325435 1.110097127
264600 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.127622543 1.129998985 1.122448625 1.129967909 1.123183292 1.122634406 1.116828998 1.111944357 1.111944357 1.104670169 1.104670169 1.104671157
282240 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.127622543 1.129845364 1.122448625 1.129814288 1.123183292 1.122634406 1.115842378 1.111309155 1.111309155 1.104050815 1.104050815 1.103957938
299880 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.126374920 1.127061581 1.121325826 1.127174606 1.122124839 1.121447710 1.109537307 1.103492169 1.103492169 1.097521902 1.097521902 1.095998465
317520 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.111611564 1.114310260 1.110242513 1.114478858 1.110620066 1.109863671 1.098422086 1.089869386 1.089869386 1.085652462 1.085652462 1.082927816
335160 1.138516363 1.057875533 1.057875533 0.080640830	1.057901302 1.072821622 1.076614650 1.072869737 1.076874672 1.071844816 1.071157435 1.061336965 1.059259716 1.059259716 1.058153386 1.058153386 1.058430828
176400 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.108101832 1.108432217 1.110763658 1.108363122 1.110862545 1.111235298 1.106625852 1.106383913 1.106383913 1.107659955 1.107659955 1.107286455
194040 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.108101832 1.108432217 1.110763658 1.108363122 1.110862545 1.111235298 1.106625852 1.106383913 1.106383913 1.107659955 1.107659955 1.107286455
211680 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.108101832 1.108432217 1.110763658 1.108363122 1.110862545 1.111235298 1.106011361 1.106025986 1.106025986 1.107429500 1.107429500 1.106696553
229320 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.107370612 1.107684833 1.109779032 1.107666321 1.109730271 1.110280397 1.100662587 1.099222157 1.099222157 1.105117844 1.105117844 1.100054534
246960 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.103620171 1.105173764 1.102696429 1.105454272 1.100505221 1.101605559 1.089862058 1.085602673 1.085602673 1.095049130 1.095049130 1.083350304
264600 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.100976680 1.103622329 1.095295264 1.103833682 1.094059993 1.093736226 1.089033994 1.083686128 1.083686128 1.078350642 1.078350642 1.078559573
282240 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.100514165 1.103166635 1.095003934 1.103377988 1.093902910 1.093586348 1.087372181 1.082510246 1.082510246 1.076841439 1.076841439 1.076981901
299880 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.099427054 1.100328157 1.093843088 1.100622217 1.092837544 1.092333721 1.081328245 1.074513614 1.074513614 1.070872630 1.070872630 1.070267614
317520 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.086948188 1.090051869 1.082456743 1.090347403 1.080913039 1.080431888 1.069904413 1.061700490 1.061700490 1.058964079 1.058964079 1.056393384
335160 1.114209978 1.025847814 1.025847814 0.088362164	1.025875449 1.043704992 1.045868987 1.041949579 1.046409923 1.042671055 1.041371737 1.029653087 1.026681215 1.026681215 1.026757361 1.026757361 1.026365471
176400 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.133002206 1.132142920 1.133608480 1.132115577 1.134030383 1.133967564 1.131145649 1.131196363 1.131196363 1.131287723 1.131287723 1.131202786
194040 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.133002206 1.132142920 1.133608480 1.132115577 1.134030383 1.133967564 1.131145649 1.131196363 1.131196363 1.131287723 1.131287723 1.131202786
211680 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.133002206 1.132142920 1.133608480 1.132115577 1.134030383 1.133967564 1.131145649 1.131142764 1.131142764 1.131287723 1.131287723 1.131069936
229320 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.132572340 1.131586024 1.132377303 1.131533641 1.132170158 1.132940465 1.125527578 1.123965671 1.123965671 1.129444584 1.129444584 1.123726878
246960 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.128396033 1.128959561 1.126097027 1.129334203 1.125809990 1.125001771 1.115067482 1.110500013 1.110500013 1.121448253 1.121448253 1.108796146
264600 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.125645517 1.127962773 1.121141185 1.128104759 1.120648858 1.120369983 1.114129140 1.108771357 1.108771357 1.104318585 1.104318585 1.104386795
282240 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.125645517 1.127855553 1.121033965 1.127997539 1.120541638 1.120276577 1.114021920 1.108478465 1.108478465 1.104037632 1.104037632 1.104105842
299880 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.124512227 1.126068111 1.120679572 1.126210097 1.120224389 1.119929361 1.108792278 1.102371585 1.102371585 1.099065278 1.099065278 1.097947226
317520 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.112724076 1.115090853 1.109754456 1.115328394 1.109113789 1.108910035 1.097918078 1.090325445 1.090325445 1.087179874 1.087179874 1.085268612
335160 1.138064575 1.052994948 1.052994948 0.085069627	1.053020035 1.070035630 1.071453181 1.069821738 1.071086695 1.068613800 1.068474550 1.056513362 1.055083494 1.055083494 1.053718562 1.053718562 1.054677008
176400 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.111828444 1.110891871 1.112463775 1.110853509 1.113099796 1.112924253 1.110181079 1.110175245 1.110175245 1.110378185 1.110378185 1.110167357
194040 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.111828444 1.110891871 1.112463775 1.110853509 1.113099796 1.112924253 1.110181079 1.110175245 1.110175245 1.110378185 1.110378185 1.110167357
211680 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.111690019 1.110753446 1.112463775 1.110715084 1.113099796 1.112924253 1.109847845 1.110027737 1.110027737 1.110192568 1.110192568 1.109844139
229320 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.111135180 1.110183146 1.111562659 1.110202028 1.112274606 1.112163731 1.105123386 1.104732034 1.104732034 1.109007283 1.109007283 1.104218273
246960 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.107911267 1.109352626 1.104016103 1.109576217 1.106364533 1.103950497 1.094786036 1.090380858 1.090380858 1.102032134 1.102032134 1.088470949
264600 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.104769815 1.107300047 1.098519731 1.107459008 1.099575456 1.099337813 1.092954474 1.088962493 1.088962493 1.083046548 1.083046548 1.083175293
282240 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.104769815 1.107209220 1.098429587 1.107368181 1.099476875 1.099135086 1.092672046 1.087905880 1.087905880 1.082333288 1.082333288 1.082505739
299880 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.103724231 1.105799853 1.097108359 1.105864580 1.098062738 1.097662991 1.087880029 1.081789232 1.081789232 1.077599628 1.077599628 1.076623835
317520 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.091434368 1.092538290 1.088122533 1.092672130 1.088819052 1.088781165 1.076502976 1.069396229 1.069396229 1.066182841 1.066182841 1.064032345
335160 1.116351880 1.032987863 1.032987863 0.083364017	1.033013067 1.049186385 1.052414446 1.050104432 1.052346401 1.048830844 1.049045371 1.035673599 1.034445796 1.034445796 1.033616587 1.033616587 1.033598498
176400 1.067600418 0.984936567 0.984936567 0.082663851	0.984960599 1.062292152 1.061849822 1.063642054 1.061829733 1.064008127 1.063551500 1.060730470 1.060792712 1.060792712 1.060876611 1.060876611 1.060961796
194040 1.067600418 0.984936567 0.984936567 0.082663851	0.984960599 1.062292152 1.061849822 1.063642054 1.061829733 1.064008127 1.063551500 1.060730470 1.060792712 1.060792712 1.060876611 1.060876611 1.060961796
