capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
3304879712 1515.140213462 1166.111870936 1166.111870936 349.028342526	1166.140456313 1205.607185496 1296.097142460 1285.541293152 1306.882512470 1344.920610925 1290.733268136 1285.541293152 1285.541293152 1285.541293152 1166.361290742 1166.361290742 1191.977539001
3488484140 1515.140213462 1166.111870936 1166.111870936 349.028342526	1166.140456313 1192.606539487 1285.250349984 1285.541293152 1291.061013508 1344.920610925 1290.733268136 1285.541293152 1285.541293152 1285.541293152 1166.361290742 1166.361290742 1195.094324788
1836044288 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1475.493472543 1488.392779555 1447.876858195 1435.724067982 1500.207247685 1441.308744673 1427.835978603 1417.569527864 1417.569527864 1430.011245573 1430.011245573 1435.792964051
2019648716 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1472.606656873 1488.392779555 1444.054634414 1432.961353332 1487.143011607 1427.193870950 1413.747304083 1413.747304083 1413.747304083 1402.380711886 1402.380711886 1433.175249047
2203253144 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1472.606656873 1488.392779555 1444.054634414 1432.961353332 1478.500303920 1427.137946690 1413.747304083 1413.747304083 1413.747304083 1402.092041520 1402.092041520 1432.078249073
2386857572 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1457.113627764 1472.467549551 1383.426456034 1413.085012803 1478.500303920 1427.137946690 1353.119125703 1412.882056878 1412.882056878 1352.474067449 1352.474067449 1352.474067449
2570462000 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1457.113627764 1472.467549551 1383.426456034 1413.085012803 1476.035763877 1426.998438641 1353.119125703 1412.882056878 1412.882056878 1352.474067449 1352.474067449 1352.474067449
2754066428 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1397.731091016 1356.780946266 1353.119125703 1386.548852723 1416.653227129 1400.462278561 1353.119125703 1353.119125703 1353.119125703 1356.780946266 1356.780946266 1356.780946266
2937670856 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1397.731091016 1352.456834423 1353.119125703 1386.548852723 1416.653227129 1395.097611799 1353.119125703 1353.119125703 1353.119125703 1352.456834423 1352.456834423 1352.456834423
3121275284 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1384.666854938 1352.456834423 1353.119125703 1386.548852723 1416.653227129 1393.616777212 1353.119125703 1353.119125703 1353.119125703 1352.456834423 1352.456834423 1352.456834423
3304879712 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1381.433000832 1352.456834423 1353.119125703 1386.548852723 1416.653227129 1393.616777212 1353.119125703 1353.119125703 1353.119125703 1352.456834423 1352.456834423 1352.456834423
3488484140 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.456834423 1381.433000832 1352.456834423 1353.119125703 1352.456834423 1412.882056878 1359.524758912 1353.119125703 1353.119125703 1353.119125703 1352.456834423 1352.456834423 1352.456834423
1836044288 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1670.837490730 1717.790323539 1657.795875480 1652.264036799 1677.693854775 1633.367536283 1604.836124248 1596.819985103 1596.819985103 1601.939606917 1601.939606917 1629.178478920
2019648716 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1645.295052433 1716.932320415 1657.795875480 1652.264024868 1677.693854775 1628.502248433 1596.819985103 1596.819985103 1596.819985103 1535.951036273 1535.951036273 1569.896671886
2203253144 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1635.564867312 1716.932320415 1657.795875480 1648.446258923 1677.693854775 1628.502248433 1596.819985103 1596.819985103 1596.819985103 1535.528194261 1535.528194261 1589.644178544
2386857572 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1576.960049031 1715.201196319 1562.637791778 1616.088884979 1675.355681241 1595.821255397 1502.138702625 1502.138702625 1502.138702625 1397.946176648 1397.946176648 1533.739783838
2570462000 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1572.184421079 1715.201196319 1562.637791778 1613.450932414 1675.355681241 1595.821255397 1502.138702625 1502.138702625 1502.138702625 1418.232914621 1418.232914621 1556.038570272
2754066428 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1485.502815850 1543.528199058 1483.611545047 1572.040013370 1637.086605357 1556.585852744 1480.571062130 1405.664826859 1405.664826859 1397.872697478 1397.872697478 1487.521225690
2937670856 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1482.510992733 1543.528199058 1483.611545047 1570.243962476 1637.086605357 1556.585852744 1480.571062130 1405.664826859 1405.664826859 1377.159901411 1377.159901411 1463.890925642
3121275284 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1457.282099098 1543.528199058 1473.173718056 1570.243962476 1637.086605357 1556.585852744 1423.708839484 1413.211807428 1413.211807428 1367.845582310 1367.845582310 1421.337743638
3304879712 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1447.233205429 1543.528199058 1473.173718056 1556.585852744 1637.086605357 1556.585852744 1423.708839484 1413.211807428 1413.211807428 1352.103889482 1352.103889482 1424.772944831
3488484140 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.092461214 1443.689221407 1536.783464503 1473.173718056 1541.728002141 1637.086605357 1534.918611764 1474.046093143 1413.211807428 1413.211807428 1352.103889482 1352.103889482 1404.061138717
1836044288 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1555.249786169 1591.983028717 1557.610094764 1560.537475665 1554.382153704 1553.824049325 1554.382153704 1554.382153704 1554.382153704 1567.787848351 1567.787848351 1567.787848351
2019648716 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1552.005191374 1591.983028717 1556.695422839 1557.304747620 1554.382153704 1553.823909101 1554.382153704 1554.382153704 1554.382153704 1554.382153704 1554.382153704 1560.713620945
2203253144 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1552.005191374 1591.983028717 1555.368453708 1557.304747620 1554.382153704 1553.823909101 1554.382153704 1554.382153704 1554.382153704 1561.419184580 1561.419184580 1561.419184580
2386857572 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1500.808854429 1545.047964165 1494.300405941 1553.499494660 1553.494507756 1494.206175153 1434.723643776 1434.723643776 1434.723643776 1365.654218825 1365.654218825 1459.289770763
2570462000 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1500.808854429 1545.047964165 1494.300405941 1553.499494660 1553.494507756 1494.206175153 1434.723643776 1434.723643776 1434.723643776 1365.654218825 1365.654218825 1459.289770763
2754066428 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1406.352961397 1497.499982431 1494.300405941 1536.304105834 1553.494507756 1494.206175153 1434.723643776 1434.723643776 1434.723643776 1316.286008340 1316.286008340 1421.445946395
2937670856 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1406.352961397 1494.239350357 1494.300405941 1533.282617977 1553.494507756 1494.206175153 1434.723643776 1434.723643776 1434.723643776 1316.274384562 1316.274384562 1424.471603284
3121275284 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1369.961557593 1494.239350357 1494.300405941 1530.410134363 1553.494507756 1494.206175153 1434.723643776 1434.723643776 1434.723643776 1316.274384562 1316.274384562 1388.359910888
3304879712 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1369.961557593 1494.239350357 1494.300405941 1524.957905382 1553.494507756 1494.206175153 1434.723643776 1434.723643776 1434.723643776 1316.274384562 1316.274384562 1388.359910888
3488484140 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.274384562 1352.242332915 1494.239350357 1494.300405941 1521.714586938 1553.494507756 1494.206175153 1434.723643776 1434.723643776 1434.723643776 1316.274384562 1316.274384562 1366.262804422
1836044288 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1452.849537133 1441.119710743 1406.852066003 1414.351114213 1411.685581692 1433.356639404 1405.965416275 1405.965416275 1405.965416275 1411.685581692 1411.685581692 1419.414423432
2019648716 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1435.738938844 1441.119710743 1406.852066003 1411.084368992 1411.685581692 1423.636458443 1405.965416275 1405.965416275 1405.965416275 1405.965416275 1405.965416275 1406.357578801
2203253144 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1435.738938844 1441.119710743 1406.852066003 1411.084368992 1411.685581692 1423.636458443 1405.965416275 1405.965416275 1405.965416275 1405.965416275 1405.965416275 1406.357578801
2386857572 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1391.758314923 1441.119710743 1346.383434957 1405.242183058 1405.021594523 1358.279704748 1345.561840080 1345.561840080 1345.561840080 1310.287539291 1310.287539291 1330.674945118
2570462000 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1391.758314923 1441.119710743 1346.383434957 1405.242183058 1405.021594523 1358.279704748 1345.561840080 1345.561840080 1345.561840080 1310.287539291 1310.287539291 1330.674945118
2754066428 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1330.704962873 1371.585791897 1346.383434957 1365.865626480 1405.021594523 1358.279704748 1345.561840080 1345.561840080 1345.561840080 1306.283645162 1306.283645162 1327.548081744
2937670856 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1330.704962873 1371.585791897 1346.383434957 1365.865626480 1405.021594523 1358.279704748 1345.561840080 1345.561840080 1345.561840080 1306.283645162 1306.283645162 1327.548081744
3121275284 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1296.982106670 1371.585791897 1346.383434957 1365.865626480 1405.021594523 1358.279704748 1345.561840080 1345.561840080 1345.561840080 1286.200447297 1286.200447297 1294.998704537
3304879712 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1296.982106670 1371.585791897 1346.383434957 1365.865626480 1405.021594523 1358.279704748 1345.561840080 1345.561840080 1345.561840080 1286.200447297 1286.200447297 1294.998704537
3488484140 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.200447297 1286.201064641 1345.782428615 1346.383434957 1345.782428615 1405.021594523 1358.279704748 1345.561840080 1345.561840080 1345.561840080 1286.200447297 1286.200447297 1286.200447297
1836044288 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1781.860676238 1815.381783632 1806.027766401 1776.973955075 1746.776105420 1728.681689622 1675.849888251 1716.595134364 1716.595134364 1749.356416125 1749.356416125 1781.024526974
2019648716 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1728.438119463 1815.381783632 1742.304013096 1776.973942716 1746.776105420 1720.669791924 1646.900646587 1680.993082652 1680.993082652 1704.378831174 1704.378831174 1745.857432465
2203253144 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1705.771548940 1815.381783632 1742.304013096 1776.973942716 1746.776105420 1720.669791924 1646.900646587 1680.993082652 1680.993082652 1704.378831174 1704.378831174 1745.857432465
2386857572 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1664.814327912 1811.348776350 1625.470377099 1707.716610369 1729.332329567 1695.561303090 1645.922998181 1618.587058640 1618.587058640 1631.104480977 1631.104480977 1707.033728361
2570462000 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1664.814327912 1811.348776350 1625.470377099 1707.716610369 1729.332329567 1695.561303090 1645.922998181 1618.587058640 1618.587058640 1623.504170187 1623.504170187 1699.096847701
2754066428 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1610.753309398 1710.438605518 1534.652940477 1673.212791409 1698.697156472 1599.350609164 1538.215335495 1589.465762649 1589.465762649 1597.932367201 1597.932367201 1638.777954533
2937670856 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1610.753309398 1710.438605518 1534.652940477 1673.212791409 1698.697156472 1599.350609164 1538.215335495 1589.465762649 1589.465762649 1598.801999440 1598.801999440 1631.177643743
3121275284 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1534.497793651 1710.438605518 1524.488601111 1625.463987901 1698.697156472 1585.044213169 1527.592047732 1524.488601111 1524.488601111 1568.886625264 1568.886625264 1620.311299151
3304879712 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1534.497793651 1710.438605518 1524.488601111 1625.463987901 1698.697156472 1585.044213169 1527.592047732 1524.488601111 1524.488601111 1561.191364304 1561.191364304 1612.710988361
3488484140 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.627687088 1523.925136946 1695.918877779 1524.488601111 1625.463987901 1675.271311053 1585.044213169 1524.488601111 1524.488601111 1524.488601111 1548.870039135 1548.870039135 1598.068594733
1836044288 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1819.000667055 1819.974795389 1794.100982016 1795.368257988 1819.974782879 1789.446071154 1773.566043209 1780.568203619 1780.568203619 1763.280462005 1763.280462005 1786.995709011
2019648716 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1797.340953168 1819.974795389 1794.100982016 1795.368246737 1819.974782879 1772.686202309 1763.280462005 1765.159864454 1765.159864454 1745.025052093 1745.025052093 1781.616879344
2203253144 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1797.340953168 1819.974795389 1794.100982016 1795.368246737 1819.974782879 1772.686202309 1763.280462005 1765.159864454 1765.159864454 1745.025052093 1745.025052093 1777.371662105
2386857572 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1697.119049164 1819.974795389 1734.806129930 1765.087479297 1819.974782879 1762.400621105 1734.666890600 1734.569555930 1734.569555930 1584.330027805 1584.330027805 1716.582091126
2570462000 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1697.119049164 1819.974795389 1734.806129930 1762.400592516 1819.974782879 1762.400621105 1734.666890600 1734.569555930 1734.569555930 1584.330027805 1584.330027805 1701.038248360
2754066428 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1594.209351683 1743.400532366 1668.045825571 1729.792527764 1785.356341867 1729.792556353 1674.452377088 1668.045825571 1668.045825571 1550.481132609 1550.481132609 1551.079514442
2937670856 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1594.209351683 1743.400532366 1668.045825571 1729.792527764 1785.356341867 1729.792556353 1674.452377088 1668.045825571 1668.045825571 1550.481132609 1550.481132609 1551.079514442
3121275284 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1555.242066020 1743.400532366 1668.045825571 1729.792527764 1785.356341867 1729.792556353 1646.007368686 1704.085687346 1704.085687346 1476.121707155 1476.121707155 1519.845433782
3304879712 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1555.242066020 1743.400532366 1668.045825571 1729.792527764 1785.356341867 1729.792556353 1646.007368686 1704.085687346 1704.085687346 1468.656686831 1468.656686831 1517.665972534
3488484140 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471194107 1533.642049043 1726.680844833 1646.007368686 1704.322273856 1785.356341867 1704.085728445 1646.007368686 1646.007368686 1646.007368686 1472.275023324 1472.275023324 1501.106547796
1836044288 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1247.368489213 1326.569014952 1237.316211603 1247.088810749 1345.098180679 1296.599392347 1240.401467646 1252.887725631 1252.887725631 1268.649150665 1268.649150665 1323.204798453
2019648716 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1237.786484818 1326.569014952 1222.843560817 1244.113005986 1336.232875197 1280.564723498 1232.919572185 1235.696892158 1235.696892158 1218.561829086 1218.561829086 1296.717711685
2203253144 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1237.786484818 1326.569014952 1214.662436795 1241.328119751 1331.981398904 1280.385788332 1230.220807544 1232.912005923 1232.912005923 1218.561829086 1218.561829086 1272.594209238
2386857572 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1223.985357827 1326.569014952 1211.535565896 1241.328119751 1321.325409286 1260.761956461 1206.033186493 1211.535565896 1211.535565896 1132.688878844 1132.688878844 1198.145571371
2570462000 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1223.985357827 1326.569014952 1206.033186493 1221.132473140 1315.823029883 1260.761956461 1206.033186493 1206.033186493 1206.033186493 1131.629133895 1131.629133895 1198.145571371
2754066428 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1193.701793998 1155.680639069 1146.428648572 1143.181373835 1185.609760123 1143.898144509 1164.787647554 1146.428648572 1146.428648572 1123.058442649 1123.058442649 1132.960911614
2937670856 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1193.701793998 1155.680639069 1146.428648572 1140.396487600 1185.609760123 1143.898144509 1164.787647554 1146.428648572 1146.428648572 1121.998697700 1121.998697700 1131.907320670
3121275284 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1129.071598537 1136.421545852 1146.428648572 1140.396487600 1185.609760123 1112.631309901 1157.382362511 1146.428648572 1146.428648572 1086.584444683 1086.584444683 1102.739604483
3304879712 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1129.071598537 1136.421545852 1146.428648572 1135.371738130 1185.609760123 1112.631309901 1157.382362511 1146.428648572 1146.428648572 1086.584444683 1086.584444683 1093.005565373
3488484140 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.584444683 1119.478161329 1088.038029073 1146.428648572 1086.584444683 1146.428648572 1093.372216684 1146.428648572 1146.428648572 1146.428648572 1086.584444683 1086.584444683 1086.584444683
1836044288 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1181.733874965 1210.420751141 1181.375057099 1180.375458078 1181.375057099 1182.143868700 1181.375057099 1181.375057099 1181.375057099 1181.288064387 1181.288064387 1181.288064387
2019648716 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1181.595951179 1199.329603843 1178.815475724 1180.375446897 1181.375057099 1182.143738945 1178.815475724 1178.815475724 1178.815475724 1143.073845209 1143.073845209 1167.113696069
2203253144 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1181.595951179 1199.329603843 1178.815475724 1180.375446897 1181.375057099 1182.143738945 1178.815475724 1178.815475724 1178.815475724 1143.073845209 1143.073845209 1167.113696069
2386857572 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1122.759765139 1150.963071897 1174.495294733 1180.375446897 1174.495294733 1122.686059701 1162.420642645 1174.495294733 1174.495294733 1014.480187976 1014.480187976 1080.421256891
2570462000 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1122.759765139 1150.963071897 1174.495294733 1180.375446897 1174.495294733 1122.686059701 1162.420642645 1174.495294733 1174.495294733 1010.400930782 1010.400930782 1080.421256891
2754066428 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1069.482997058 1120.917767653 1162.420642645 1159.107952598 1162.420642645 1122.686059701 1162.420642645 1162.420642645 1162.420642645 1004.714719729 1004.714719729 1059.123473459
2937670856 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1069.482997058 1120.917767653 1162.420642645 1155.874600104 1162.420642645 1122.686059701 1162.420642645 1162.420642645 1162.420642645 1001.667991368 1001.667991368 1051.361438837
3121275284 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1047.062324903 1120.917767653 1162.420642645 1152.638879931 1162.420642645 1122.686059701 1162.420642645 1162.420642645 1162.420642645 1001.667991368 1001.667991368 1041.780883193
3304879712 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1047.062324903 1120.917767653 1162.420642645 1146.916785948 1162.420642645 1122.686059701 1162.420642645 1162.420642645 1162.420642645 1001.667991368 1001.667991368 1041.780883193
3488484140 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.667991368 1018.821187841 1120.917767653 1162.420642645 1143.769642332 1162.420642645 1122.686059701 1162.420642645 1162.420642645 1162.420642645 1001.667991368 1001.667991368 1020.419195225
1836044288 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1255.265788140 1297.245315816 1245.726115099 1281.668176927 1286.653911085 1239.753363466 1228.650392625 1245.726115099 1245.726115099 1228.650392625 1228.650392625 1272.168383243
2019648716 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1238.507845593 1297.245315816 1229.361417609 1277.417992109 1286.653911085 1228.414973488 1228.650392625 1229.361417609 1229.361417609 1228.532405401 1228.532405401 1268.840597049
2203253144 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1234.643972237 1297.245315816 1229.361417609 1277.417992109 1286.653911085 1228.414973488 1228.650392625 1229.361417609 1229.361417609 1228.612397885 1228.612397885 1275.564044607
2386857572 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1217.712735110 1291.125982770 1228.394254767 1254.429634968 1286.653911085 1228.414973488 1228.394254767 1228.394254767 1228.394254767 1143.149153316 1143.149153316 1197.707627015
2570462000 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1217.712735110 1282.541413016 1228.394254767 1251.623615370 1286.653911085 1228.414973488 1228.394254767 1228.394254767 1228.394254767 1143.149153316 1143.149153316 1197.707627015
2754066428 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1200.816289723 1226.953517585 1228.394254767 1226.603982741 1231.066015654 1205.564287711 1171.113287037 1228.394254767 1228.394254767 1105.348919107 1105.348919107 1123.549013772
2937670856 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1200.816289723 1181.679291581 1228.394254767 1224.522756636 1231.066015654 1205.564287711 1171.113287037 1228.394254767 1228.394254767 1067.522278529 1067.522278529 1123.469021288
3121275284 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1184.762331710 1181.679291581 1228.394254767 1224.522756636 1231.066015654 1168.462244871 1168.441526150 1228.394254767 1228.394254767 1058.308214888 1058.308214888 1097.414401982
3304879712 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1184.762331710 1181.679291581 1228.394254767 1205.550807913 1231.066015654 1168.462244871 1168.441526150 1228.394254767 1228.394254767 1048.316378969 1048.316378969 1097.414401982
3488484140 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.302899171 1168.661686036 1181.679291581 1228.394254767 1193.478976404 1231.066015654 1168.462244871 1168.441526150 1228.394254767 1228.394254767 1048.310155014 1048.310155014 1117.430246651
1836044288 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 989.902433269 1004.754634887 990.183397279 989.658725844 1008.067007619 1004.343571118 990.183397279 990.183397279 990.183397279 990.183397279 990.183397279 990.183397279
2019648716 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 989.902433269 999.496299510 990.183397279 985.273996080 1008.067007619 999.030036231 990.183397279 990.183397279 990.183397279 990.183397279 990.183397279 990.183397279
2203253144 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 989.902433269 994.251828316 990.183397279 981.195558129 997.453185710 995.074642388 990.183397279 990.183397279 990.183397279 990.183397279 990.183397279 990.183397279
2386857572 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 985.150581775 942.679591378 989.212053410 975.627309140 992.403403890 935.162004085 989.212053410 989.212053410 989.212053410 940.722251772 940.722251772 940.722251772
2570462000 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 985.150581775 942.679591378 989.212053410 973.470306722 989.212053410 935.162004085 989.212053410 989.212053410 989.212053410 940.722251772 940.722251772 940.722251772
2754066428 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 929.598786435 929.490649472 989.212053410 971.803331475 989.212053410 935.162004085 989.212053410 989.212053410 989.212053410 929.490649472 929.490649472 929.490649472
2937670856 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 929.598786435 929.490649472 989.212053410 971.803331475 989.212053410 935.162004085 989.212053410 989.212053410 989.212053410 929.490649472 929.490649472 929.490649472
3121275284 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 929.598786435 929.490649472 989.212053410 929.490649472 989.212053410 935.162004085 989.212053410 989.212053410 989.212053410 929.490649472 929.490649472 929.490649472
3304879712 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 929.598786435 929.490649472 989.212053410 929.490649472 989.212053410 935.162004085 989.212053410 989.212053410 989.212053410 929.490649472 929.490649472 929.490649472
3488484140 1079.293549432 929.299415107 929.299415107 149.994134325	929.490649472 929.598786435 929.490649472 989.212053410 929.490649472 989.212053410 935.162004085 989.212053410 989.212053410 989.212053410 929.490649472 929.490649472 929.490649472
1836044288 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1179.116690642 1214.207918616 1178.607076413 1183.974117162 1210.392790082 1189.785388764 1185.236263575 1177.648764341 1177.648764341 1173.370826314 1173.370826314 1174.771726949
2019648716 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1174.658397697 1181.853166893 1172.285416067 1174.644801481 1201.813212918 1166.800161976 1162.467000788 1162.467000788 1162.467000788 1150.076625647 1150.076625647 1162.467000788
2203253144 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1162.475364045 1181.853166893 1165.865380752 1174.644801481 1199.657697746 1161.701795853 1162.467000788 1164.907068680 1164.907068680 1140.873057634 1140.873057634 1162.467000788
2386857572 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1126.876579052 1144.676255765 1106.024786786 1161.630476315 1198.711031616 1102.819513959 1103.584718894 1103.584718894 1103.584718894 1114.868076251 1114.868076251 1126.470134750
2570462000 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1126.876579052 1144.676255765 1103.584718894 1161.630476315 1189.757434534 1102.819513959 1103.584718894 1103.584718894 1103.584718894 1105.664508238 1105.664508238 1126.470134750
2754066428 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1103.202846554 1102.748194421 1103.584718894 1135.912380894 1189.757434534 1102.819513959 1103.584718894 1103.584718894 1103.584718894 1102.748194421 1102.748194421 1102.748194421
2937670856 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1103.202846554 1102.748194421 1103.584718894 1133.752839045 1179.971768807 1102.819513959 1103.584718894 1103.584718894 1103.584718894 1102.748194421 1102.748194421 1102.748194421
3121275284 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1103.202846554 1102.748194421 1103.584718894 1122.198988377 1179.971768807 1102.819513959 1103.584718894 1103.584718894 1103.584718894 1102.748194421 1102.748194421 1102.748194421
3304879712 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1103.202846554 1102.748194421 1103.584718894 1122.198988377 1170.174174480 1102.819513959 1103.584718894 1103.584718894 1103.584718894 1102.748194421 1102.748194421 1102.748194421
3488484140 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.748194421 1103.202846554 1102.748194421 1103.584718894 1102.748194421 1170.174174480 1102.819513959 1103.584718894 1103.584718894 1103.584718894 1102.748194421 1102.748194421 1102.748194421
