capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
87120 0.350581917 0.335955309 0.335955309 0.014626608	0.335989401 0.339090703 0.339417362 0.339231460 0.339484743 0.339264326 0.338994438 0.337096802 0.336218190 0.336218190 0.336403697 0.336403697 0.336484935
91960 0.350581917 0.335955309 0.335955309 0.014626608	0.335989401 0.336367723 0.336281656 0.336325577 0.336333488 0.336204681 0.336210361 0.336240250 0.336190557 0.336190557 0.336226531 0.336226531 0.336243617
48400 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.343874809 0.343765526 0.343861607 0.343765526 0.343789807 0.343774599 0.343291519 0.343278987 0.343278987 0.343319771 0.343319771 0.343323014
53240 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.343836928 0.343500944 0.343739768 0.343500944 0.343702719 0.343696961 0.342819427 0.342767127 0.342767127 0.342890571 0.342890571 0.342823401
58080 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.343738364 0.343366911 0.343708728 0.343366911 0.343702719 0.343696961 0.342837398 0.342690086 0.342690086 0.342862151 0.342862151 0.342749353
62920 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.342937951 0.342732155 0.343085049 0.342732155 0.343023824 0.343035013 0.342113616 0.342042297 0.342042297 0.342341946 0.342341946 0.341971444
67760 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.342364050 0.342462539 0.342580513 0.342399190 0.342575414 0.342571542 0.341808266 0.341763573 0.341763573 0.341818722 0.341818722 0.341939403
72600 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.341972497 0.342315099 0.342083462 0.342247093 0.342037317 0.342051630 0.340878423 0.340879479 0.340879479 0.341070364 0.341070364 0.340521914
77440 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.341252155 0.341908074 0.341026314 0.341879497 0.340990323 0.341049994 0.340653204 0.340462066 0.340462066 0.340244141 0.340244141 0.339816691
82280 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.339450966 0.339746996 0.338863638 0.339571730 0.338873663 0.338979470 0.335334775 0.334312507 0.334312507 0.335031522 0.335031522 0.334274076
87120 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.332138109 0.333157481 0.331856274 0.333144049 0.331930607 0.331908824 0.329965555 0.329255638 0.329255638 0.329373698 0.329373698 0.329327295
91960 0.343905849 0.328867981 0.328867981 0.015037868	0.328898887 0.329563352 0.329421471 0.329557595 0.329553547 0.329582970 0.329636440 0.329138684 0.329083861 0.329083861 0.328933843 0.328933843 0.329037268
48400 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.350297081 0.350401655 0.350456101 0.350357274 0.350557284 0.350542134 0.349626159 0.349725386 0.349725386 0.349770879 0.349770879 0.349688637
53240 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.350157444 0.349917581 0.350456101 0.349882390 0.350509335 0.350476843 0.349275940 0.349174985 0.349174985 0.349177594 0.349177594 0.349159330
58080 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.350030822 0.349858140 0.350294316 0.349822949 0.350257574 0.350233256 0.349098520 0.348945779 0.348945779 0.349086287 0.349086287 0.349002058
62920 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.349353901 0.349114230 0.349621379 0.349186453 0.349606638 0.349555993 0.348201573 0.348187296 0.348187296 0.348636101 0.348636101 0.348061078
67760 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.348736388 0.348861681 0.348791579 0.348887305 0.348716433 0.348713723 0.348062918 0.348002698 0.348002698 0.348530448 0.348530448 0.347941999
72600 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.348150530 0.348416243 0.348202888 0.348544034 0.348060685 0.348164258 0.347143576 0.347051559 0.347051559 0.347501312 0.347501312 0.346912122
77440 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.347642110 0.348304713 0.347081995 0.348371153 0.347056012 0.347074581 0.346904159 0.346840961 0.346840961 0.346169993 0.346169993 0.346169231
82280 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.345360608 0.345888946 0.344764786 0.345860399 0.344706966 0.344753364 0.341412007 0.340679161 0.340679161 0.341031764 0.341031764 0.340072886
87120 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.338414235 0.338451923 0.338020295 0.338718539 0.338088905 0.338191583 0.336303816 0.335664903 0.335664903 0.335412293 0.335412293 0.335533607
91960 0.350595810 0.335194383 0.335194383 0.015401427	0.335226689 0.336057822 0.335919869 0.335772068 0.335946176 0.335708514 0.335793149 0.335651269 0.335647977 0.335647977 0.335445635 0.335445635 0.335522245
48400 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.338717754 0.338715225 0.338757705 0.338715225 0.338683387 0.338692477 0.338262291 0.338280554 0.338280554 0.338257722 0.338257722 0.338248587
53240 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.338717754 0.338629469 0.338638447 0.338629469 0.338683387 0.338692477 0.337767126 0.338054103 0.338054103 0.337889919 0.337889919 0.337806402
58080 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.338603763 0.338629469 0.338544196 0.338629469 0.338629578 0.338650412 0.337909163 0.337995491 0.337995491 0.337872475 0.337872475 0.337854181
62920 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.337720307 0.337944223 0.338058905 0.337985171 0.338025359 0.338093688 0.336938908 0.336770309 0.336770309 0.337264373 0.337264373 0.337220242
67760 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.337255212 0.337370296 0.337760213 0.337353695 0.337667331 0.337740042 0.336612210 0.336527890 0.336527890 0.337074843 0.337074843 0.337055355
72600 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.336932563 0.336827291 0.336953940 0.336759651 0.336713780 0.336682912 0.335675158 0.335686212 0.335686212 0.336750184 0.336750184 0.336280656
77440 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.336284231 0.336177726 0.336101668 0.336247390 0.335672702 0.335788998 0.335415809 0.335279241 0.335279241 0.335383270 0.335383270 0.335349893
82280 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.333835567 0.334043910 0.333463617 0.334029838 0.333484749 0.333738016 0.329195805 0.328616684 0.328616684 0.329223629 0.329223629 0.328391350
87120 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.326354634 0.325702487 0.325964430 0.325860237 0.325975418 0.325860497 0.323093100 0.322201605 0.322201605 0.322414059 0.322414059 0.322148852
91960 0.338799770 0.321865070 0.321865070 0.016934700	0.321900898 0.322448699 0.322279335 0.322432202 0.322278295 0.322421090 0.322434927 0.322127108 0.322103247 0.322103247 0.321960591 0.321960591 0.322006401
48400 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.369900202 0.369781888 0.369900202 0.369781888 0.369826784 0.369808267 0.369582032 0.369579008 0.369579008 0.369582032 0.369582032 0.369579275
53240 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.369816511 0.369500867 0.369860419 0.369500867 0.369826784 0.369808267 0.369173930 0.369166505 0.369166505 0.369152580 0.369152580 0.369242171
58080 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.369773092 0.369426672 0.369860419 0.369426672 0.369777501 0.369769560 0.369174136 0.369170347 0.369170347 0.369173556 0.369173556 0.369178763
62920 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.369318154 0.369029544 0.369398014 0.369029544 0.369306458 0.369202355 0.368328849 0.368240749 0.368240749 0.368440224 0.368440224 0.368208094
67760 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.368717464 0.368727523 0.368862962 0.368770942 0.368926484 0.368874552 0.368010341 0.367990471 0.367990471 0.368049500 0.368049500 0.368002794
72600 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.368073393 0.368398267 0.368022722 0.368398341 0.368361824 0.368242389 0.367182299 0.366899218 0.366899218 0.367679720 0.367679720 0.366985320
77440 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.367192954 0.367845359 0.366806083 0.367763295 0.367103874 0.367030107 0.366681490 0.366488183 0.366488183 0.366133654 0.366133654 0.365929566
82280 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.365436177 0.365837063 0.364992807 0.365712543 0.365442096 0.365237473 0.362224029 0.361176147 0.361176147 0.361782622 0.361782622 0.360934510
87120 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.358948007 0.358911158 0.358582000 0.359062905 0.358781356 0.358650261 0.356863543 0.356407177 0.356407177 0.356293332 0.356293332 0.356456153
91960 0.369900202 0.356122439 0.356122439 0.013777763	0.356156229 0.356764906 0.356443011 0.356389895 0.356566536 0.356366837 0.356405518 0.356463086 0.356445412 0.356445412 0.356376165 0.356376165 0.356387696
48400 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.366948204 0.366865137 0.366952338 0.366867328 0.366984187 0.366984187 0.366456428 0.366443950 0.366443950 0.366515341 0.366515341 0.366438768
53240 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.366911684 0.366753075 0.366952338 0.366755266 0.366984187 0.366984187 0.366098858 0.366079580 0.366079580 0.366173894 0.366173894 0.366090532
58080 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.366911684 0.366592385 0.366914756 0.366594576 0.366945294 0.366954183 0.365966511 0.365961879 0.365961879 0.366042471 0.366042471 0.366056124
62920 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.366489369 0.366086112 0.366360536 0.366120330 0.366368138 0.366377521 0.365434154 0.365264857 0.365264857 0.365746871 0.365746871 0.365519949
67760 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.365679621 0.365601125 0.365839891 0.365611072 0.365894201 0.365860706 0.364851446 0.364881313 0.364881313 0.365417259 0.365417259 0.365275322
72600 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.365303906 0.365429232 0.365487662 0.365439179 0.365549404 0.365557519 0.364564731 0.364398016 0.364398016 0.365279163 0.365279163 0.364620845
77440 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.364689918 0.365221270 0.364333691 0.365231217 0.364522854 0.364497863 0.363991171 0.363775206 0.363775206 0.364033760 0.364033760 0.363715879
82280 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.362777937 0.363319471 0.362350816 0.363350579 0.362162389 0.362053336 0.358716438 0.358251366 0.358251366 0.358886453 0.358886453 0.357744858
87120 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.355478746 0.355979517 0.355241623 0.356066332 0.355382245 0.355386675 0.352559670 0.351851562 0.351851562 0.352271678 0.352271678 0.351913258
91960 0.366984187 0.351212295 0.351212295 0.015771892	0.351245798 0.352173154 0.351776179 0.351826267 0.351901294 0.351692251 0.351732943 0.351794121 0.351658875 0.351658875 0.351526560 0.351526560 0.351549928
48400 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.379112125 0.378928338 0.379073394 0.378928338 0.379073394 0.379081812 0.378505282 0.378496322 0.378496322 0.378570073 0.378570073 0.378516242
53240 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.379071614 0.378643109 0.379034373 0.378643109 0.379032025 0.379032437 0.378090294 0.378178088 0.378178088 0.378240169 0.378240169 0.378159213
58080 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.378909758 0.378603555 0.378819288 0.378603555 0.378915177 0.378892598 0.377995091 0.377946297 0.377946297 0.378241050 0.378241050 0.378042195
62920 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.378277314 0.378213214 0.378422129 0.378213214 0.378393175 0.378414741 0.377338268 0.377211033 0.377211033 0.377539561 0.377539561 0.377399058
67760 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.377766688 0.377918930 0.378008703 0.377918971 0.378110141 0.378106607 0.376990345 0.376908653 0.376908653 0.377419917 0.377419917 0.377023695
72600 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.377556971 0.377825221 0.377499056 0.377807105 0.377355363 0.377341060 0.376608218 0.376160915 0.376160915 0.376833429 0.376833429 0.376187732
77440 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.376770956 0.377532837 0.376598280 0.377457116 0.376465377 0.376564780 0.375915060 0.375799861 0.375799861 0.376117564 0.376117564 0.375551030
82280 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.375185273 0.376043578 0.374849001 0.376065249 0.374734523 0.374781613 0.371987416 0.370752593 0.370752593 0.371250328 0.371250328 0.370550396
87120 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.369012617 0.369139340 0.368991278 0.369303531 0.369225287 0.369098409 0.366618639 0.365820621 0.365820621 0.365682283 0.365682283 0.365763833
91960 0.379150256 0.365600752 0.365600752 0.013549504	0.365632756 0.366071545 0.366167077 0.366101526 0.366231958 0.365823158 0.365896670 0.365792200 0.365761290 0.365761290 0.365704598 0.365704598 0.365788732
48400 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.354667081 0.354491945 0.354755787 0.354491945 0.354755787 0.354755787 0.354216675 0.354296314 0.354296314 0.354235851 0.354235851 0.354213149
53240 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.354621498 0.354375858 0.354629605 0.354375858 0.354673955 0.354677462 0.353746136 0.353971297 0.353971297 0.353922897 0.353922897 0.353849736
58080 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.354436534 0.354375858 0.354493006 0.354375858 0.354464563 0.354486909 0.353774761 0.353886250 0.353886250 0.353859763 0.353859763 0.353811737
62920 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.354118423 0.353915302 0.354118298 0.353940707 0.353901590 0.354068904 0.353044699 0.353109468 0.353109468 0.353169861 0.353169861 0.353012354
67760 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.353527606 0.353608820 0.353673491 0.353505113 0.353610557 0.353750756 0.352822170 0.352748438 0.352748438 0.352958291 0.352958291 0.352933236
72600 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.353138305 0.353290593 0.352966911 0.353271339 0.352900238 0.352998394 0.352160282 0.352003634 0.352003634 0.352592583 0.352592583 0.351864103
77440 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.352261095 0.352971776 0.352108172 0.352994883 0.352119360 0.352172477 0.351667107 0.351723837 0.351723837 0.351066766 0.351066766 0.350965511
82280 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.350894728 0.351207479 0.350654160 0.351213848 0.350264324 0.350355904 0.347327796 0.346823536 0.346823536 0.347225745 0.347225745 0.346244249
87120 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.343371455 0.343538153 0.343215201 0.343569159 0.343049190 0.343192027 0.340590579 0.339798749 0.339798749 0.339946242 0.339946242 0.339875630
91960 0.354755787 0.339462906 0.339462906 0.015292881	0.339497503 0.340211485 0.340154342 0.340331629 0.340234055 0.339897394 0.339947954 0.339787963 0.339714061 0.339714061 0.339663429 0.339663429 0.339693373
48400 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.354704069 0.354500667 0.354704069 0.354500667 0.354704069 0.354704069 0.354078900 0.354065517 0.354065517 0.354079877 0.354079877 0.354069251
53240 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.354663524 0.354221956 0.354704069 0.354221956 0.354602775 0.354608769 0.353564860 0.353485002 0.353485002 0.353556284 0.353556284 0.353620055
58080 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.354625356 0.354145829 0.354554867 0.354145829 0.354454694 0.354478294 0.353517368 0.353403572 0.353403572 0.353519991 0.353519991 0.353567582
62920 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.353749620 0.353700520 0.354052683 0.353785460 0.353898223 0.353873056 0.352666376 0.352705805 0.352705805 0.353067239 0.353067239 0.352774962
67760 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.353104450 0.353228382 0.353154760 0.353221743 0.353287123 0.353291480 0.352520291 0.352380389 0.352380389 0.352599505 0.352599505 0.352608315
72600 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.352965206 0.353121102 0.352747472 0.352978843 0.352793392 0.352836137 0.351641499 0.351471583 0.351471583 0.351882601 0.351882601 0.351563680
77440 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.351717909 0.352570922 0.351399243 0.352538926 0.351404589 0.351457966 0.351036937 0.351017564 0.351017564 0.350757675 0.350757675 0.350622050
82280 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.350400306 0.351006998 0.349800834 0.351137718 0.349854380 0.349944811 0.347513328 0.346716629 0.346716629 0.346893891 0.346893891 0.346440847
87120 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.343117188 0.344071602 0.343028398 0.344121354 0.343397702 0.343443450 0.340886520 0.340113013 0.340113013 0.340148780 0.340148780 0.340275647
91960 0.354704069 0.339794322 0.339794322 0.014909747	0.339829903 0.340396753 0.340315672 0.340334347 0.340377880 0.340318469 0.340324490 0.340118769 0.340126058 0.340126058 0.340056684 0.340056684 0.340087892
48400 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.340412074 0.340324172 0.340372612 0.340324172 0.340372612 0.340372411 0.339930180 0.339903696 0.339903696 0.339923513 0.339923513 0.339931207
53240 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.340412074 0.340037111 0.340289845 0.340061976 0.340328847 0.340332949 0.339475255 0.339456866 0.339456866 0.339401221 0.339401221 0.339493772
58080 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.340412074 0.339875350 0.340202424 0.339903438 0.340249346 0.340241159 0.339364778 0.339446062 0.339446062 0.339411170 0.339411170 0.339496509
62920 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.339691785 0.339218317 0.339616947 0.339355911 0.339699653 0.339619007 0.338637451 0.338725288 0.338725288 0.338855193 0.338855193 0.338643891
67760 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.338918387 0.338974601 0.339284788 0.338927691 0.339345014 0.339296614 0.338322531 0.338287587 0.338287587 0.338561786 0.338561786 0.338456155
72600 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.338555722 0.338758319 0.338448319 0.338721513 0.338485304 0.338485352 0.337581429 0.337412033 0.337412033 0.338246833 0.338246833 0.337410196
77440 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.337613453 0.338413962 0.337686594 0.338454039 0.337543074 0.337567526 0.337079192 0.336953736 0.336953736 0.336867492 0.336867492 0.336541438
82280 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.335539052 0.337189255 0.335769706 0.337181935 0.335619855 0.335636885 0.332221540 0.331373977 0.331373977 0.332245537 0.332245537 0.331329521
87120 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.328458402 0.329041646 0.328705831 0.329009121 0.328657128 0.328845245 0.326479462 0.326094216 0.326094216 0.326109262 0.326109262 0.326225069
91960 0.340412074 0.325679485 0.325679485 0.014732589	0.325714801 0.326183258 0.326044987 0.326279738 0.326068011 0.326198626 0.326221761 0.326025478 0.325955091 0.325955091 0.325966758 0.325966758 0.325954870
48400 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.336956840 0.336654415 0.336837520 0.336654415 0.336993766 0.336993281 0.336204525 0.336136437 0.336136437 0.336204871 0.336204871 0.336145059
53240 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.336956840 0.336304781 0.336680106 0.336291252 0.336957303 0.336958013 0.335674292 0.335603049 0.335603049 0.335713566 0.335713566 0.335624376
58080 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.336769584 0.336104276 0.336602221 0.336131418 0.336867032 0.336868059 0.335457022 0.335386531 0.335386531 0.335619764 0.335619764 0.335554973
62920 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.335928072 0.335860737 0.335642153 0.335887879 0.336021010 0.335923638 0.334564842 0.334346383 0.334346383 0.335287991 0.335287991 0.334501041
67760 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.334957348 0.335556880 0.335195394 0.335543494 0.335114119 0.335032266 0.334252485 0.334134164 0.334134164 0.334324512 0.334324512 0.334189377
72600 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.334645678 0.335195772 0.334779001 0.335124041 0.334852435 0.334851682 0.333554966 0.333374582 0.333374582 0.333608105 0.333608105 0.333049304
77440 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.333962628 0.335005054 0.333958277 0.334956252 0.333706981 0.333572116 0.333047267 0.332939762 0.332939762 0.332735892 0.332735892 0.332518320
82280 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.331953244 0.332895732 0.332428499 0.332875787 0.331502866 0.331503772 0.328314964 0.327530046 0.327530046 0.328083679 0.328083679 0.327492737
87120 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.324968607 0.324846306 0.325003899 0.324897873 0.324480443 0.324601770 0.322955638 0.322416726 0.322416726 0.322117495 0.322117495 0.322439562
91960 0.337072501 0.322023192 0.322023192 0.015049309	0.322058460 0.322518135 0.322619944 0.322539596 0.322611543 0.322466468 0.322488832 0.322319692 0.322282701 0.322282701 0.322078368 0.322078368 0.322123715
48400 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.340419450 0.340374311 0.340419450 0.340374311 0.340384797 0.340368348 0.340025174 0.339953089 0.339953089 0.340018208 0.340018208 0.340013047
53240 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.340374345 0.340181858 0.340419450 0.340181858 0.340339658 0.340332184 0.339532417 0.339606615 0.339606615 0.339708928 0.339708928 0.339541409
58080 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.340374345 0.339993765 0.340419450 0.340039550 0.340339658 0.340332184 0.339532417 0.339622471 0.339622471 0.339731656 0.339731656 0.339616723
62920 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.339743926 0.339654886 0.339922637 0.339751268 0.339773281 0.339826558 0.338784642 0.338620170 0.338620170 0.339098056 0.339098056 0.338995217
67760 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.339307436 0.339466097 0.339521027 0.339467046 0.339470243 0.339460546 0.338705769 0.338555777 0.338555777 0.339006355 0.339006355 0.338949432
72600 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.338735371 0.339375837 0.338963710 0.339345384 0.338737560 0.338784175 0.337891940 0.337735513 0.337735513 0.338353978 0.338353978 0.338221239
77440 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.338239571 0.338562608 0.337954608 0.338614740 0.338042702 0.338094587 0.337554759 0.337527153 0.337527153 0.338047565 0.338047565 0.337983033
82280 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.336013496 0.336580344 0.335878994 0.336690298 0.336027367 0.336098605 0.331953932 0.331214615 0.331214615 0.331857472 0.331857472 0.331047656
87120 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.328877632 0.329026751 0.328066966 0.328901992 0.328735974 0.328665986 0.325540153 0.324665674 0.324665674 0.324988955 0.324988955 0.324825058
91960 0.340419450 0.324026184 0.324026184 0.016393266	0.324060837 0.324760405 0.324999693 0.325036507 0.325093861 0.324724991 0.324670362 0.324604661 0.324577752 0.324577752 0.324523379 0.324523379 0.324584273
48400 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.338776566 0.338740192 0.338757650 0.338740192 0.338725232 0.338734743 0.338163979 0.338184779 0.338184779 0.338193613 0.338193613 0.338221089
53240 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.338737951 0.338589396 0.338661379 0.338561974 0.338585171 0.338613381 0.337618084 0.337730917 0.337730917 0.337678044 0.337678044 0.337834673
58080 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.338700379 0.338442324 0.338586714 0.338414902 0.338517855 0.338552971 0.337513351 0.337641628 0.337641628 0.337694691 0.337694691 0.337747615
62920 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.337837624 0.337783854 0.337990256 0.337749048 0.338054422 0.338089326 0.337027169 0.336912353 0.336912353 0.337369107 0.337369107 0.337051976
67760 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.337030031 0.337096712 0.337349822 0.337159636 0.337624071 0.337623758 0.336639150 0.336607389 0.336607389 0.336963159 0.336963159 0.336854809
72600 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.336571720 0.336995900 0.336860772 0.336996050 0.337018893 0.336960991 0.336092586 0.335963482 0.335963482 0.336381231 0.336381231 0.335977473
77440 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.336077628 0.336527691 0.335765202 0.336580719 0.336154881 0.336029815 0.335745551 0.335544773 0.335544773 0.335427423 0.335427423 0.335144244
82280 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.334275876 0.334916642 0.333852155 0.334987498 0.334138776 0.334288117 0.330734411 0.330285237 0.330285237 0.330279070 0.330279070 0.329512891
87120 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.327121158 0.327333451 0.327098444 0.327267002 0.326992644 0.326992257 0.324864276 0.324162856 0.324162856 0.324220944 0.324220944 0.324160280
91960 0.338881260 0.323753245 0.323753245 0.015128015	0.323789034 0.324404024 0.324430861 0.324207315 0.324573427 0.324092856 0.324113865 0.324183229 0.324147899 0.324147899 0.323982837 0.323982837 0.323953340
48400 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.336768791 0.336768791 0.336802928 0.336768791 0.336771992 0.336759633 0.336175478 0.336127575 0.336127575 0.336224453 0.336224453 0.336134862
53240 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.336696764 0.336644063 0.336686504 0.336599701 0.336629395 0.336636386 0.335654476 0.335705160 0.335705160 0.335792597 0.335792597 0.335669360
58080 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.336657987 0.336555315 0.336686504 0.336510953 0.336583942 0.336596625 0.335652869 0.335700312 0.335700312 0.335839574 0.335839574 0.335667246
62920 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.336031351 0.336021303 0.336110706 0.336022176 0.336002016 0.336044356 0.334915273 0.334817573 0.334817573 0.335150221 0.335150221 0.335106871
67760 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.335310251 0.335141277 0.335429279 0.335183420 0.335480855 0.335454048 0.334640596 0.334443658 0.334443658 0.334896453 0.334896453 0.334876324
72600 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.334804404 0.334678432 0.335010405 0.334763430 0.334954061 0.334948061 0.333781807 0.333614872 0.333614872 0.334648150 0.334648150 0.333955379
77440 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.333805130 0.334503851 0.333643796 0.334588849 0.333719309 0.333785278 0.333263757 0.333097504 0.333097504 0.333044540 0.333044540 0.333423858
82280 0.336802928 0.321854568 0.321854568 0.014948360	0.321885504 0.331920584 0.331983874 0.332044949 0.332107690 0.331961370 0.332041295 0.328154351 0.327706317 0.327706317 0.327979855 0.327979855 0.327411427
