capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
29040 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.009023239 0.009007877 0.009023239 0.009007877 0.009023239 0.009023239 0.008992720 0.008993114 0.008993114 0.008992720 0.008992720 0.008992121
31460 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.008977358 0.008961319 0.008965356 0.008961319 0.008976611 0.008981332 0.008905837 0.008914958 0.008914958 0.008933357 0.008933357 0.008805903
33880 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.008923656 0.008945750 0.008899076 0.008945750 0.008894898 0.008834681 0.008913839 0.008919280 0.008919280 0.008923345 0.008923345 0.008923345
36300 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.008923656 0.008945750 0.008899076 0.008945750 0.008894898 0.008834681 0.008913839 0.008919280 0.008919280 0.008923345 0.008923345 0.008923345
38720 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.008923656 0.008945750 0.008899076 0.008945750 0.008894898 0.008834681 0.008913839 0.008919280 0.008919280 0.008923345 0.008923345 0.008923345
41140 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.008791733 0.008681465 0.008662382 0.008688080 0.008629304 0.008585767 0.008439758 0.008448115 0.008448115 0.008414984 0.008414984 0.008402452
43560 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.008083060 0.008020747 0.007972012 0.007982802 0.007992576 0.008011590 0.007551130 0.007621588 0.007621588 0.007740614 0.007740614 0.007768530
45980 0.009023239 0.005932208 0.005932208 0.003091031	0.005945595 0.007837665 0.007610287 0.007598997 0.007750005 0.007720401 0.007376529 0.007779428 0.007793282 0.007793282 0.007610287 0.007610287 0.007610287
24200 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011621780 0.011621780 0.011621780 0.011621780 0.011621780 0.011621780 0.011606466 0.011606466 0.011606466 0.011606466 0.011606466 0.011606466
26620 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011621780 0.011621780 0.011621780 0.011621780 0.011621780 0.011621780 0.011606466 0.011606466 0.011606466 0.011606466 0.011606466 0.011606466
29040 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011621780 0.011621780 0.011621780 0.011621780 0.011621780 0.011621780 0.011606466 0.011606466 0.011606466 0.011606466 0.011606466 0.011606466
31460 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011606466 0.011575750 0.011605313 0.011575908 0.011544373 0.010022022 0.011545348 0.011558511 0.011558511 0.011561041 0.011561041 0.010006686
33880 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011537043 0.011561449 0.011570573 0.011561607 0.011529506 0.010004735 0.011528924 0.011558511 0.011558511 0.011547654 0.011547654 0.011546641
36300 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011537043 0.011561449 0.011570573 0.011561607 0.011529506 0.010004735 0.011540271 0.011551791 0.011551791 0.011546641 0.011546641 0.011546641
38720 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011537043 0.011561449 0.011570573 0.011561607 0.011529506 0.010004735 0.011540271 0.011551791 0.011551791 0.011546641 0.011546641 0.011546641
41140 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.011330967 0.011367117 0.011271737 0.011359533 0.011377564 0.009884513 0.011048108 0.011029959 0.011029959 0.010956205 0.010956205 0.010938468
43560 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.010737669 0.010512947 0.010365096 0.010532109 0.010625055 0.009033187 0.010639246 0.010571183 0.010571183 0.010271681 0.010271681 0.010579534
45980 0.011621780 0.008707074 0.008707074 0.002914706	0.008721765 0.010438652 0.010135116 0.010176142 0.010164864 0.010327212 0.008784038 0.010451180 0.010438652 0.010438652 0.010135116 0.010135116 0.010135116
24200 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009433442 0.009448271 0.009448271 0.009448271 0.009432232 0.009413924 0.009373374 0.009369891 0.009369891 0.009377614 0.009377614 0.009373374
26620 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009433442 0.009448271 0.009448271 0.009448271 0.009432232 0.009413924 0.009373374 0.009369891 0.009369891 0.009377614 0.009377614 0.009373374
29040 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009433442 0.009448271 0.009448271 0.009448271 0.009432232 0.009413924 0.009373374 0.009369891 0.009369891 0.009377614 0.009377614 0.009373374
31460 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009378189 0.009366911 0.009323610 0.009366911 0.009374917 0.009367010 0.009272651 0.009271522 0.009271522 0.009262030 0.009262030 0.009247685
33880 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009245228 0.009302274 0.009207603 0.009296027 0.009258121 0.009267039 0.009221882 0.009247700 0.009247700 0.009235745 0.009235745 0.009228394
36300 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009245228 0.009283205 0.009207603 0.009276958 0.009258121 0.009267039 0.009221882 0.009247700 0.009247700 0.009223339 0.009223339 0.009228394
38720 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009245228 0.009283205 0.009207603 0.009276958 0.009258121 0.009267039 0.009221882 0.009247700 0.009247700 0.009223339 0.009223339 0.009228394
41140 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.009122347 0.009172518 0.009057311 0.009157517 0.009047700 0.009116763 0.008885399 0.008875680 0.008875680 0.008880025 0.008880025 0.008945581
43560 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.008693254 0.008643203 0.008515932 0.008710353 0.008807690 0.008862076 0.008383412 0.008242239 0.008242239 0.008124647 0.008124647 0.008263951
45980 0.009448271 0.006747957 0.006747957 0.002700314	0.006761122 0.008246023 0.008103786 0.008255595 0.008187701 0.008173147 0.007634137 0.008049010 0.008195298 0.008195298 0.008043950 0.008043950 0.008042994
24200 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473
26620 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473
29040 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473
31460 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009642473 0.009557125 0.009546160 0.009546160 0.009573371 0.009573371 0.009573371
33880 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009610883 0.009627168 0.009628325 0.009627168 0.009628325 0.009626311 0.009557125 0.009611669 0.009611669 0.009573371 0.009573371 0.009573371
36300 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009610883 0.009627168 0.009608675 0.009627168 0.009608675 0.009612163 0.009557125 0.009611669 0.009611669 0.009573371 0.009573371 0.009573371
38720 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009610883 0.009627168 0.009608675 0.009627168 0.009608675 0.009612163 0.009557125 0.009611669 0.009611669 0.009573371 0.009573371 0.009573371
41140 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.009438319 0.009524967 0.009405210 0.009377827 0.009466069 0.009246300 0.008955141 0.009082561 0.009082561 0.009025671 0.009025671 0.009055746
43560 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.008845675 0.008806302 0.009041312 0.008686373 0.008660293 0.008619270 0.008496730 0.008436562 0.008436562 0.008619378 0.008619378 0.008532330
45980 0.009642473 0.006520982 0.006520982 0.003121491	0.006535130 0.008402672 0.008188702 0.008391298 0.008309884 0.008345574 0.008269280 0.008320360 0.008362054 0.008362054 0.008132531 0.008132531 0.008131507
24200 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.009089622 0.009072269 0.009029543 0.009057625 0.009059603 0.009055054 0.009013693 0.009011960 0.009011960 0.009010391 0.009010391 0.008979110
26620 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.009089622 0.009072269 0.009029543 0.009057625 0.009059603 0.009055054 0.009013693 0.009011960 0.009011960 0.009010391 0.009010391 0.008979110
29040 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.009089622 0.009072269 0.009029543 0.009057625 0.009059603 0.009055054 0.009013693 0.009011960 0.009011960 0.009010391 0.009010391 0.008979110
31460 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.008945181 0.008916441 0.008958995 0.008948642 0.008961491 0.008969751 0.008733847 0.008868183 0.008868183 0.008901737 0.008901737 0.008787725
33880 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.008788340 0.008884323 0.008840833 0.008893224 0.008861035 0.008875345 0.008807013 0.008856462 0.008856462 0.008650046 0.008650046 0.008597284
36300 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.008788340 0.008884323 0.008840833 0.008893224 0.008861035 0.008875345 0.008835406 0.008856462 0.008856462 0.008650046 0.008650046 0.008597284
38720 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.008788340 0.008884323 0.008840833 0.008893224 0.008861035 0.008875345 0.008835406 0.008856462 0.008856462 0.008650046 0.008650046 0.008597284
41140 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.008624155 0.008587165 0.008623903 0.008594901 0.008767049 0.008810152 0.008160752 0.008303293 0.008303293 0.008067001 0.008067001 0.008035827
43560 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.008082800 0.007795890 0.007705865 0.007803626 0.008003943 0.007569243 0.007730772 0.007686174 0.007686174 0.007511130 0.007511130 0.007404786
45980 0.009089622 0.006168084 0.006168084 0.002921538	0.006182483 0.007813578 0.007350213 0.007463268 0.007357949 0.007634773 0.007266537 0.007787100 0.007760092 0.007760092 0.007351023 0.007351023 0.007350206
24200 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.013350012 0.013374973 0.013374973 0.013374973 0.011589659 0.013344340 0.011508891 0.013017156 0.013017156 0.013263572 0.013263572 0.013007629
26620 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.013350012 0.013374973 0.013374973 0.013374973 0.011589659 0.013344340 0.011508891 0.013017156 0.013017156 0.013263572 0.013263572 0.013007629
29040 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.013350012 0.013374973 0.013374973 0.013374973 0.011589659 0.013344340 0.011508891 0.013017156 0.013017156 0.013263572 0.013263572 0.013007629
31460 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.013227587 0.013107027 0.013174363 0.013312822 0.011508048 0.013170731 0.012956772 0.013145257 0.013145257 0.012799552 0.012799552 0.012947372
33880 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.013108779 0.012739586 0.012855458 0.013123067 0.011432135 0.011334073 0.013114519 0.013135826 0.013135826 0.013135017 0.013135017 0.012990357
36300 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.013108779 0.012739586 0.012855458 0.013097234 0.011407174 0.011317372 0.013114519 0.013135826 0.013135826 0.013135017 0.013135017 0.013133710
38720 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.013108779 0.012739586 0.012855458 0.013097234 0.011407174 0.011317372 0.013114519 0.013135826 0.013135826 0.013135017 0.013135017 0.013133710
41140 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.012959721 0.012584655 0.012749435 0.012940238 0.011107772 0.011065347 0.012503220 0.012465994 0.012465994 0.012536611 0.012536611 0.012363650
43560 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.012477372 0.011928265 0.012163663 0.012150144 0.010568113 0.010500821 0.012248400 0.011959633 0.011959633 0.010142915 0.010142915 0.011595453
45980 0.013374973 0.010057738 0.010057738 0.003317235	0.010072839 0.012220336 0.011724459 0.011892007 0.011911854 0.010133047 0.010203319 0.012179988 0.011919215 0.011919215 0.010138181 0.010138181 0.011589243
24200 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.009332641 0.009278483 0.009300562 0.009278483 0.009302326 0.009300562 0.009232759 0.009241157 0.009241157 0.009232921 0.009232921 0.009226251
26620 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.009284512 0.009256566 0.009231607 0.009256566 0.009280409 0.009285101 0.009179213 0.009215020 0.009215020 0.009195970 0.009195970 0.009189300
29040 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.009284512 0.009256566 0.009231607 0.009256566 0.009280409 0.009285101 0.009179213 0.009215020 0.009215020 0.009213261 0.009213261 0.009206591
31460 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.009140712 0.009168372 0.009128701 0.009168372 0.009133175 0.009091816 0.009047306 0.009101379 0.009101379 0.008956324 0.008956324 0.008897324
33880 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.009089109 0.009138057 0.009109177 0.009138057 0.009098242 0.009050213 0.009082624 0.009107405 0.009107405 0.009001975 0.009001975 0.008905722
36300 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.009089109 0.009138057 0.009109177 0.009138057 0.009098242 0.009050213 0.009082624 0.009107405 0.009107405 0.008951110 0.008951110 0.008880620
38720 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.009089109 0.009138057 0.009109177 0.009138057 0.009098242 0.009050213 0.009082624 0.009107405 0.009107405 0.009000647 0.009000647 0.008880620
41140 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.008719212 0.008454455 0.008631551 0.008503327 0.008496772 0.008142280 0.008234693 0.008392876 0.008392876 0.008071645 0.008071645 0.008083365
43560 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.008282675 0.007890825 0.008068187 0.007992158 0.008118172 0.007784069 0.008000609 0.008107632 0.008107632 0.007794008 0.007794008 0.007809841
45980 0.009332641 0.006543858 0.006543858 0.002788783	0.006558988 0.008127512 0.007772678 0.007887908 0.007849137 0.007981886 0.007652384 0.007977558 0.008074038 0.008074038 0.007693650 0.007693650 0.007693511
24200 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.011063243 0.010959128 0.011063243 0.011017433 0.010850364 0.011038360 0.010733757 0.010925014 0.010925014 0.010712882 0.010712882 0.010884130
26620 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.011029902 0.010925787 0.010985646 0.010951810 0.010774354 0.010959956 0.010701726 0.010862066 0.010862066 0.010721982 0.010721982 0.010893230
29040 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.011029902 0.010925787 0.010985646 0.010951810 0.010774354 0.010959956 0.010701726 0.010862066 0.010862066 0.010721982 0.010721982 0.010893230
31460 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.010922172 0.010743137 0.010884957 0.010851516 0.010671990 0.010683040 0.010722782 0.010547250 0.010547250 0.010526943 0.010526943 0.010662257
33880 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.010794442 0.010743137 0.010763013 0.010580332 0.010540764 0.010536755 0.010637928 0.010578170 0.010578170 0.010502090 0.010502090 0.010431916
36300 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.010794442 0.010721845 0.010703848 0.010559040 0.010540764 0.010536755 0.010651261 0.010658990 0.010658990 0.010221364 0.010221364 0.010250906
38720 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.010794442 0.010721845 0.010703848 0.010559040 0.010540764 0.010536755 0.010649186 0.010658990 0.010658990 0.010221364 0.010221364 0.010250906
41140 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.010607291 0.010590693 0.010516253 0.010419595 0.010494622 0.010504923 0.010265944 0.010121355 0.010121355 0.009879405 0.009879405 0.009909347
43560 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.010015677 0.010052296 0.009986633 0.009865588 0.009918330 0.009295802 0.009596068 0.009750818 0.009750818 0.009562143 0.009562143 0.009718544
45980 0.011063243 0.008190750 0.008190750 0.002872493	0.008203812 0.009773921 0.009458064 0.009568687 0.009633885 0.009525293 0.008854228 0.009602359 0.009743313 0.009743313 0.009306650 0.009306650 0.009427147
24200 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.011152088 0.011122230 0.011152088 0.011122230 0.011152088 0.011152088 0.011099419 0.011099553 0.011099553 0.011099653 0.011099653 0.011099653
26620 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.011152088 0.011122230 0.011152088 0.011122230 0.011152088 0.011152088 0.011099419 0.011099553 0.011099553 0.011099653 0.011099653 0.011099653
29040 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.011152088 0.011122230 0.011152088 0.011122230 0.011152088 0.011152088 0.011099419 0.011099553 0.011099553 0.011099653 0.011099653 0.011099653
31460 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.011105326 0.011059974 0.011084806 0.011059974 0.011054927 0.011040159 0.010961129 0.010985384 0.010985384 0.011013031 0.011013031 0.010867409
33880 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.011016443 0.011044842 0.010987669 0.011044842 0.011010927 0.011010301 0.010972719 0.010978300 0.010978300 0.010993785 0.010993785 0.010872397
36300 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.011016443 0.011044842 0.010987669 0.011044842 0.011010927 0.011010301 0.010972719 0.010978300 0.010978300 0.010946489 0.010946489 0.010849941
38720 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.011016443 0.011044842 0.010987669 0.011044842 0.011010927 0.011010301 0.010972719 0.010978300 0.010978300 0.010946489 0.010946489 0.010849941
41140 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.010921760 0.010839508 0.010698197 0.010873837 0.010646092 0.010692075 0.010532043 0.010525468 0.010525468 0.010469934 0.010469934 0.010341464
43560 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.010335979 0.010258983 0.010051440 0.010269338 0.010223795 0.010351469 0.009844266 0.010055654 0.010055654 0.009848897 0.009848897 0.010059890
45980 0.011152088 0.008388367 0.008388367 0.002763721	0.008402980 0.010132454 0.009853415 0.009795383 0.009863398 0.009923619 0.008437047 0.009898871 0.009733826 0.009733826 0.009737564 0.009737564 0.009808990
24200 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.010382282 0.010382282 0.010291725 0.010382282 0.010382282 0.010382282 0.010272356 0.010278428 0.010278428 0.010248333 0.010248333 0.010271226
26620 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.010382282 0.010382282 0.010291725 0.010382282 0.010382282 0.010382282 0.010272356 0.010278428 0.010278428 0.010248333 0.010248333 0.010271226
29040 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.010382282 0.010382282 0.010291725 0.010382282 0.010382282 0.010382282 0.010272356 0.010278428 0.010278428 0.010248333 0.010248333 0.010271226
31460 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.010316381 0.010201667 0.010180603 0.010076396 0.010217490 0.010268939 0.010166075 0.010107865 0.010107865 0.010029957 0.010029957 0.009967452
33880 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.010187558 0.010040140 0.010149283 0.010060386 0.009951919 0.010133734 0.010124321 0.010099546 0.010099546 0.010144066 0.010144066 0.010017567
36300 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.010187558 0.010040140 0.010149283 0.010060386 0.009951919 0.010133734 0.010124321 0.010099546 0.010099546 0.009979357 0.009979357 0.010051910
38720 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.010187558 0.010040140 0.010149283 0.010060386 0.009951919 0.010133734 0.010124321 0.010099546 0.010099546 0.009979357 0.009979357 0.010051910
41140 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.009984120 0.009849212 0.009766870 0.009994729 0.009822233 0.009423966 0.009153586 0.009428872 0.009428872 0.009566431 0.009566431 0.009485333
43560 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.009260505 0.008952747 0.009315447 0.009096244 0.009235438 0.008793171 0.008836308 0.008970654 0.008970654 0.008629514 0.008629514 0.008984799
45980 0.010382282 0.007187818 0.007187818 0.003194464	0.007201442 0.009005285 0.008634434 0.008843434 0.008719553 0.008842516 0.008383684 0.008749084 0.008778313 0.008778313 0.008568211 0.008568211 0.008935766
24200 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010981872 0.010981872 0.010953151 0.010981872 0.010981872 0.010981872 0.010870531 0.010905128 0.010905128 0.010870531 0.010870531 0.010867024
26620 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010966722 0.010923018 0.010936609 0.010923018 0.010906041 0.010927868 0.010841810 0.010881965 0.010881965 0.010851874 0.010851874 0.010851874
29040 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010966722 0.010923018 0.010936609 0.010923018 0.010906041 0.010927868 0.010841810 0.010889817 0.010889817 0.010872690 0.010872690 0.010872690
31460 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010938001 0.010809252 0.010890683 0.010809252 0.010764115 0.010647914 0.010639008 0.010785701 0.010785701 0.010766424 0.010766424 0.010596093
33880 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010696738 0.010688946 0.010786960 0.010699537 0.010741306 0.010600804 0.010787603 0.010785701 0.010785701 0.010811583 0.010811583 0.010838332
36300 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010673929 0.010688946 0.010786960 0.010699537 0.010741306 0.010600804 0.010787603 0.010785701 0.010785701 0.010811583 0.010811583 0.010838332
38720 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010673929 0.010688946 0.010786960 0.010699537 0.010741306 0.010600804 0.010787603 0.010785701 0.010785701 0.010776125 0.010776125 0.010762365
41140 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010576470 0.010566633 0.010673790 0.010577224 0.010639670 0.010550623 0.010482395 0.010341194 0.010341194 0.010355213 0.010355213 0.010303134
43560 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.010070033 0.010043265 0.009902508 0.010079085 0.009947965 0.009310173 0.009686374 0.009732851 0.009732851 0.009623051 0.009623051 0.009788462
45980 0.010981872 0.007648011 0.007648011 0.003333861	0.007663322 0.009654475 0.009332104 0.009508859 0.009582460 0.009658527 0.009056072 0.009624475 0.009640921 0.009640921 0.009281693 0.009281693 0.009284784
24200 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010449469 0.010449469 0.010449469 0.010449469 0.010449469 0.010449469 0.010379416 0.010365258 0.010365258 0.010370681 0.010370681 0.010370681
26620 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010449469 0.010449469 0.010449469 0.010449469 0.010449469 0.010449469 0.010379416 0.010365258 0.010365258 0.010370681 0.010370681 0.010370681
29040 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010449469 0.010449469 0.010449469 0.010449469 0.010449469 0.010449469 0.010379416 0.010365258 0.010365258 0.010370681 0.010370681 0.010370681
31460 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010337614 0.010301753 0.010304685 0.010301753 0.010300093 0.010300596 0.010204981 0.010230905 0.010230905 0.010265506 0.010265506 0.010201563
33880 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010258458 0.010260315 0.010198206 0.010260315 0.010180066 0.010194336 0.010212157 0.010211489 0.010211489 0.010231780 0.010231780 0.010236567
36300 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010228546 0.010260315 0.010178606 0.010260315 0.010180066 0.010194336 0.010212157 0.010211489 0.010211489 0.010231780 0.010231780 0.010236567
38720 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010228546 0.010260315 0.010178606 0.010260315 0.010180066 0.010194336 0.010212157 0.010211489 0.010211489 0.010231780 0.010231780 0.010236567
41140 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.010115834 0.010198601 0.010081164 0.010219913 0.010051728 0.010123569 0.009895670 0.009947867 0.009947867 0.009820743 0.009820743 0.009875666
43560 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.009813063 0.009610978 0.009589977 0.009527266 0.009607595 0.009700102 0.009458569 0.009503495 0.009503495 0.008691376 0.008691376 0.009280720
45980 0.010449469 0.007333317 0.007333317 0.003116152	0.007346839 0.009531691 0.009234703 0.009443798 0.009319903 0.009162539 0.007578683 0.009060613 0.009461802 0.009461802 0.009141760 0.009141760 0.009087680
24200 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013757138 0.013757138 0.013742801 0.013757138 0.013757138 0.013757138 0.013704509 0.013702809 0.013702809 0.013704509 0.013704509 0.013704509
26620 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013757138 0.013757138 0.013742801 0.013757138 0.013757138 0.013757138 0.013704509 0.013702809 0.013702809 0.013704509 0.013704509 0.013704509
29040 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013757138 0.013757138 0.013742801 0.013757138 0.013757138 0.013757138 0.013704509 0.013702809 0.013702809 0.013704509 0.013704509 0.013704509
31460 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013634999 0.013632883 0.013683185 0.013632883 0.013663445 0.012198250 0.013566683 0.013597803 0.013597803 0.013644664 0.013644664 0.013644664
33880 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013572617 0.013632883 0.013632323 0.013632883 0.013523212 0.012089335 0.013595207 0.013627211 0.013627211 0.013644664 0.013644664 0.013644664
36300 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013572617 0.013632883 0.013632323 0.013632883 0.013507950 0.012061503 0.013595207 0.013627211 0.013627211 0.013644664 0.013644664 0.013644664
38720 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013572617 0.013632883 0.013632323 0.013632883 0.013507950 0.012061503 0.013595207 0.013627211 0.013627211 0.013644664 0.013644664 0.013644664
41140 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.013387249 0.013024482 0.012647342 0.013223812 0.013166320 0.011695292 0.012848018 0.012861073 0.012861073 0.012558432 0.012558432 0.012909971
43560 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.012838992 0.012435067 0.012057740 0.012564158 0.012582494 0.010950185 0.012391017 0.012476452 0.012476452 0.012203994 0.012203994 0.012186606
45980 0.013757138 0.010649910 0.010649910 0.003107228	0.010664247 0.012616669 0.012184906 0.011837187 0.012311501 0.012233570 0.010758264 0.012613743 0.012616669 0.012616669 0.012184906 0.012184906 0.012184906
24200 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694
26620 0.010667694 0.007849840 0.007849840 0.002817854	0.007865679 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694 0.010667694
