#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp
82280 0.567008614 0.331258829 0.235749785 0.331258829
87120 0.567008614 0.331258829 0.235749785 0.331258829
91960 0.567008614 0.331258829 0.235749785 0.331258829
48400 0.582675573 0.359642710 0.223032863 0.359642710
53240 0.582675573 0.359642710 0.223032863 0.359642710
58080 0.582675573 0.359642710 0.223032863 0.359642710
62920 0.582675573 0.359642710 0.223032863 0.359642710
67760 0.582675573 0.359642710 0.223032863 0.359642710
72600 0.582675573 0.359642710 0.223032863 0.359642710
77440 0.582675573 0.359642710 0.223032863 0.359642710
82280 0.582675573 0.359642710 0.223032863 0.359642710
87120 0.582675573 0.359642710 0.223032863 0.359642710
91960 0.582675573 0.359642710 0.223032863 0.359642710
48400 0.582900115 0.360266370 0.222633745 0.360266370
53240 0.582900115 0.360266370 0.222633745 0.360266370
58080 0.582900115 0.360266370 0.222633745 0.360266370
62920 0.582900115 0.360266370 0.222633745 0.360266370
67760 0.582900115 0.360266370 0.222633745 0.360266370
72600 0.582900115 0.360266370 0.222633745 0.360266370
77440 0.582900115 0.360266370 0.222633745 0.360266370
82280 0.582900115 0.360266370 0.222633745 0.360266370
87120 0.582900115 0.360266370 0.222633745 0.360266370
91960 0.582900115 0.360266370 0.222633745 0.360266370
48400 0.570378161 0.338421533 0.231956628 0.338421533
53240 0.570378161 0.338421533 0.231956628 0.338421533
58080 0.570378161 0.338421533 0.231956628 0.338421533
62920 0.570378161 0.338421533 0.231956628 0.338421533
67760 0.570378161 0.338421533 0.231956628 0.338421533
72600 0.570378161 0.338421533 0.231956628 0.338421533
77440 0.570378161 0.338421533 0.231956628 0.338421533
82280 0.570378161 0.338421533 0.231956628 0.338421533
87120 0.570378161 0.338421533 0.231956628 0.338421533
91960 0.570378161 0.338421533 0.231956628 0.338421533
48400 0.593041302 0.367122409 0.225918893 0.367122409
53240 0.593041302 0.367122409 0.225918893 0.367122409
58080 0.593041302 0.367122409 0.225918893 0.367122409
62920 0.593041302 0.367122409 0.225918893 0.367122409
67760 0.593041302 0.367122409 0.225918893 0.367122409
72600 0.593041302 0.367122409 0.225918893 0.367122409
77440 0.593041302 0.367122409 0.225918893 0.367122409
82280 0.593041302 0.367122409 0.225918893 0.367122409
87120 0.593041302 0.367122409 0.225918893 0.367122409
91960 0.593041302 0.367122409 0.225918893 0.367122409
48400 0.585690328 0.363938892 0.221751436 0.363938892
53240 0.585690328 0.363938892 0.221751436 0.363938892
58080 0.585690328 0.363938892 0.221751436 0.363938892
62920 0.585690328 0.363938892 0.221751436 0.363938892
67760 0.585690328 0.363938892 0.221751436 0.363938892
72600 0.585690328 0.363938892 0.221751436 0.363938892
77440 0.585690328 0.363938892 0.221751436 0.363938892
82280 0.585690328 0.363938892 0.221751436 0.363938892
87120 0.585690328 0.363938892 0.221751436 0.363938892
91960 0.585690328 0.363938892 0.221751436 0.363938892
48400 0.581273327 0.355983838 0.225289489 0.355983838
53240 0.581273327 0.355983838 0.225289489 0.355983838
58080 0.581273327 0.355983838 0.225289489 0.355983838
62920 0.581273327 0.355983838 0.225289489 0.355983838
67760 0.581273327 0.355983838 0.225289489 0.355983838
72600 0.581273327 0.355983838 0.225289489 0.355983838
77440 0.581273327 0.355983838 0.225289489 0.355983838
82280 0.581273327 0.355983838 0.225289489 0.355983838
87120 0.581273327 0.355983838 0.225289489 0.355983838
91960 0.581273327 0.355983838 0.225289489 0.355983838
48400 0.576476499 0.355862404 0.220614095 0.355862404
53240 0.576476499 0.355862404 0.220614095 0.355862404
58080 0.576476499 0.355862404 0.220614095 0.355862404
