optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
0.440017093 0.567971339 0.569166312 0.566444523 0.565771101 0.549457214 0.546877313 0.558749626 0.558829500 0.558829500 0.546366050 0.546366050 0.565189802
0.434959413 0.763655731 0.767805846 0.776138779 0.763888400 0.768799391 0.768479557 0.753002242 0.751508516 0.751508516 0.753579798 0.753579798 0.755860058
0.434959413 0.762122706 0.766052648 0.773220864 0.762301149 0.766742505 0.766280681 0.745950502 0.743955880 0.743955880 0.743988038 0.743988038 0.749428286
0.434959413 0.761342362 0.765135120 0.771055828 0.761699502 0.765527418 0.765071037 0.743890658 0.742340859 0.742340859 0.744206195 0.744206195 0.748419701
0.434959413 0.748814392 0.752759769 0.747889351 0.751844840 0.747035369 0.748116935 0.717026130 0.700034008 0.700034008 0.732575104 0.732575104 0.713765660
0.434959413 0.735583576 0.740759186 0.723218386 0.741914668 0.725438564 0.725687894 0.714868766 0.696778307 0.696778307 0.719348671 0.719348671 0.719165546
0.434959413 0.730770592 0.734327479 0.715741353 0.735223361 0.718317624 0.719025843 0.706190696 0.688208420 0.688208420 0.724499972 0.724499972 0.716681291
0.434959413 0.723439710 0.725587133 0.706562879 0.725784010 0.708556856 0.709292982 0.704012095 0.685123514 0.685123514 0.723479053 0.723479053 0.718278274
0.434959413 0.691092267 0.694405933 0.676862537 0.694118589 0.678153579 0.678654427 0.632259020 0.595457676 0.595457676 0.633005655 0.633005655 0.625409735
0.434959413 0.595074961 0.597185813 0.589329718 0.596807394 0.577845206 0.578509107 0.556096057 0.546198095 0.546198095 0.542610566 0.542610566 0.562776726
0.434959413 0.554705046 0.556537677 0.554787747 0.553066006 0.539193323 0.539456159 0.545924396 0.545408593 0.545408593 0.534129289 0.534129289 0.553092724
0.428861392 0.761079092 0.765089618 0.773349417 0.761355189 0.766457605 0.766697382 0.749878075 0.748131588 0.748131588 0.750375060 0.750375060 0.752402684
0.428861392 0.759641214 0.763260469 0.769622032 0.759628502 0.763331773 0.763889725 0.742373930 0.740275985 0.740275985 0.740983216 0.740983216 0.746297087
0.428861392 0.758746660 0.761726588 0.767080738 0.758409385 0.760159290 0.760775972 0.740992148 0.739015609 0.739015609 0.740451515 0.740451515 0.745390496
0.428861392 0.746958002 0.749916939 0.745030375 0.747996665 0.740990684 0.741397064 0.715859299 0.696170447 0.696170447 0.721896357 0.721896357 0.710730322
0.428861392 0.732961016 0.738341946 0.721545600 0.738293770 0.722607859 0.722580094 0.712700529 0.694466648 0.694466648 0.718021804 0.718021804 0.717643869
0.428861392 0.727990994 0.732147539 0.713416357 0.732495546 0.716076551 0.715611562 0.703449581 0.685244362 0.685244362 0.723301425 0.723301425 0.717694068
0.428861392 0.719704198 0.722739608 0.703084157 0.723395306 0.705927596 0.705062399 0.700578589 0.680692317 0.680692317 0.722858961 0.722858961 0.714124802
0.428861392 0.687282919 0.690500083 0.673149721 0.691689135 0.674030061 0.673373329 0.628260138 0.590234212 0.590234212 0.628734891 0.628734891 0.619777873
0.428861392 0.588631952 0.591507603 0.585190991 0.591348918 0.574671308 0.574893840 0.551644650 0.541971882 0.541971882 0.540258026 0.540258026 0.558754005
0.428861392 0.551744589 0.554972812 0.551544358 0.550553545 0.535446364 0.535669411 0.543645667 0.540613309 0.540613309 0.533332301 0.533332301 0.550330548
0.450502192 0.761771876 0.765758247 0.773378217 0.762057906 0.764736036 0.765566927 0.749107762 0.748224493 0.748224493 0.750117965 0.750117965 0.752548857
0.450502192 0.760724820 0.763477663 0.770024103 0.760213059 0.762201987 0.762976392 0.741774494 0.740360473 0.740360473 0.741732355 0.741732355 0.745285306
0.450502192 0.759342844 0.761895131 0.767284283 0.759060955 0.760050547 0.761086307 0.740615737 0.738946825 0.738946825 0.739544173 0.739544173 0.744336955
0.450502192 0.746060279 0.748668118 0.743786114 0.745865660 0.742124370 0.741095234 0.711761181 0.694399446 0.694399446 0.731467665 0.731467665 0.711359841
0.450502192 0.732492874 0.736462953 0.718468009 0.735714431 0.721587961 0.721222253 0.710245424 0.691923458 0.691923458 0.719159800 0.719159800 0.713712449
0.450502192 0.727817938 0.730340434 0.710552105 0.729503424 0.714850505 0.715199098 0.702929935 0.682400210 0.682400210 0.716537257 0.716537257 0.708776140
0.450502192 0.719313961 0.721781571 0.700503071 0.720677160 0.704354908 0.704393435 0.697405103 0.678174609 0.678174609 0.715269054 0.715269054 0.708858317
0.450502192 0.686934904 0.689504248 0.671447128 0.689657662 0.671474910 0.672187722 0.625867043 0.587651717 0.587651717 0.622011606 0.622011606 0.616375693
0.450502192 0.587946377 0.589847779 0.581307389 0.589112578 0.569961767 0.570305797 0.548820090 0.539407942 0.539407942 0.532257377 0.532257377 0.554501674
0.450502192 0.548584694 0.549684817 0.547479730 0.546652577 0.530716027 0.530703876 0.538851050 0.537601444 0.537601444 0.526624073 0.526624073 0.545627792
0.441404546 0.767502404 0.771182511 0.779457741 0.767904112 0.772234398 0.770760296 0.755821469 0.754308855 0.754308855 0.756952554 0.756952554 0.758873737
0.441404546 0.765824005 0.769418269 0.775598699 0.766351630 0.769522266 0.767954152 0.748101563 0.746512662 0.746512662 0.749163853 0.749163853 0.752074487
0.441404546 0.764837535 0.768180730 0.772697894 0.765134651 0.767483839 0.765875496 0.747408484 0.745358621 0.745358621 0.747417104 0.747417104 0.750273588
0.441404546 0.752347473 0.756180280 0.750017672 0.753648088 0.749104548 0.747522229 0.719883160 0.703328832 0.703328832 0.729185162 0.729185162 0.719482612
0.441404546 0.739616166 0.745219737 0.726736684 0.743581583 0.730625755 0.729112662 0.718100522 0.701315095 0.701315095 0.725116534 0.725116534 0.725878180
0.441404546 0.734731819 0.738271112 0.718992333 0.736805309 0.723278125 0.721615431 0.710510359 0.691269994 0.691269994 0.728307609 0.728307609 0.722581328
0.441404546 0.727043813 0.730233237 0.710606704 0.727565742 0.714142180 0.712950889 0.706581230 0.688004084 0.688004084 0.728346319 0.728346319 0.721295652
0.441404546 0.693229245 0.698418424 0.680583945 0.698496921 0.682476803 0.681580097 0.632665309 0.595870194 0.595870194 0.631686945 0.631686945 0.627722484
0.441404546 0.595675617 0.597275331 0.590299165 0.597202652 0.580105179 0.579023912 0.558037858 0.549189955 0.549189955 0.544106499 0.544106499 0.561329760
0.441404546 0.556557999 0.558849721 0.556841007 0.555624484 0.541626089 0.540440667 0.548556623 0.547234145 0.547234145 0.537845686 0.537845686 0.554188372
0.438315430 0.764664961 0.767949689 0.776370631 0.764454269 0.769072230 0.768937989 0.753542105 0.751804641 0.751804641 0.753890711 0.753890711 0.755768257
0.438315430 0.763224998 0.766265884 0.773235530 0.762766316 0.765590744 0.766836870 0.745893768 0.743404489 0.743404489 0.746120657 0.746120657 0.749920051
0.438315430 0.761869632 0.765205051 0.770378232 0.761775460 0.763739703 0.764787874 0.744608440 0.743017836 0.743017836 0.744452113 0.744452113 0.749126336
0.438315430 0.748145569 0.753630165 0.749332812 0.750775070 0.747351954 0.747398167 0.716857547 0.699486150 0.699486150 0.723989915 0.723989915 0.720084395
0.438315430 0.735911903 0.742396211 0.724152488 0.741394260 0.728188889 0.726913623 0.716102436 0.698337755 0.698337755 0.722814833 0.722814833 0.720314763
0.438315430 0.731100946 0.735704132 0.716492727 0.734806826 0.719097120 0.718957716 0.706296023 0.688548913 0.688548913 0.725580418 0.725580418 0.718131721
0.438315430 0.723898756 0.726221777 0.706827181 0.726218623 0.710342147 0.710134277 0.704238627 0.686486862 0.686486862 0.725393166 0.725393166 0.716767286
0.438315430 0.692950596 0.694595855 0.677215598 0.695304914 0.679768969 0.680170079 0.631268719 0.594759348 0.594759348 0.631469008 0.631469008 0.623875796
0.438315430 0.593552112 0.593796340 0.585587336 0.594414916 0.575758947 0.576088978 0.553724160 0.544734943 0.544734943 0.541017341 0.541017341 0.559772740
0.438315430 0.552051950 0.554231355 0.552805044 0.550757632 0.537611177 0.537892088 0.544109833 0.542541283 0.542541283 0.533777707 0.533777707 0.549612460
0.451773308 0.750413265 0.754707448 0.762904978 0.750888725 0.755294155 0.755211239 0.739820964 0.739017951 0.739017951 0.740760760 0.740760760 0.742779505
0.451773308 0.749348151 0.752553314 0.760236314 0.749072454 0.752370106 0.752323615 0.732699368 0.731035605 0.731035605 0.731928648 0.731928648 0.736305869
0.451773308 0.748430686 0.751255841 0.757724310 0.748006194 0.750728194 0.750828834 0.731006291 0.729130856 0.729130856 0.731317047 0.731317047 0.735037663
0.451773308 0.737106100 0.740402564 0.735676478 0.737936480 0.734832736 0.734918768 0.704962080 0.688345267 0.688345267 0.720161581 0.720161581 0.705789682
0.451773308 0.724519707 0.728063675 0.710663143 0.728558651 0.716042091 0.716026480 0.702644554 0.684758808 0.684758808 0.718775883 0.718775883 0.705079175
0.451773308 0.720062965 0.722655706 0.704168186 0.723164541 0.709719390 0.709478483 0.693560904 0.676397577 0.676397577 0.706445609 0.706445609 0.700684908
0.451773308 0.711555175 0.714771652 0.694547868 0.714870755 0.698329139 0.698660418 0.691129655 0.672444936 0.672444936 0.704712619 0.704712619 0.700974801
0.451773308 0.678928683 0.682148534 0.665301934 0.683703076 0.669094883 0.669235859 0.619700291 0.580723686 0.580723686 0.616326735 0.616326735 0.609009018
0.451773308 0.581875309 0.584374946 0.575367098 0.581727787 0.565619255 0.566915369 0.543861881 0.533057835 0.533057835 0.527612425 0.527612425 0.547304018
0.451773308 0.541838624 0.543160873 0.540833750 0.540797253 0.527654566 0.528021524 0.531890334 0.531690567 0.531690567 0.520858113 0.520858113 0.537970978
0.449423668 0.773783833 0.777772162 0.785349691 0.774331268 0.778631147 0.778380008 0.762568879 0.761437115 0.761437115 0.763258220 0.763258220 0.765267820
0.449423668 0.772620107 0.776245926 0.781973450 0.772709479 0.775656964 0.773908242 0.754591260 0.752583045 0.752583045 0.753537461 0.753537461 0.758781422
0.449423668 0.771729920 0.775098956 0.779808065 0.771773449 0.772809386 0.772095097 0.753296495 0.750951896 0.750951896 0.752270100 0.752270100 0.757498119
0.449423668 0.758328144 0.762395011 0.757549281 0.760064928 0.752838061 0.753676328 0.724928762 0.707916264 0.707916264 0.741828503 0.741828503 0.722693440
0.449423668 0.746529267 0.750361161 0.732694485 0.749884333 0.733279072 0.733222431 0.723285800 0.704587532 0.704587532 0.733736174 0.733736174 0.721461459
0.449423668 0.741356085 0.743257629 0.724120211 0.743453170 0.726430568 0.726347263 0.712742166 0.695936397 0.695936397 0.728292252 0.728292252 0.722452800
0.449423668 0.732642177 0.734059453 0.714031228 0.733788618 0.715116962 0.714859056 0.711075296 0.692848346 0.692848346 0.726661673 0.726661673 0.720951892
0.449423668 0.698998418 0.700902751 0.682916911 0.701440887 0.684603996 0.684227805 0.638050842 0.597103457 0.597103457 0.632963879 0.632963879 0.624981278
0.449423668 0.597938315 0.598476293 0.590382447 0.599410535 0.577768411 0.577012446 0.557483616 0.547645529 0.547645529 0.539983901 0.539983901 0.561681099
0.449423668 0.555696344 0.556498214 0.554891459 0.554316221 0.537068106 0.536814603 0.546470975 0.545590827 0.545590827 0.534354865 0.534354865 0.552526233
0.464273656 0.766376979 0.769349182 0.777600021 0.766628702 0.770300138 0.770358202 0.753853332 0.752489540 0.752489540 0.755038193 0.755038193 0.756151587
0.464273656 0.765212305 0.767172654 0.774045260 0.764666664 0.767720295 0.767614403 0.745266624 0.744258302 0.744258302 0.745991590 0.745991590 0.749346721
0.464273656 0.763990707 0.765949878 0.770734236 0.763366304 0.765765578 0.765853509 0.743809270 0.742816221 0.742816221 0.744268004 0.744268004 0.747886502
0.464273656 0.750736206 0.753717135 0.748671382 0.751695828 0.745170448 0.746414851 0.715940277 0.699347455 0.699347455 0.728004764 0.728004764 0.711309464
0.464273656 0.736817522 0.742175409 0.723514902 0.741345242 0.727002763 0.727560521 0.714919470 0.694994810 0.694994810 0.725207178 0.725207178 0.712162137
0.464273656 0.731835593 0.735918864 0.716041269 0.735924217 0.720430336 0.720760068 0.704744102 0.687317954 0.687317954 0.716178902 0.716178902 0.712177580
0.464273656 0.724506078 0.726403531 0.705074863 0.726337579 0.709557532 0.709404499 0.703893429 0.683276977 0.683276977 0.714169289 0.714169289 0.711800202
0.464273656 0.690813655 0.692689160 0.675371401 0.693355257 0.677412608 0.677434021 0.630040543 0.589442944 0.589442944 0.623975127 0.623975127 0.619211769
0.464273656 0.590108398 0.592766792 0.582352628 0.592121427 0.573450680 0.573730445 0.553112066 0.543297240 0.543297240 0.536493592 0.536493592 0.557783868
0.464273656 0.551604121 0.552947551 0.550768049 0.549986325 0.536085342 0.536638784 0.543092012 0.541333332 0.541333332 0.529589397 0.529589397 0.547857673
0.451568937 0.770367314 0.773853525 0.783025871 0.770047340 0.774970496 0.774898758 0.758946791 0.757073097 0.757073097 0.759920578 0.759920578 0.760507342
0.451568937 0.768829456 0.771985844 0.779309080 0.768298146 0.772262771 0.772075714 0.750633893 0.749592939 0.749592939 0.750842593 0.750842593 0.754684834
0.451568937 0.767681101 0.770567653 0.776549407 0.766829476 0.770465466 0.770160866 0.749530437 0.748277139 0.748277139 0.750142916 0.750142916 0.753655244
0.451568937 0.755944690 0.759158365 0.754980836 0.756589536 0.751800947 0.751283450 0.721663987 0.703612851 0.703612851 0.731349689 0.731349689 0.726203844
0.451568937 0.741737962 0.747740915 0.727539704 0.746763954 0.730384349 0.731415361 0.719923959 0.700521497 0.700521497 0.720955609 0.720955609 0.721643355
0.451568937 0.737651860 0.742884400 0.720758861 0.741785340 0.724322597 0.724439965 0.711160638 0.693055872 0.693055872 0.725254898 0.725254898 0.716899621
0.451568937 0.730020891 0.734166878 0.711030810 0.732526660 0.713156752 0.713871242 0.708860788 0.686946385 0.686946385 0.723467533 0.723467533 0.719564950
0.451568937 0.699238880 0.703568062 0.684971832 0.701078121 0.684555242 0.685360746 0.640305573 0.598549838 0.598549838 0.636860889 0.636860889 0.630556022
0.451568937 0.603148029 0.605722819 0.595808732 0.602541683 0.584253173 0.583360305 0.559185604 0.550134621 0.550134621 0.542916105 0.542916105 0.563063293
0.451568937 0.558178861 0.560623293 0.558210959 0.557202570 0.540050498 0.540284597 0.548253579 0.547130060 0.547130060 0.535323285 0.535323285 0.554718628
0.435553303 0.769268603 0.773257079 0.781201970 0.769396887 0.773545842 0.773670837 0.758877024 0.757502119 0.757502119 0.759341829 0.759341829 0.761495122
0.435553303 0.767690201 0.771550002 0.777789064 0.767607272 0.771146212 0.771174939 0.751442126 0.750419416 0.750419416 0.751837672 0.751837672 0.755261348
0.435553303 0.767012734 0.770606145 0.775828404 0.766819262 0.769584111 0.769622655 0.750001585 0.748821758 0.748821758 0.749966557 0.749966557 0.754395128
0.435553303 0.755174362 0.759249175 0.755975639 0.757358716 0.752878348 0.752957046 0.722261042 0.705079688 0.705079688 0.730157424 0.730157424 0.725103447
0.435553303 0.741916850 0.747122309 0.728662382 0.747460048 0.730342418 0.730405759 0.720293069 0.702223632 0.702223632 0.724156388 0.724156388 0.723947209
0.435553303 0.738745948 0.742139438 0.721680078 0.742487075 0.723100145 0.723172836 0.713951646 0.692409929 0.692409929 0.729109964 0.729109964 0.724021165
0.435553303 0.730499514 0.733417661 0.712777131 0.734250498 0.714066574 0.714396458 0.710070066 0.689469665 0.689469665 0.729044748 0.729044748 0.722356684
0.435553303 0.699845824 0.705392586 0.687868105 0.705067098 0.686789188 0.686649097 0.644409087 0.606432504 0.606432504 0.643198665 0.643198665 0.633642452
0.435553303 0.602526429 0.606132890 0.596660946 0.605573863 0.583466840 0.579959830 0.563703140 0.552684274 0.552684274 0.546673286 0.546673286 0.567188873
0.435553303 0.560525688 0.563103670 0.560729414 0.559378691 0.543180696 0.539622547 0.552461824 0.550908575 0.550908575 0.539199993 0.539199993 0.558705843
0.444655063 0.774464578 0.778003925 0.786831852 0.774255572 0.778243535 0.778270498 0.763356651 0.761587090 0.761587090 0.763882378 0.763882378 0.765735684
0.444655063 0.773131016 0.776131911 0.783281898 0.772949169 0.775854803 0.775403997 0.754705646 0.753517213 0.753517213 0.755439600 0.755439600 0.759001931
0.444655063 0.771969106 0.775174526 0.780852455 0.772091726 0.774129490 0.773638218 0.753245871 0.751768740 0.751768740 0.753332269 0.753332269 0.757958043
0.444655063 0.759768200 0.763955816 0.758542200 0.761133881 0.756538235 0.755329903 0.726654653 0.709711547 0.709711547 0.737209163 0.737209163 0.724553000
0.444655063 0.745601140 0.751084229 0.732573553 0.750672956 0.736436762 0.735626532 0.724159996 0.706952003 0.706952003 0.728084321 0.728084321 0.727870115
0.444655063 0.740236894 0.744548355 0.724105737 0.744867115 0.727812288 0.728039255 0.715639390 0.695253368 0.695253368 0.731988912 0.731988912 0.726412222
0.444655063 0.732267514 0.736163330 0.715737089 0.734283471 0.717806805 0.718220881 0.712143810 0.693159959 0.693159959 0.730906603 0.730906603 0.726696218
0.444655063 0.702747118 0.707934176 0.690184669 0.705631290 0.690245598 0.691526277 0.645575242 0.604482219 0.604482219 0.643849665 0.643849665 0.634612049
0.444655063 0.603267795 0.607789527 0.598535919 0.604192623 0.586319249 0.586744756 0.564486709 0.553023468 0.553023468 0.548383134 0.548383134 0.565656620
0.444655063 0.561473695 0.564479008 0.561879570 0.560559973 0.545239936 0.545088638 0.551782032 0.550346912 0.550346912 0.540817728 0.540817728 0.559177634
0.450322289 0.770456417 0.774647550 0.783332867 0.771157734 0.773947460 0.775382190 0.759380793 0.757606487 0.757606487 0.759489387 0.759489387 0.761365901
0.450322289 0.769169366 0.772309554 0.779908888 0.769210880 0.771599081 0.773040218 0.751465201 0.749877022 0.749877022 0.751666859 0.751666859 0.755126673
0.450322289 0.768126024 0.771021008 0.777079551 0.768258993 0.768161704 0.770885378 0.749517443 0.748232540 0.748232540 0.749807234 0.749807234 0.754222557
0.450322289 0.756619972 0.758922197 0.753577678 0.757324538 0.749425570 0.750968336 0.722002524 0.705495129 0.705495129 0.740455478 0.740455478 0.718929967
0.450322289 0.742325851 0.746634488 0.728098269 0.746415875 0.731037272 0.731972561 0.719950309 0.701466403 0.701466403 0.724785181 0.724785181 0.719809879
0.450322289 0.738098416 0.741595168 0.720113551 0.741086860 0.724594526 0.725318817 0.710718477 0.693247320 0.693247320 0.725025290 0.725025290 0.719117111
0.450322289 0.729974549 0.733005673 0.710681229 0.731285772 0.713544127 0.714367661 0.708579818 0.689933402 0.689933402 0.722510521 0.722510521 0.716303393
0.450322289 0.699637882 0.702316819 0.684922425 0.700845435 0.684259271 0.684813743 0.638098253 0.597695970 0.597695970 0.634692143 0.634692143 0.626405705
0.450322289 0.598571396 0.601891258 0.592353682 0.599987189 0.582624324 0.582935799 0.555297709 0.545839350 0.545839350 0.538954929 0.538954929 0.562069153
0.450322289 0.554231797 0.556437118 0.553717651 0.552845348 0.535669696 0.537629504 0.544126381 0.542695126 0.542695126 0.530882667 0.530882667 0.549905393
0.452728106 0.769511210 0.773601508 0.782250743 0.770331328 0.774886852 0.774995005 0.758661212 0.757351394 0.757351394 0.759148645 0.759148645 0.760956625
0.452728106 0.768182860 0.771651481 0.778747786 0.768662688 0.772144414 0.772644064 0.750632809 0.750032446 0.750032446 0.750831628 0.750831628 0.755551691
0.452728106 0.767314035 0.770254182 0.775954110 0.767273457 0.770768223 0.771353199 0.749037558 0.746911764 0.746911764 0.749224066 0.749224066 0.754165304
0.452728106 0.755964589 0.759425397 0.754995549 0.756594689 0.752366670 0.753103723 0.720881364 0.704023952 0.704023952 0.743219373 0.743219373 0.722326789
0.452728106 0.742904859 0.747654998 0.728715947 0.746282517 0.732644611 0.732701774 0.718571170 0.700558490 0.700558490 0.725468818 0.725468818 0.720960040
0.452728106 0.738302184 0.741857557 0.721330781 0.740934272 0.725380300 0.725802620 0.710497936 0.692486671 0.692486671 0.723106265 0.723106265 0.719116305
0.452728106 0.730568377 0.732509106 0.711844592 0.730960701 0.714803340 0.714953482 0.708823489 0.689772153 0.689772153 0.720638657 0.720638657 0.717693694
0.452728106 0.700491026 0.704795817 0.686213675 0.703065251 0.685406615 0.685655111 0.640733104 0.601772547 0.601772547 0.637478069 0.637478069 0.628842784
0.452728106 0.600095085 0.600679342 0.594121179 0.601541669 0.581580775 0.582043424 0.556399552 0.546741878 0.546741878 0.539724395 0.539724395 0.561491355
0.452728106 0.554954947 0.555927202 0.553263284 0.553419856 0.537088678 0.537727302 0.544064295 0.543742930 0.543742930 0.531063854 0.531063854 0.550502889
0.434510130 0.765789735 0.770223370 0.778642188 0.766193831 0.771713095 0.771817844 0.755303166 0.754116250 0.754116250 0.756392250 0.756392250 0.758327419
0.434510130 0.764459746 0.768369171 0.774772398 0.764874477 0.768919747 0.769072243 0.747391199 0.746032067 0.746032067 0.746411349 0.746411349 0.751616704
0.434510130 0.763151882 0.767001035 0.771745456 0.763741186 0.767183437 0.765567871 0.745909975 0.744510484 0.744510484 0.745989827 0.745989827 0.750434043
0.434510130 0.751962370 0.756504000 0.751514533 0.754781526 0.749006068 0.747012059 0.718990767 0.700310043 0.700310043 0.741239937 0.741239937 0.719288696
0.434510130 0.739410363 0.744360157 0.726131466 0.744960663 0.729863376 0.729504109 0.716481964 0.697322709 0.697322709 0.719641783 0.719641783 0.719605384
0.434510130 0.735007645 0.738017530 0.718729708 0.739088614 0.723013228 0.722439952 0.707771483 0.690192747 0.690192747 0.725785922 0.725785922 0.718205302
0.434510130 0.726706699 0.728528151 0.708768811 0.729102933 0.712818570 0.711930396 0.705180978 0.683967093 0.683967093 0.724024016 0.724024016 0.716617988
0.434510130 0.696410734 0.701394357 0.684553324 0.701748696 0.684260487 0.683501301 0.640147939 0.601203226 0.601203226 0.638378777 0.638378777 0.627936259
0.434510130 0.599557335 0.604417891 0.595206279 0.601077263 0.585962101 0.584325553 0.559435111 0.549205242 0.549205242 0.545495079 0.545495079 0.563682726
0.434510130 0.557567738 0.561526974 0.558555022 0.556915698 0.541704241 0.543005051 0.547894433 0.546406900 0.546406900 0.537395782 0.537395782 0.555954332
0.463008344 0.776424866 0.779785240 0.789507746 0.776465744 0.781221083 0.779947905 0.765080194 0.763817032 0.763817032 0.765998725 0.765998725 0.767471732
0.463008344 0.775353886 0.777987225 0.786154430 0.774504732 0.778644083 0.777675726 0.757401816 0.755943467 0.755943467 0.757811399 0.757811399 0.761128230
0.463008344 0.774017366 0.776648917 0.783088813 0.773527139 0.776853500 0.775663287 0.755706659 0.755596483 0.755596483 0.756196531 0.756196531 0.759997581
0.463008344 0.762431294 0.765895410 0.761770538 0.762499674 0.757335405 0.756810421 0.726206648 0.709927002 0.709927002 0.746859302 0.746859302 0.727491779
0.463008344 0.749105137 0.753651519 0.732320112 0.753394162 0.735894634 0.736121654 0.727952158 0.707110678 0.707110678 0.739778330 0.739778330 0.726591855
0.463008344 0.745526856 0.748796605 0.725748945 0.748902239 0.729356166 0.729768354 0.717586716 0.698553827 0.698553827 0.727708730 0.727708730 0.726361705
0.463008344 0.738397865 0.740625626 0.716821182 0.741370589 0.719494198 0.719408520 0.715145326 0.694584199 0.694584199 0.724429405 0.724429405 0.724939591
0.463008344 0.708484031 0.710184846 0.689372792 0.711499782 0.691692730 0.692311959 0.645472787 0.606066922 0.606066922 0.641809473 0.641809473 0.634891293
0.463008344 0.606243884 0.610177276 0.598840797 0.605976934 0.587517786 0.588014241 0.562929572 0.552372541 0.552372541 0.543627045 0.543627045 0.565453378
0.463008344 0.561991638 0.562528176 0.559968384 0.559857859 0.543001649 0.543057709 0.551935810 0.550558562 0.550558562 0.535617221 0.535617221 0.556974540
0.439949898 0.777508840 0.781832850 0.789794016 0.778000510 0.782759974 0.782182490 0.766463493 0.764836572 0.764836572 0.767342713 0.767342713 0.770111978
0.439949898 0.775925788 0.779994803 0.785604324 0.776750045 0.780457435 0.779590051 0.758938791 0.756787455 0.756787455 0.756409888 0.756409888 0.762854569
0.439949898 0.774489975 0.778581276 0.782848030 0.775585165 0.777981217 0.777447570 0.756765114 0.754822504 0.754822504 0.757003759 0.757003759 0.761561551
0.439949898 0.762749673 0.765668452 0.761019985 0.764582510 0.758504951 0.757424037 0.730887286 0.711356569 0.711356569 0.745901363 0.745901363 0.732754156
0.439949898 0.748630912 0.753626225 0.736370550 0.753728116 0.740126392 0.738862170 0.728205139 0.708614304 0.708614304 0.730034568 0.730034568 0.732598029
0.439949898 0.743690408 0.748149449 0.729617904 0.748180256 0.729649671 0.729764582 0.719951439 0.699047141 0.699047141 0.737726308 0.737726308 0.731514811
0.439949898 0.735187150 0.738104918 0.719296034 0.737261874 0.718701440 0.718787179 0.716147233 0.695932929 0.695932929 0.736607622 0.736607622 0.731160913
0.439949898 0.705000059 0.711358158 0.694620982 0.709108646 0.691522089 0.690918348 0.647724283 0.609384767 0.609384767 0.649637389 0.649637389 0.638382710
0.439949898 0.608066778 0.609536410 0.603378581 0.608080775 0.588840174 0.588945039 0.567500938 0.556849877 0.556849877 0.553597624 0.553597624 0.572029719
0.439949898 0.565606279 0.567110967 0.565419980 0.562714064 0.547801111 0.547817650 0.555875441 0.554332433 0.554332433 0.544882915 0.544882915 0.562535707
0.444057980 0.803563824 0.808301127 0.815527854 0.804098895 0.809037723 0.809295930 0.790840900 0.789353561 0.789353561 0.791954398 0.791954398 0.793533155
0.444057980 0.802332160 0.805810852 0.811613791 0.801853217 0.806549799 0.806764672 0.782157678 0.780869110 0.780869110 0.782240639 0.782240639 0.787527143
0.444057980 0.801105276 0.804291122 0.808764316 0.800618804 0.804840416 0.805091407 0.781334901 0.780166505 0.780166505 0.781563108 0.781563108 0.786155810
0.444057980 0.787961177 0.792193984 0.786596783 0.788770789 0.785517361 0.783819994 0.753820376 0.735932788 0.735932788 0.773477680 0.773477680 0.754235949
0.444057980 0.772652553 0.777163312 0.760046510 0.777087118 0.761580262 0.761708544 0.751419101 0.731524362 0.731524362 0.751110826 0.751110826 0.756586940
0.444057980 0.767845739 0.771800020 0.753011321 0.771535849 0.754568696 0.754932652 0.743454544 0.723429073 0.723429073 0.762014891 0.762014891 0.752996628
0.444057980 0.759622217 0.762897264 0.744080826 0.762685316 0.743456421 0.744237888 0.740251844 0.719757809 0.719757809 0.761454436 0.761454436 0.754857360
0.444057980 0.728144557 0.732270245 0.715750062 0.732992285 0.714354847 0.715747290 0.670738212 0.627740960 0.627740960 0.669400413 0.669400413 0.661474387
0.444057980 0.627760355 0.629512540 0.621686410 0.626933478 0.608252695 0.605600514 0.586709989 0.574544149 0.574544149 0.570637555 0.570637555 0.593130390
0.444057980 0.583579322 0.585677748 0.582963217 0.582263133 0.565335446 0.562857003 0.575206207 0.572601684 0.572601684 0.563792824 0.563792824 0.580916750
0.458873568 0.766884526 0.770205720 0.779315102 0.766947398 0.771606312 0.771516494 0.756563395 0.755375426 0.755375426 0.757548577 0.757548577 0.759043469
0.458873568 0.765701754 0.768350155 0.775064719 0.765477307 0.769829302 0.769386973 0.748748647 0.747406032 0.747406032 0.748072532 0.748072532 0.752458663
0.458873568 0.764618556 0.766844511 0.772294815 0.764310802 0.768268709 0.768004557 0.746985396 0.745128996 0.745128996 0.747349512 0.747349512 0.751360004
0.458873568 0.754518421 0.757009844 0.752054474 0.754753252 0.750913257 0.753507044 0.722679102 0.703923262 0.703923262 0.730566566 0.730566566 0.721404134
0.458873568 0.742142210 0.745751666 0.728194962 0.744950130 0.732035030 0.732541347 0.721175930 0.701320664 0.701320664 0.723591882 0.723591882 0.720343168
