#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1255 0.371338691 0.351458533 0.351458533 0.019880158	0.351472851 0.358386582 0.356533282 0.358261857 0.356601157 0.355092724 0.356663608 0.355648989 0.352125951 0.352125951 0.352442584 0.352442584 0.353322473
1344 0.371338691 0.351458533 0.351458533 0.019880158	0.351472851 0.357588349 0.355228305 0.357013403 0.355676110 0.354298321 0.355748219 0.355475711 0.352758618 0.352758618 0.353201950 0.353201950 0.353206429
1433 0.371338691 0.351458533 0.351458533 0.019880158	0.351472851 0.356728898 0.354664013 0.356309478 0.353622356 0.353581379 0.353466432 0.354859303 0.352974088 0.352974088 0.351835339 0.351835339 0.353155123
1522 0.371338691 0.351458533 0.351458533 0.019880158	0.351472851 0.355914537 0.354126150 0.355292080 0.352779961 0.352583852 0.352610003 0.353149997 0.353211315 0.353211315 0.352762120 0.352762120 0.352831934
1611 0.371338691 0.351458533 0.351458533 0.019880158	0.351472851 0.355184804 0.353353473 0.354697558 0.352161364 0.352041950 0.352062494 0.354177755 0.351717557 0.351717557 0.352528742 0.352528742 0.352978197
1700 0.371338691 0.351458533 0.351458533 0.019880158	0.351472851 0.354217194 0.352845666 0.354406361 0.351629927 0.351812033 0.351830977 0.353601850 0.352823990 0.352823990 0.351474802 0.351474802 0.353012919
899 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.379145644 0.379237875 0.379465899 0.377905527 0.377762818 0.376628643 0.372603936 0.371999140 0.371999140 0.373588440 0.373588440 0.373896745
988 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.377799457 0.375919969 0.377123138 0.375889046 0.376045515 0.374998702 0.371865808 0.370554000 0.370554000 0.369560555 0.369560555 0.371426455
1077 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.376219849 0.374317548 0.375449436 0.374336867 0.372564897 0.372841765 0.370461636 0.369959301 0.369959301 0.368554453 0.368554453 0.370326744
1166 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.374496038 0.372700355 0.374074528 0.372782598 0.371413242 0.371584474 0.371004678 0.368931645 0.368931645 0.367749126 0.367749126 0.370231890
1255 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.373054499 0.371639686 0.372481259 0.371723386 0.369929182 0.370090878 0.368552538 0.366557183 0.366557183 0.367797701 0.367797701 0.369609454
1344 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.372060265 0.370209856 0.371193619 0.370150852 0.368867631 0.368993397 0.368275045 0.368167317 0.368167317 0.367655736 0.367655736 0.369054377
1433 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.371242343 0.369107581 0.370632246 0.369079368 0.368382266 0.368481681 0.369501516 0.369208373 0.369208373 0.367228419 0.367228419 0.368984792
1522 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.370483698 0.368320812 0.370147728 0.368310011 0.367925064 0.367862274 0.366465345 0.367104435 0.367104435 0.366942146 0.366942146 0.368991636
1611 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.369847443 0.367908134 0.369059942 0.367668028 0.367049374 0.367024157 0.369073816 0.368787688 0.368787688 0.366470092 0.366470092 0.369058610
1700 0.385401252 0.366061692 0.366061692 0.019339560	0.366076098 0.369351047 0.367574427 0.368521180 0.367306939 0.366603568 0.366621378 0.368878860 0.368173462 0.368173462 0.366644369 0.366644369 0.368583173
899 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.390830837 0.389818314 0.390425648 0.389683344 0.389135358 0.387826314 0.386070095 0.383512444 0.383512444 0.382924792 0.382924792 0.385216733
988 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.389534229 0.387769658 0.389019618 0.387849855 0.386251344 0.386454552 0.384442032 0.381296634 0.381296634 0.381661579 0.381661579 0.384187502
1077 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.388129556 0.385851573 0.387390997 0.385918675 0.385219036 0.385259350 0.382260844 0.380363679 0.380363679 0.380765822 0.380765822 0.383467361
1166 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.386604351 0.384172798 0.386113912 0.384307039 0.383239177 0.383490075 0.383026462 0.381553881 0.381553881 0.381297404 0.381297404 0.382725748
1255 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.385236522 0.383070158 0.385111564 0.383254520 0.382530677 0.382778701 0.381900510 0.380855068 0.380855068 0.381149156 0.381149156 0.382411558
1344 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.384462925 0.381001078 0.383917327 0.382127687 0.381431507 0.381545905 0.381599160 0.380370943 0.380370943 0.379397026 0.379397026 0.382013068
1433 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.383644365 0.380449866 0.382656962 0.381276837 0.380686655 0.380693649 0.381373982 0.381948483 0.381948483 0.379249928 0.379249928 0.381885525
1522 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.382955414 0.379989685 0.382059072 0.380806773 0.379872911 0.379892296 0.379458828 0.380613084 0.380613084 0.379175048 0.379175048 0.381237142
1611 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.382513495 0.379536462 0.381559808 0.380373906 0.379702953 0.379651848 0.381586484 0.380633993 0.380633993 0.379129900 0.379129900 0.381998208
1700 0.397102145 0.379114574 0.379114574 0.017987571	0.379127179 0.381708815 0.379386111 0.381101191 0.380234047 0.379355736 0.379407596 0.380078933 0.381127370 0.381127370 0.379130427 0.379130427 0.381945992
899 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.377959645 0.377777592 0.377875653 0.376167044 0.376471951 0.374380765 0.372374629 0.370151024 0.370151024 0.369455571 0.369455571 0.371479009
988 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.376437449 0.376149365 0.375504425 0.374668095 0.374917820 0.372901971 0.370011108 0.367730171 0.367730171 0.369978071 0.369978071 0.370183899
1077 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.374918193 0.373919569 0.374159785 0.372432715 0.373522622 0.371644601 0.370068660 0.367044904 0.367044904 0.368002405 0.368002405 0.369390974
1166 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.373332161 0.372582927 0.373012829 0.370992844 0.371503906 0.369988937 0.369569450 0.368020782 0.368020782 0.365953630 0.365953630 0.368847007
1255 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.371804040 0.371403592 0.371154217 0.369921389 0.370155592 0.368722307 0.368939175 0.366724378 0.366724378 0.368676616 0.368676616 0.368428078
1344 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.371058101 0.370388512 0.370158539 0.368886335 0.369343209 0.367881943 0.368583430 0.368023395 0.368023395 0.368186118 0.368186118 0.368485495
1433 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.369652824 0.367838193 0.369396039 0.367944896 0.366643147 0.366743213 0.368322179 0.367744792 0.367744792 0.367151975 0.367151975 0.366604043
1522 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.368932219 0.367494937 0.368327296 0.367552677 0.365929154 0.365920101 0.366299278 0.366545325 0.366545325 0.367849679 0.367849679 0.366718967
1611 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.368445354 0.367028080 0.367888793 0.367017906 0.365571533 0.365582048 0.367292163 0.365150570 0.365150570 0.367674026 0.367674026 0.366421267
1700 0.383922093 0.365003076 0.365003076 0.018919017	0.365017712 0.367981043 0.365949009 0.367522508 0.365131729 0.365202564 0.365198995 0.367657903 0.366065259 0.366065259 0.365681140 0.365681140 0.368238228
899 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.359686903 0.358547572 0.359583830 0.359007714 0.358742224 0.357277245 0.350988744 0.352309014 0.352309014 0.351730091 0.351730091 0.354128480
988 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.358088847 0.356453605 0.357593536 0.357167082 0.356795455 0.354086031 0.351399379 0.349956330 0.349956330 0.350172844 0.350172844 0.352450901
1077 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.356496042 0.354788519 0.355927567 0.355486880 0.354739557 0.352049658 0.349156778 0.350131577 0.350131577 0.347565737 0.347565737 0.349457302
1166 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.354773931 0.352835127 0.354821375 0.352966421 0.351720664 0.350692930 0.351188962 0.349842249 0.349842249 0.348956550 0.348956550 0.350437281
1255 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.353191141 0.350894644 0.353630665 0.351061473 0.347861104 0.348038181 0.347087478 0.348389196 0.348389196 0.347446110 0.347446110 0.349710007
1344 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.352306681 0.349973000 0.352525691 0.349901730 0.346743535 0.346805938 0.350253669 0.348968556 0.348968556 0.345053446 0.345053446 0.349751580
1433 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.351332807 0.349216402 0.350966384 0.349173165 0.345748745 0.345621730 0.350027659 0.348796892 0.348796892 0.344867614 0.344867614 0.349660854
1522 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.350623070 0.347525758 0.350062697 0.348559500 0.345013253 0.345071991 0.348686592 0.347177279 0.347177279 0.346335612 0.346335612 0.349485072
1611 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.350084399 0.347134233 0.349655194 0.348082609 0.344277756 0.344285095 0.349419844 0.347691409 0.347691409 0.346334856 0.346334856 0.349138238
1700 0.367014584 0.343661876 0.343661876 0.023352708	0.343676213 0.349597316 0.346920983 0.349379536 0.347781067 0.343859338 0.343977876 0.348575373 0.348655269 0.348655269 0.346204082 0.346204082 0.349171457
899 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.375646550 0.375737518 0.376229727 0.375786521 0.372681048 0.374026830 0.370346383 0.368282626 0.368282626 0.369163303 0.369163303 0.369285676
988 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.373921931 0.374553662 0.374173169 0.374465141 0.370600249 0.371772839 0.367826853 0.367021131 0.367021131 0.366183896 0.366183896 0.367806754
1077 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.372380599 0.372474031 0.371895501 0.372425782 0.368641454 0.370066618 0.365507030 0.366435510 0.366435510 0.364181132 0.364181132 0.367002005
1166 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.370672692 0.369001448 0.369944915 0.370676760 0.367353528 0.368641939 0.365894632 0.365550482 0.365550482 0.363625405 0.363625405 0.366283659
1255 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.369131952 0.367649978 0.368530035 0.369246468 0.366263505 0.367310236 0.364263857 0.363855808 0.363855808 0.365038535 0.365038535 0.366255410
1344 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.368256416 0.366403361 0.367050083 0.367824570 0.365026633 0.365932099 0.363541649 0.363871698 0.363871698 0.365610077 0.365610077 0.365815938
1433 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.367030168 0.364093939 0.366504511 0.366827712 0.364203199 0.365184193 0.364896483 0.363743755 0.363743755 0.362727022 0.362727022 0.365443040
1522 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.366230726 0.363398668 0.365683127 0.366203221 0.363720012 0.364803319 0.362730713 0.362572432 0.362572432 0.362525541 0.362525541 0.365263231
1611 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.365735807 0.363115945 0.365023640 0.365917885 0.362998029 0.362984044 0.364098981 0.362513492 0.362513492 0.362447930 0.362447930 0.365700445
1700 0.382381816 0.362430517 0.362430517 0.019951299	0.362443480 0.365289849 0.362928720 0.364769297 0.365537213 0.362761634 0.362719612 0.364881093 0.363631674 0.363631674 0.362457568 0.362457568 0.365347281
899 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.373739031 0.371805894 0.374058232 0.372191325 0.372287967 0.374038224 0.368727480 0.366038628 0.366038628 0.367585834 0.367585834 0.368266018
988 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.372323629 0.369739270 0.372425489 0.370159513 0.370401716 0.372123493 0.367633188 0.364376391 0.364376391 0.365227175 0.365227175 0.366708528
1077 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.370708030 0.368451938 0.370096630 0.368728396 0.368276937 0.369943015 0.365988599 0.363107130 0.363107130 0.362758833 0.362758833 0.364866763
1166 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.368946330 0.366117603 0.368438931 0.366000476 0.365388436 0.367099423 0.363643485 0.362188095 0.362188095 0.362217321 0.362217321 0.363493589
1255 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.367502071 0.364849445 0.367042803 0.364701174 0.364193489 0.365917984 0.362361507 0.361150677 0.361150677 0.361767252 0.361767252 0.364117837
1344 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.366674048 0.363618595 0.366110164 0.363541297 0.363171376 0.364983075 0.363198711 0.363502342 0.363502342 0.361710036 0.361710036 0.364088526
1433 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.365660654 0.362796409 0.364924271 0.362886164 0.362343459 0.362365781 0.362845320 0.362194509 0.362194509 0.361253506 0.361253506 0.363810829
1522 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.364925660 0.362296116 0.364539720 0.362298177 0.361857068 0.361943938 0.363317125 0.362616593 0.362616593 0.361028970 0.361028970 0.364045415
1611 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.364343169 0.361647648 0.364150265 0.361609496 0.361521494 0.361469443 0.361087435 0.361031014 0.361031014 0.360955605 0.360955605 0.363984524
1700 0.380075115 0.360862060 0.360862060 0.019213055	0.360876289 0.363548493 0.361300688 0.363297878 0.361135839 0.361224271 0.361141033 0.362680015 0.362137042 0.362137042 0.360876790 0.360876790 0.363173274
899 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.375753583 0.376267438 0.375972922 0.376104867 0.374807334 0.374917196 0.370157173 0.369581033 0.369581033 0.369057758 0.369057758 0.370154133
988 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.374288796 0.374641226 0.374190322 0.374463370 0.373296417 0.373333697 0.368013192 0.366897731 0.366897731 0.368487850 0.368487850 0.368774825
1077 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.372657086 0.372840963 0.372291555 0.372685041 0.369501262 0.371238108 0.367295707 0.366235174 0.366235174 0.366867867 0.366867867 0.367060023
1166 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.371101202 0.371080330 0.370739940 0.370860560 0.367948245 0.369646414 0.366409829 0.364453205 0.364453205 0.367187022 0.367187022 0.366660746
1255 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.369572973 0.369203272 0.369170253 0.369081099 0.366543674 0.368170465 0.365045001 0.363068680 0.363068680 0.365241415 0.365241415 0.366267239
1344 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.368647980 0.368038466 0.367885625 0.367903806 0.365198582 0.365185539 0.365408959 0.364096436 0.364096436 0.365735002 0.365735002 0.365554248
1433 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.367810611 0.365811631 0.367147924 0.365734947 0.364124381 0.364208618 0.366436554 0.365945065 0.365945065 0.365773164 0.365773164 0.364444763
1522 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.366929836 0.365166263 0.366483609 0.365192348 0.363679407 0.363649520 0.363514830 0.363139202 0.363139202 0.365784028 0.365784028 0.364389206
1611 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.366453940 0.364785188 0.366182297 0.364753904 0.363324584 0.363354536 0.364059113 0.364585280 0.364585280 0.364539828 0.364539828 0.364397844
1700 0.382452957 0.362914382 0.362914382 0.019538575	0.362926914 0.365701288 0.364179067 0.365694050 0.364041504 0.363163474 0.363112573 0.364046601 0.365539738 0.365539738 0.363830320 0.363830320 0.364393825
899 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.362279708 0.362289060 0.362488869 0.361976518 0.360724454 0.362398970 0.355349631 0.355608130 0.355608130 0.355861000 0.355861000 0.356175514
988 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.360866856 0.360442778 0.360652860 0.360095241 0.358809105 0.358764702 0.355885916 0.353010162 0.353010162 0.354050880 0.354050880 0.354231873
1077 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.359291786 0.357860623 0.358870858 0.358036777 0.357028161 0.355646202 0.355022797 0.353087470 0.353087470 0.351610972 0.351610972 0.353453326
1166 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.357678931 0.356302827 0.357605943 0.356581045 0.354323397 0.354441027 0.352350800 0.352337575 0.352337575 0.352835052 0.352835052 0.353103424
1255 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.356122834 0.355228125 0.355959461 0.355523339 0.353057295 0.353202675 0.353254414 0.351251147 0.351251147 0.352574033 0.352574033 0.352673054
1344 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.355269911 0.354540806 0.354729919 0.353202937 0.352023903 0.352229924 0.351488594 0.351652650 0.351652650 0.351901436 0.351901436 0.352653694
1433 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.354429739 0.353680982 0.353142528 0.352290639 0.351059393 0.351111908 0.352168444 0.350847406 0.350847406 0.351868859 0.351868859 0.352631871
1522 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.353537300 0.353083379 0.352640042 0.351575830 0.350162074 0.350275752 0.352438028 0.351334783 0.351334783 0.350654965 0.350654965 0.352559383
1611 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.353164247 0.350729608 0.352207730 0.351004267 0.349607893 0.349746692 0.350791202 0.350310016 0.350310016 0.351346119 0.351346119 0.352429644
1700 0.369151006 0.349238672 0.349238672 0.019912334	0.349253497 0.352724552 0.350400815 0.351605908 0.350435403 0.349465922 0.349532138 0.350606417 0.352019161 0.352019161 0.350154105 0.350154105 0.352563049
899 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.377991644 0.376457888 0.377577681 0.376502112 0.376624155 0.377170848 0.372785657 0.371182903 0.371182903 0.369679551 0.369679551 0.371854227
988 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.376578753 0.375194747 0.375976666 0.375175681 0.374857171 0.375293568 0.371806527 0.367413968 0.367413968 0.369269431 0.369269431 0.370361355
1077 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.374892346 0.373265134 0.374320783 0.373206325 0.373302574 0.373390458 0.370403542 0.366325394 0.366325394 0.367983073 0.367983073 0.368723733
1166 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.373093640 0.371838446 0.373106879 0.371846886 0.371612762 0.371771018 0.369198644 0.367592810 0.367592810 0.367126821 0.367126821 0.368544636
1255 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.371554519 0.370299777 0.371744695 0.370359478 0.370061473 0.370078121 0.368254059 0.366018571 0.366018571 0.366941464 0.366941464 0.368188840
1344 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.370649832 0.369307488 0.370166252 0.369091953 0.368458190 0.368562923 0.368763135 0.367564431 0.367564431 0.366096853 0.366096853 0.367657979
1433 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.369701974 0.368340716 0.369479964 0.367988824 0.367938412 0.368047207 0.368470240 0.367932832 0.367932832 0.365763858 0.365763858 0.367868653
1522 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.368978800 0.366260502 0.368416480 0.365935473 0.367358525 0.365662527 0.365411996 0.367521001 0.367521001 0.365012038 0.365012038 0.366249884
1611 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.368483649 0.365548110 0.368116753 0.365254161 0.365433696 0.365324349 0.366415826 0.367841236 0.367841236 0.364924374 0.364924374 0.367512964
1700 0.385017020 0.364863951 0.364863951 0.020153069	0.364877108 0.368045820 0.365195527 0.367831920 0.364964109 0.365125792 0.365116172 0.367716046 0.367752858 0.367752858 0.364891554 0.364891554 0.367688118
899 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.372778146 0.372936139 0.372853533 0.372931808 0.371637404 0.371619149 0.367297573 0.364900533 0.364900533 0.365043191 0.365043191 0.366728727
988 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.371228755 0.370866760 0.371320617 0.370793445 0.370280629 0.370255640 0.366021025 0.362957709 0.362957709 0.363465616 0.363465616 0.365047726
1077 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.369668910 0.369011285 0.369757300 0.368997545 0.368499974 0.368453123 0.364251287 0.362408806 0.362408806 0.363166082 0.363166082 0.364202799
1166 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.367942430 0.367752822 0.367787458 0.367525717 0.366792423 0.366657945 0.364412107 0.361074360 0.361074360 0.363656135 0.363656135 0.363660397
1255 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.366266412 0.366164658 0.366627529 0.366177762 0.363864732 0.363980067 0.363227557 0.360945828 0.360945828 0.362789364 0.362789364 0.363280065
1344 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.365250169 0.364196415 0.365473066 0.365662492 0.362220826 0.362444608 0.362177756 0.361946550 0.361946550 0.362622327 0.362622327 0.362983656
1433 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.364244093 0.362889211 0.364513411 0.364240312 0.361246067 0.361434757 0.362916356 0.361172590 0.361172590 0.360159914 0.360159914 0.362678187
1522 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.363570529 0.362076123 0.363537479 0.363201126 0.360968302 0.361021795 0.361086577 0.361277276 0.361277276 0.361543145 0.361543145 0.362469324
1611 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.363162879 0.361153260 0.362679737 0.362832232 0.360353075 0.360358837 0.362204595 0.362404783 0.362404783 0.359801884 0.359801884 0.362635209
1700 0.380068365 0.359743644 0.359743644 0.020324721	0.359756846 0.362523896 0.360913942 0.362249372 0.362483246 0.360069717 0.359953265 0.362151021 0.362033313 0.362033313 0.360382039 0.360382039 0.361211965
899 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.370250332 0.370897098 0.370332622 0.371052209 0.370600243 0.369163861 0.365301411 0.364838146 0.364838146 0.364549867 0.364549867 0.365321239
988 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.368944591 0.368628482 0.368415078 0.368821343 0.368271901 0.366905327 0.362662206 0.361891829 0.361891829 0.362347514 0.362347514 0.362666968
1077 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.367508748 0.366848020 0.367118493 0.367357570 0.365577357 0.365886544 0.363065305 0.359098260 0.359098260 0.361901038 0.361901038 0.362388339
1166 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.365744195 0.364891089 0.365795639 0.363734226 0.364281808 0.364475830 0.362827699 0.359850381 0.359850381 0.360228415 0.360228415 0.361361096
1255 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.364117792 0.363804050 0.364532575 0.362149299 0.362883902 0.363034372 0.362113435 0.359418973 0.359418973 0.359483598 0.359483598 0.361134652
1344 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.363307098 0.362935443 0.363411348 0.361163306 0.361890983 0.361900367 0.361682809 0.359277980 0.359277980 0.358199952 0.358199952 0.360956751
1433 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.362174507 0.362516421 0.362558938 0.360683108 0.359174588 0.359142880 0.360809000 0.360560653 0.360560653 0.360498521 0.360498521 0.360786023
1522 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.361205070 0.361698240 0.361458382 0.360075597 0.358640518 0.358681566 0.359132487 0.360048161 0.360048161 0.359761831 0.359761831 0.360661957
1611 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.360808573 0.361447113 0.361141665 0.359819901 0.358052407 0.358166815 0.360086188 0.359036149 0.359036149 0.358380106 0.358380106 0.360711928
1700 0.376614681 0.357656067 0.357656067 0.018958614	0.357670161 0.360319875 0.359410959 0.360390947 0.359432299 0.357834379 0.357883128 0.360072813 0.359955920 0.359955920 0.359691825 0.359691825 0.359182155
899 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.375111186 0.374926434 0.374541949 0.375054983 0.374790939 0.373864806 0.368833977 0.369606912 0.369606912 0.368984577 0.368984577 0.369461387
988 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.373627676 0.373503650 0.372861168 0.373438635 0.369873094 0.371604476 0.369138969 0.366783221 0.366783221 0.368770773 0.368770773 0.367978635
1077 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.372160783 0.369942908 0.371348468 0.371397986 0.368614673 0.370133685 0.368243535 0.364502102 0.364502102 0.365768039 0.365768039 0.366845147
1166 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.370575818 0.368342904 0.369939322 0.369875422 0.367572386 0.369087212 0.364951324 0.364673253 0.364673253 0.364948065 0.364948065 0.366549969
1255 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.369157647 0.367410485 0.368885182 0.369122431 0.366477653 0.367858755 0.365485674 0.363175532 0.363175532 0.365908049 0.365908049 0.366188868
1344 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.368445406 0.366330676 0.367685123 0.368065766 0.365525398 0.366881641 0.365964704 0.365402752 0.365402752 0.364368074 0.364368074 0.365632495
1433 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.367570316 0.365652962 0.366877932 0.367366182 0.364681681 0.366117674 0.366345353 0.365848674 0.365848674 0.364055894 0.364055894 0.366003529
1522 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.366865814 0.365289559 0.366414681 0.366910131 0.364141450 0.364111594 0.364483055 0.363013743 0.363013743 0.362948874 0.362948874 0.365751607
1611 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.366433308 0.364657481 0.365748262 0.364870772 0.363532081 0.363540614 0.363036410 0.364269953 0.364269953 0.363927040 0.363927040 0.364598166
1700 0.381482370 0.362844509 0.362844509 0.018637861	0.362856518 0.365985735 0.364260786 0.365024248 0.364340821 0.363080799 0.363132105 0.365525533 0.364294911 0.364294911 0.363806672 0.363806672 0.364422775
899 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.361123459 0.361231684 0.361314665 0.360208479 0.359678044 0.358612622 0.354101300 0.353019300 0.353019300 0.354299229 0.354299229 0.355145910
988 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.359631652 0.357667245 0.359630059 0.357608595 0.357250636 0.356373037 0.353633656 0.351812496 0.351812496 0.352275274 0.352275274 0.353441747
1077 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.357882632 0.355901628 0.357477199 0.355905171 0.355112628 0.353612273 0.352991478 0.349963000 0.349963000 0.349647222 0.349647222 0.351260379
1166 0.368277580 0.346500797 0.346500797 0.021776783	0.346515324 0.355881609 0.354704574 0.354957838 0.354457652 0.353249136 0.351573100 0.351376205 0.350674662 0.350674662 0.348891102 0.348891102 0.350316993
