capacity sum_comm_comp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG BP OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
3442583040 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 990.222512915 938.085727269 929.745607649 988.270119881 1012.030258539 1026.234924325 1005.142514713 996.439134698 999.136359206 998.604909803 998.604909803 944.736744118 944.736744118 926.269701211  
3672088576 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 941.052380318 876.792015107 997.122575020 877.806275122 901.623782221 876.792015107 894.736038395 896.166358077 876.738437013 876.482008306 876.482008306 862.548456618 862.548456618 866.439810950  
1836044288 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 853.621633941 723.238791659 767.245586985 725.258677301 726.947469938 724.946667778 719.803870464 729.494143763 708.184003313 716.461096978 716.461096978 693.632799556 693.632799556 726.940939411  
2065549824 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 841.635093791 707.114592013 768.512845777 725.258677301 707.065910205 708.324000097 719.803870464 725.260172608 708.184003313 702.970820428 702.970820428 662.681801120 662.681801120 703.495503619  
2524560896 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 767.467985433 700.040684893 768.038753061 725.258677301 680.472888911 699.471717457 719.803870464 706.271256837 694.708082737 676.377799134 676.377799134 658.319837044 658.319837044 699.209037827  
2754066432 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 632.724781347 654.782401227 614.417117776 645.079501147 625.768663078 675.575788272 665.099644631 661.327504446 640.003856904 621.673573301 621.673573301 640.821762615 640.821762615 651.974219790  
2983571968 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 632.724781347 654.782401227 709.600978397 645.079501147 625.768663078 668.978378424 665.099644631 651.642259181 640.003856904 621.673573301 621.673573301 638.761149224 638.761149224 643.423104355  
3213077504 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 593.470248002 648.184991379 586.882516014 645.079501147 625.768663078 656.829731299 665.099644631 643.655938747 640.003856904 621.673573301 621.673573301 637.617752656 637.617752656 637.530059592  
3442583040 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 592.326642440 648.184991379 594.296029321 638.482091299 625.768663078 656.829731299 665.099644631 643.655938747 581.076022765 621.673573301 621.673573301 638.332554998 638.332554998 642.052664495  
3672088576 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 571.267256665 584.722519326 602.189253346 579.554257160 566.840828939 601.746342872 606.171810492 581.802184994 581.076022765 562.745739162 562.745739162 579.770800748 579.770800748 586.286417739  
1836044288 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 689.416245175 689.236622175 716.200906647 689.236622175 690.372738792 658.861847032 719.497827773 689.270642813 689.123052630 689.123052630 689.123052630 689.123052630 689.123052630 689.123052630  
2065549824 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 689.415995048 689.236622175 720.019701034 689.236622175 690.372738792 658.861847032 719.497827773 689.270642813 689.123052630 689.123052630 689.123052630 641.817445459 641.817445459 680.883143927  
2524560896 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 644.267561814 641.931625789 671.657901165 689.236622175 654.028447529 658.861847032 719.497827773 689.270642813 653.652477729 689.123052630 689.123052630 589.087530772 589.087530772 585.956768809  
2754066432 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 612.286111407 551.515346972 668.010112417 598.964554869 563.349757379 642.538320391 599.011425923 582.746953430 563.452314987 563.452314987 563.452314987 499.693948064 499.693948064 563.510177545  
2983571968 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 608.938481258 551.515346972 641.047378646 598.964554869 563.349757379 642.538320391 599.011425923 582.746953430 563.452314987 563.452314987 563.452314987 497.258015638 497.258015638 540.161828089  
3213077504 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 583.252766323 551.515346972 636.160376282 598.964554869 563.349757379 642.538320391 599.011425923 547.276378529 599.011425923 599.011425923 599.011425923 491.784673473 491.784673473 533.620252376  
3442583040 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 532.672699882 544.974286592 519.716718099 598.964554869 563.349757379 599.011437001 599.011425923 547.276378529 599.011425923 599.011425923 599.011425923 491.648549854 491.648549854 521.384157162  
3672088576 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 487.718819169 451.286072444 552.881572569 451.225622508 518.395876666 461.403789940 494.016041536 459.578949842 511.225461201 494.016041536 494.016041536 451.225622508 451.225622508 451.225622508  
1836044288 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 835.016526556 822.458184009 881.125329886 835.114942063 864.765825224 791.271955135 820.581670708 796.776071212 783.935525276 794.021461632 794.021461632 786.953245356 786.953245356 865.310767668  
2065549824 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 831.915640793 822.458184009 814.259649154 835.114942063 842.981327212 791.271955135 820.581670708 770.507596568 747.463811198 774.749808862 774.749808862 761.478827192 761.478827192 864.904870174  
2524560896 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 768.832205818 801.590008097 853.710126861 835.114942063 815.695329548 765.346970799 820.581670708 744.582612232 746.519045565 747.463811198 747.463811198 776.720596074 776.720596074 773.198749322  
2754066432 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 692.997834427 683.936152439 776.396698950 746.565704207 696.285160007 731.306405648 782.155164261 709.994487254 655.099015347 716.602879513 716.602879513 740.557563647 740.557563647 731.822055609  
2983571968 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 692.997834427 683.936152439 796.017166152 746.565704207 696.285160007 717.558271378 782.155164261 709.940077419 655.099015347 716.602879513 716.602879513 740.557563647 740.557563647 731.822055609  
3213077504 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 690.986569474 683.936152439 722.894471878 737.526424060 696.285160007 717.558271378 782.155164261 709.940077419 665.230841761 716.602879513 716.602879513 721.827226955 721.827226955 731.575431414  
3442583040 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 690.986569474 671.513570972 670.398536743 737.526424060 696.285160007 717.188893484 782.155164261 709.940077419 657.736178127 709.037304751 709.037304751 721.672031290 721.672031290 697.673622043  
3672088576 953.748345116 487.540779775 466.207565341 487.540779775 500.684854790 690.986569474 561.259505146 641.318601676 567.716329408 576.902337474 547.306931007 612.345069609 561.924287297 597.981252245 539.227210099 539.227210099 551.861936638 551.861936638 554.576102286  
1836044288 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 820.826050624 747.660981643 796.702501285 771.309987441 773.406724613 761.865392433 767.490127384 758.236332091 736.402592950 755.151953615 755.151953615 739.124176918 739.124176918 754.503014848  
2065549824 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 820.808737409 740.052241802 737.154309286 771.309987441 747.771704519 761.865392433 767.490127384 748.627641713 733.147672699 742.338122359 742.338122359 720.450958523 720.450958523 739.245500503  
2524560896 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 810.599766498 736.366996050 757.149507440 766.933772912 739.611966017 750.566969864 767.490127384 745.306045062 720.374471061 737.282059665 737.282059665 715.162086614 715.162086614 715.161245964  
2754066432 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 715.096576718 711.339280405 698.730773257 736.494046203 685.456726734 743.992493308 711.702081409 738.731568506 714.184961949 683.183881165 683.183881165 712.026813886 712.026813886 716.402528306  
2983571968 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 715.096576718 711.339280405 670.147060154 736.494046203 685.456726734 742.353626113 711.702081409 731.133745613 714.184961949 683.183881165 683.183881165 711.888767223 711.888767223 715.239159315  
3213077504 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 699.821868261 709.082467150 708.509138633 723.754574867 685.456726734 742.353626113 711.702081409 724.477648028 664.431273307 680.945809924 680.945809924 708.875843971 708.875843971 714.456713480  
3442583040 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 682.627369979 709.082467150 650.517350419 694.721009849 671.761934811 738.668380361 711.702081409 724.477648028 601.125450902 666.714817624 666.714817624 711.745021926 711.745021926 714.252159948  
3672088576 870.688587759 496.593301974 374.095285785 496.593301974 497.438050822 682.627369979 592.668432525 545.588432863 573.273642367 537.575095993 622.254345736 590.254713927 595.196814639 537.800794634 535.440974866 535.440974866 590.424294625 590.424294625 594.336219687  
1836044288 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 1122.951345072 1039.417931794 1144.320581029 1075.914865856 1044.980136052 1056.475349970 1068.081909441 1057.068518342 1053.797365060 1044.980136052 1044.980136052 1044.703143837 1044.703143837 1060.889877873  
2065549824 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 1107.919453462 1036.583722697 1138.797233211 1075.914865856 1044.980136052 1055.223075961 1068.081909441 1048.727226404 1038.302210262 1065.304363581 1065.304363581 1021.065380949 1021.065380949 1052.133557808  
2524560896 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 1045.575754626 1032.216093191 1102.367788262 1075.914865856 1026.525136309 1030.074130832 1068.081909441 1023.327013445 1026.525136309 1026.525136309 1026.525136309 1018.461192726 1018.461192726 1018.353512699  
2754066432 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 952.744787613 993.914709060 1007.331908374 991.430693637 1026.525136309 997.340232107 1017.588726825 990.208845930 1007.789340755 1026.525136309 1026.525136309 922.430315309 922.430315309 955.153437233  
2983571968 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 952.744787613 993.865271367 957.291722654 991.430693637 1026.525136309 994.491971329 1017.588726825 990.208845930 1007.789340755 1026.525136309 1026.525136309 922.280871031 922.280871031 953.169267629  
3213077504 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 945.451329745 986.455564083 1007.851291892 991.430693637 1007.789340755 989.900696597 1017.588726825 986.383849421 1007.789340755 1007.789340755 1007.789340755 870.238390524 870.238390524 973.462144683  
3442583040 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 943.537769310 985.183247763 829.694900873 966.116548738 1007.789340755 989.900696597 1017.588726825 985.183247763 1007.789340755 1007.789340755 1007.789340755 869.796589888 869.796589888 869.796589888  
3672088576 1208.085594312 648.200545928 648.200545928 559.885048384 648.200558040 884.232634808 693.898391381 937.022917130 665.832888413 707.692532487 697.880665091 717.491918557 694.669632678 707.692532487 707.692532487 707.692532487 692.613335487 692.613335487 682.665729417  
1836044288 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 223.275110284 222.986508985 223.213120233 223.003666545 223.792197018 222.902874475 223.792197018 222.986508985 223.792197018 223.792197018 223.792197018 223.792197018 223.792197018 223.792197018  
2065549824 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 223.041945325 222.986508985 218.951362976 222.902874475 223.792197018 222.902874475 223.792197018 222.986508985 223.792197018 223.792197018 223.792197018 218.661410113 218.661410113 221.468018728  
2524560896 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 179.309733634 182.411967033 219.822382863 182.328332523 222.902863150 182.328332523 222.902863150 182.411967033 222.902863150 222.902863150 222.902863150 178.830454528 178.830454528 180.893476776  
2754066432 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 178.245757884 163.440332143 185.404906168 163.356697633 222.902863150 163.356697633 222.902863150 163.440332143 222.902863150 222.902863150 222.902863150 163.356697633 163.356697633 163.356697633  
2983571968 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 163.495768483 163.440332143 179.280886412 163.356697633 222.902863150 163.356697633 222.902863150 163.440332143 222.902863150 222.902863150 222.902863150 163.356697633 163.356697633 163.356697633  
3213077504 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 163.495768483 163.440332143 222.577790082 163.356697633 222.902863150 163.356697633 222.902863150 163.440332143 222.902863150 222.902863150 222.902863150 163.356697633 163.356697633 163.356697633  
3442583040 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 163.495768483 163.440332143 173.769692828 163.356697633 222.902863150 163.356697633 222.902863150 163.440332143 222.902863150 222.902863150 222.902863150 163.356697633 163.356697633 163.356697633  
3672088576 225.742227669 163.356686308 163.356686308 62.385541361 163.356697633 163.495768483 163.440332143 163.554804362 163.356697633 222.902863150 163.356697633 222.902863150 163.440332143 222.902863150 222.902863150 222.902863150 163.356697633 163.356697633 163.356697633  
1836044288 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 228.628500345 224.582907848 232.016335912 231.805299328 229.307661729 222.320597983 236.572494571 213.724999172 216.159397256 220.026322836 220.026322836 215.218393325 215.218393325 226.905451314  
2065549824 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 228.627653458 216.780057266 226.319235205 224.002448746 224.149178922 221.756922238 236.572494571 213.724999172 215.828415026 223.860989191 223.860989191 212.274295727 212.274295727 226.905451314  
2524560896 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 228.209081076 213.709127870 221.617860304 220.171757225 217.017779598 218.478298225 236.572494571 208.718412813 209.740130171 212.757430806 212.757430806 208.433988114 208.433988114 220.211772615  
2754066432 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 227.842490412 213.709127870 206.360687232 157.170668548 217.017779598 217.468612671 171.116067641 208.327136952 209.604937236 212.757430806 212.757430806 156.682160176 156.682160176 156.682160176  
2983571968 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 227.842490412 210.430730178 208.427574690 156.204139549 203.568334501 215.588753877 171.116067641 208.327136952 209.604937236 209.478806793 209.478806793 155.097221484 155.097221484 155.097221484  
3213077504 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 224.737826544 209.812320485 215.650709258 155.924338663 203.431210198 215.588753877 171.116067641 208.327136952 209.419459769 210.738959658 210.738959658 155.265883599 155.265883599 155.265883599  
3442583040 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 224.737826544 208.771334464 230.693285924 155.924338663 203.431210198 212.310129864 171.116067641 208.327136952 209.267722974 204.281977994 204.281977994 154.817420598 154.817420598 154.817420598  
3672088576 239.468553628 129.190339176 110.278214452 129.190339176 147.930245597 224.737826544 208.491768318 221.389096969 155.593356433 203.292203962 208.327136952 171.116067641 208.327136952 209.267722974 203.663568301 203.663568301 154.486438368 154.486438368 154.486438368  
1836044288 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 934.393005740 891.692252808 985.729271182 950.706030153 947.422905368 878.929497568 922.065948744 909.562340742 837.234022944 853.114216046 853.114216046 844.713787199 844.713787199 875.476592340  
2065549824 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 930.557770066 888.497967603 939.719156003 948.322132954 938.523663213 874.385898837 891.731415255 909.562340742 824.821362067 825.130742252 825.130742252 859.893706696 859.893706696 863.600421273  
2524560896 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 910.024816937 825.776860668 861.249107267 948.322132954 868.626935542 813.053867521 875.336458033 878.206270030 811.697495801 811.697495801 811.697495801 819.900391109 819.900391109 819.900391109  
2754066432 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 818.991386060 780.013623162 769.703886783 740.223789115 680.821870394 762.784496176 734.743182404 721.032774008 678.132800408 781.045272715 781.045272715 674.556583714 674.556583714 674.556583714  
2983571968 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 818.991386060 780.013623162 812.881782438 740.223789115 677.557363877 762.784496176 734.743182404 721.032774008 678.132800408 781.045272715 781.045272715 688.064956181 688.064956181 737.528673364  
3213077504 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 777.767094391 780.013623162 800.213812342 740.223789115 677.557363877 741.349204842 734.743182404 721.032774008 678.132800408 720.237869953 720.237869953 688.064956181 688.064956181 737.528673364  
3442583040 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 761.945398183 780.013623162 708.751571483 734.113365687 651.153661758 728.948565318 732.500582481 707.594069375 659.436702091 659.436702091 659.436702091 643.904167976 643.904167976 657.043933090  
3672088576 1150.301713965 598.737804703 598.737804703 551.563909262 598.737815994 701.137995421 662.062443781 678.748612536 673.312197825 651.153661758 611.003620837 671.699414619 650.450292756 659.436702091 659.436702091 659.436702091 667.916525989 667.916525989 653.052590549  
1836044288 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1372.879594718 1299.670632721 1451.920215113 1334.462116612 1356.749166244 1289.904124126 1364.981640628 1329.427014077 1266.599560813 1325.399005139 1325.399005139 1320.865681401 1320.865681401 1326.801793684  
2065549824 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1344.537298779 1286.179298951 1384.301101530 1334.462116612 1324.025693634 1285.807815396 1361.133984780 1295.939778306 1239.252163414 1278.467028243 1278.467028243 1283.638171973 1283.638171973 1307.686343371  
2524560896 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1302.647639567 1222.604105321 1346.919965914 1334.462116612 1260.056952434 1201.650975288 1347.591091157 1242.996733801 1237.847758129 1266.222321352 1266.222321352 1237.057371916 1237.057371916 1223.035226378  
2754066432 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1139.188667661 1167.208759587 1155.117300343 1243.387519716 1150.698480708 1180.338820507 1204.495551307 1111.037151758 1074.595776222 1136.044451659 1136.044451659 1146.219350617 1146.219350617 1139.969750863  
2983571968 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1106.005205392 1164.235636607 1145.423721288 1243.387519716 1150.698480708 1176.242511777 1204.495551307 1109.055709455 1074.595776222 1136.044451659 1136.044451659 1094.864471660 1094.864471660 1127.037651935  
3213077504 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1059.656297646 1164.235636607 1088.987896546 1243.387519716 1149.803658731 1156.054042341 1204.495551307 1109.055709455 1070.868932827 1144.717901941 1144.717901941 1115.540026168 1115.540026168 1137.606164341  
3442583040 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1046.010829420 1164.235636607 1001.152806891 1221.903714641 1149.803658731 1149.909759422 1204.495551307 1109.055709455 1024.300502808 1144.717901941 1144.717901941 1115.439001285 1115.439001285 1120.215314861  
3672088576 1548.241328719 813.752431145 813.752431145 734.488897574 813.752442999 1007.621149563 874.288662095 1106.093338867 928.594859807 917.222779383 856.541938230 971.833636892 885.065333978 872.994939371 884.104185489 884.104185489 886.349456146 886.349456146 881.443410918  
1836044288 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 502.020776584 486.963064735 501.984336382 529.237506456 530.160809285 506.065384920 529.073482441 470.593524787 470.547284661 470.547284661 470.547284661 470.535487425 470.535487425 470.535487425  
2065549824 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 502.020776584 486.963064735 470.536955491 529.237506456 530.160809285 469.936274080 529.073482441 470.593524787 470.547284661 470.547284661 470.547284661 470.535487425 470.535487425 470.535487425  
2524560896 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 440.457048745 425.016219554 486.635661762 486.821517497 426.455225852 469.936274080 529.073482441 470.593524787 348.795948007 348.795948007 348.795948007 348.784150771 348.784150771 348.784150771  
2754066432 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 375.560124442 425.016219554 447.230079671 433.661969731 373.678795428 435.633223517 494.565172714 436.290474224 362.124493961 373.678795428 373.678795428 373.616469490 373.616469490 373.616469490  
2983571968 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 375.560124442 425.016219554 409.462489763 433.661969731 373.678795428 435.633223517 494.565172714 436.290474224 362.124493961 373.678795428 373.678795428 373.616469490 373.616469490 373.616469490  
3213077504 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 348.795948007 425.016219554 409.854030298 433.661969731 348.784150771 435.633223517 494.565172714 409.909415131 348.795948007 348.784150771 348.784150771 348.784150771 348.784150771 348.784150771  
3442583040 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 348.795948007 425.016219554 380.170799476 433.661969731 348.784150771 412.359379973 494.565172714 409.909415131 348.795948007 348.784150771 348.784150771 348.784150771 348.784150771 348.784150771  
3672088576 562.616851345 347.919191403 347.919191403 214.697659942 348.083215418 348.795948007 378.953608360 494.745508227 387.599358537 348.784150771 377.851070246 448.502561520 375.401105404 348.795948007 348.784150771 348.784150771 348.784150771 348.784150771 348.784150771  
1836044288 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 836.742114284 788.307529289 844.134322104 812.623725787 819.059409512 807.312617588 775.996889080 789.498698285 730.142192149 762.627521787 762.627521787 766.723148531 766.723148531 792.063694626  
2065549824 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 832.598210680 780.182133833 802.772051152 812.623725787 789.678950672 796.580317076 775.996889080 781.745190384 726.014818500 727.398611260 727.398611260 727.888373368 727.888373368 778.737213696  
2524560896 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 827.305629082 778.007172646 784.233377257 812.623725787 762.501926884 744.457709270 761.808149283 759.291176126 689.635558571 719.153026484 719.153026484 701.072586855 701.072586855 721.218832966  
2754066432 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 711.463572829 666.511464729 716.796474051 716.167331542 659.136532694 692.285200896 731.575810174 669.043425721 613.832383848 675.078177420 675.078177420 633.798967875 633.798967875 622.660959038  
2983571968 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 704.760733578 662.639281162 708.360848061 716.167331542 659.136532694 687.848782045 731.575810174 669.043425721 606.600941832 675.078177420 675.078177420 615.360359335 615.360359335 650.905061927  
3213077504 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 704.760733578 650.322621890 620.098369602 716.167331542 647.549264813 687.243442590 731.575810174 650.521505938 580.365658083 658.320169018 658.320169018 611.480066956 611.480066956 640.889010341  
3442583040 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 625.048033578 650.322621890 652.473669105 701.802212475 629.289862104 687.243442590 710.249281994 650.521505938 569.881515166 598.911822080 598.911822080 619.375517617 619.375517617 634.725438408  
3672088576 1047.602612501 539.649176057 539.649176057 507.953436444 539.649189005 625.048033578 588.865815157 630.620459435 642.393865537 569.881515166 602.669331799 650.840935056 598.962638649 569.881515166 569.881515166 569.881515166 581.040151024 581.040151024 588.828589675  
1836044288 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 548.988457793 525.365399496 612.787800973 574.513728598 556.039175080 540.038587943 548.520198091 532.593932030 523.640064739 539.334138355 539.334138355 534.264494518 534.264494518 534.264494518  
2065549824 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 539.866084203 515.532605115 570.549097628 574.513728598 539.396202015 540.038587943 548.520198091 513.100784202 514.119905239 524.422458975 524.422458975 535.588706030 535.588706030 550.488401178  
2524560896 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 523.738383622 510.064197676 535.586377215 574.513728598 524.422458975 506.971008224 519.482690919 507.780400037 514.119905239 518.028589296 518.028589296 514.119905239 514.119905239 529.939420109  
2754066432 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 493.005002910 468.284228096 494.761697591 502.238613482 493.621334673 491.806213762 488.910109987 466.000430457 483.547324307 483.547324307 483.547324307 442.824778456 442.824778456 442.824778456  
2983571968 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 493.005002910 468.284228096 529.137767899 502.238613482 483.547324307 476.802490807 488.910109987 466.000430457 483.547324307 483.547324307 483.547324307 442.824778456 442.824778456 442.824778456  
3213077504 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 485.395083295 468.284228096 494.626678075 502.238613482 483.547324307 472.676068755 488.910109987 466.000430457 483.547324307 483.547324307 483.547324307 453.003606142 453.003606142 453.003606142  
3442583040 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 485.395083295 449.037111987 478.021396611 452.499888578 483.547324307 448.281245282 483.547324307 448.281245282 483.547324307 483.547324307 483.547324307 423.577662347 423.577662347 423.577662347  
3672088576 792.423754864 422.520238618 422.520238618 369.903516246 422.530808731 483.547324307 449.037111987 472.716109666 452.499888578 483.547324307 448.281245282 483.547324307 448.281245282 483.547324307 483.547324307 483.547324307 423.577662347 423.577662347 423.577662347  
1836044288 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 1089.242045725 1014.836283523 1075.237688481 1030.203519461 1025.157918835 1022.468522951 991.877637005 1013.269901080 946.542440702 964.786361691 964.786361691 947.264220043 947.264220043 975.900424329  
2065549824 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 1057.113220011 1014.721620812 1029.610870555 1030.098851402 1002.031218454 1022.468522951 991.877637005 1008.926490057 937.386909860 966.565678426 966.565678426 961.975130411 961.975130411 970.857822069  
2524560896 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 941.770294881 905.230783955 927.883601664 1014.256151747 944.504719103 993.284713041 991.877637005 1008.926490057 857.217445427 924.076331717 924.076331717 894.834905946 894.834905946 922.903419184  
2754066432 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 783.325167548 789.369693173 793.219500622 930.057516684 860.306084040 903.918838250 960.511259231 929.239140366 805.307136107 837.278054054 837.278054054 840.894013100 840.894013100 842.777318136  
2983571968 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 783.325167548 786.927449487 878.446658589 930.057516684 851.017726032 895.196434743 960.511259231 929.239140366 798.879407007 844.298355507 844.298355507 838.910264572 838.910264572 826.072051531  
3213077504 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 738.939111356 784.391268527 804.147774152 922.827970164 833.426222161 895.196434743 960.511259231 929.239140366 857.217445427 888.106334894 888.106334894 797.680239882 797.680239882 862.149514454  
3442583040 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 738.939111356 780.817581069 835.868998828 913.822870436 824.421122433 868.529564926 950.575773875 902.572270549 857.217445427 831.695793301 831.695793301 849.517349506 849.517349506 862.122208083  
3672088576 1120.094443408 563.189416542 556.905026866 563.189416542 563.586375350 738.939111356 631.855526739 783.174956120 683.881582411 704.271951987 655.955494427 721.479929667 693.132969675 627.217905256 706.519989124 706.519989124 613.341305833 613.341305833 622.223997491  
1836044288 1257.033918251 634.201893034 634.201893034 622.832025217 634.201906373 1157.905738804 1066.866494927 1112.015850736 1055.776054506 1087.060467597 1038.155370588 1052.630033215 1029.004498283 1015.041193710 1019.376013371 1019.376013371 1004.331875893 1004.331875893 996.941149210  
2065549824 1257.033918251 634.201893034 634.201893034 622.832025217 634.201906373 1153.259697784 1066.866494927 1115.063091438 1055.776054506 1087.060467597 1038.155370588 1044.283683069 1024.463742857 1010.633128427 1002.387871674 1002.387871674 1011.481787476 1011.481787476 1011.481787476  
2524560896 1257.033918251 634.201893034 634.201893034 622.832025217 634.201906373 1069.323672330 1012.275751462 1082.968521857 1054.184034396 1029.916626361 1007.725615429 1037.352332771 998.664640526 1009.142201710 992.555520904 992.555520904 978.124087815 978.124087815 974.516784944  
2754066432 1257.033918251 634.201893034 634.201893034 622.832025217 634.201906373 888.385419736 933.235991026 892.460866788 981.156208973 926.565452169 975.703840160 1001.685612805 962.012212429 978.818852941 965.740756574 965.740756574 958.857107371 958.857107371 958.857107371  
2983571968 1257.033918251 634.201893034 634.201893034 622.832025217 634.201906373 887.716867680 933.235991026 902.159172884 981.156208973 926.565452169 975.703840160 1001.685612805 962.012212429 978.818852941 965.740756574 965.740756574 958.857107371 958.857107371 958.857107371  
3213077504 1257.033918251 634.201893034 634.201893034 622.832025217 634.201906373 851.039996340 933.235991026 884.223561639 957.894386749 926.565452169 951.883031775 1001.685612805 951.883031775 978.818852941 962.232172135 962.232172135 937.733473293 937.733473293 937.733473293  
3442583040 1257.033918251 634.201893034 634.201893034 622.832025217 634.201906373 825.565513738 933.235991026 869.639994542 957.894386749 926.565452169 951.883031775 1001.685612805 951.883031775 943.152132975 962.232172135 962.232172135 937.733473293 937.733473293 937.733473293  
