#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp
72600 0.464649647 0.350773277 0.113876370 0.350773277
77440 0.464649647 0.350773277 0.113876370 0.350773277
82280 0.464649647 0.350773277 0.113876370 0.350773277
87120 0.464649647 0.350773277 0.113876370 0.350773277
91960 0.464649647 0.350773277 0.113876370 0.350773277
48400 0.465585908 0.355800298 0.109785610 0.355800298
53240 0.465585908 0.355800298 0.109785610 0.355800298
58080 0.465585908 0.355800298 0.109785610 0.355800298
62920 0.465585908 0.355800298 0.109785610 0.355800298
67760 0.465585908 0.355800298 0.109785610 0.355800298
72600 0.465585908 0.355800298 0.109785610 0.355800298
77440 0.465585908 0.355800298 0.109785610 0.355800298
82280 0.465585908 0.355800298 0.109785610 0.355800298
87120 0.465585908 0.355800298 0.109785610 0.355800298
91960 0.465585908 0.355800298 0.109785610 0.355800298
48400 0.453766686 0.336014253 0.117752433 0.336014253
53240 0.453766686 0.336014253 0.117752433 0.336014253
58080 0.453766686 0.336014253 0.117752433 0.336014253
62920 0.453766686 0.336014253 0.117752433 0.336014253
67760 0.453766686 0.336014253 0.117752433 0.336014253
72600 0.453766686 0.336014253 0.117752433 0.336014253
77440 0.453766686 0.336014253 0.117752433 0.336014253
82280 0.453766686 0.336014253 0.117752433 0.336014253
87120 0.453766686 0.336014253 0.117752433 0.336014253
91960 0.453766686 0.336014253 0.117752433 0.336014253
48400 0.449133730 0.331258829 0.117874901 0.331258829
53240 0.449133730 0.331258829 0.117874901 0.331258829
58080 0.449133730 0.331258829 0.117874901 0.331258829
62920 0.449133730 0.331258829 0.117874901 0.331258829
67760 0.449133730 0.331258829 0.117874901 0.331258829
72600 0.449133730 0.331258829 0.117874901 0.331258829
77440 0.449133730 0.331258829 0.117874901 0.331258829
82280 0.449133730 0.331258829 0.117874901 0.331258829
87120 0.449133730 0.331258829 0.117874901 0.331258829
91960 0.449133730 0.331258829 0.117874901 0.331258829
48400 0.471159188 0.359642710 0.111516478 0.359642710
53240 0.471159188 0.359642710 0.111516478 0.359642710
58080 0.471159188 0.359642710 0.111516478 0.359642710
62920 0.471159188 0.359642710 0.111516478 0.359642710
67760 0.471159188 0.359642710 0.111516478 0.359642710
72600 0.471159188 0.359642710 0.111516478 0.359642710
77440 0.471159188 0.359642710 0.111516478 0.359642710
82280 0.471159188 0.359642710 0.111516478 0.359642710
87120 0.471159188 0.359642710 0.111516478 0.359642710
91960 0.471159188 0.359642710 0.111516478 0.359642710
48400 0.471583286 0.360266370 0.111316916 0.360266370
53240 0.471583286 0.360266370 0.111316916 0.360266370
58080 0.471583286 0.360266370 0.111316916 0.360266370
62920 0.471583286 0.360266370 0.111316916 0.360266370
67760 0.471583286 0.360266370 0.111316916 0.360266370
72600 0.471583286 0.360266370 0.111316916 0.360266370
77440 0.471583286 0.360266370 0.111316916 0.360266370
82280 0.471583286 0.360266370 0.111316916 0.360266370
87120 0.471583286 0.360266370 0.111316916 0.360266370
91960 0.471583286 0.360266370 0.111316916 0.360266370
48400 0.454399796 0.338421533 0.115978263 0.338421533
53240 0.454399796 0.338421533 0.115978263 0.338421533
58080 0.454399796 0.338421533 0.115978263 0.338421533
62920 0.454399796 0.338421533 0.115978263 0.338421533
67760 0.454399796 0.338421533 0.115978263 0.338421533
72600 0.454399796 0.338421533 0.115978263 0.338421533
77440 0.454399796 0.338421533 0.115978263 0.338421533
82280 0.454399796 0.338421533 0.115978263 0.338421533
87120 0.454399796 0.338421533 0.115978263 0.338421533
91960 0.454399796 0.338421533 0.115978263 0.338421533
48400 0.480081847 0.367122409 0.112959438 0.367122409
53240 0.480081847 0.367122409 0.112959438 0.367122409
58080 0.480081847 0.367122409 0.112959438 0.367122409
62920 0.480081847 0.367122409 0.112959438 0.367122409
67760 0.480081847 0.367122409 0.112959438 0.367122409
72600 0.480081847 0.367122409 0.112959438 0.367122409
77440 0.480081847 0.367122409 0.112959438 0.367122409
82280 0.480081847 0.367122409 0.112959438 0.367122409
87120 0.480081847 0.367122409 0.112959438 0.367122409
91960 0.480081847 0.367122409 0.112959438 0.367122409
48400 0.474814634 0.363938892 0.110875742 0.363938892
53240 0.474814634 0.363938892 0.110875742 0.363938892
58080 0.474814634 0.363938892 0.110875742 0.363938892
62920 0.474814634 0.363938892 0.110875742 0.363938892
67760 0.474814634 0.363938892 0.110875742 0.363938892
72600 0.474814634 0.363938892 0.110875742 0.363938892
77440 0.474814634 0.363938892 0.110875742 0.363938892
82280 0.474814634 0.363938892 0.110875742 0.363938892
87120 0.474814634 0.363938892 0.110875742 0.363938892
91960 0.474814634 0.363938892 0.110875742 0.363938892
48400 0.468628588 0.355983838 0.112644750 0.355983838
53240 0.468628588 0.355983838 0.112644750 0.355983838
58080 0.468628588 0.355983838 0.112644750 0.355983838
62920 0.468628588 0.355983838 0.112644750 0.355983838
67760 0.468628588 0.355983838 0.112644750 0.355983838
72600 0.468628588 0.355983838 0.112644750 0.355983838
77440 0.468628588 0.355983838 0.112644750 0.355983838
82280 0.468628588 0.355983838 0.112644750 0.355983838
87120 0.468628588 0.355983838 0.112644750 0.355983838
91960 0.468628588 0.355983838 0.112644750 0.355983838
48400 0.466169433 0.355862404 0.110307029 0.355862404
53240 0.466169433 0.355862404 0.110307029 0.355862404
58080 0.466169433 0.355862404 0.110307029 0.355862404
62920 0.466169433 0.355862404 0.110307029 0.355862404
67760 0.466169433 0.355862404 0.110307029 0.355862404
72600 0.466169433 0.355862404 0.110307029 0.355862404
77440 0.466169433 0.355862404 0.110307029 0.355862404
82280 0.466169433 0.355862404 0.110307029 0.355862404
87120 0.466169433 0.355862404 0.110307029 0.355862404
91960 0.466169433 0.355862404 0.110307029 0.355862404
48400 0.452131984 0.334266745 0.117865239 0.334266745
53240 0.452131984 0.334266745 0.117865239 0.334266745
58080 0.452131984 0.334266745 0.117865239 0.334266745
