#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
91960 1.215178759 0.861576505 0.861576505 0.353602254	0.861588797 0.921847909 0.923160671 0.920506291 0.920008523 0.902892309 0.902470797 0.909982534 0.910321736 0.910321736 0.899755124 0.899755124 0.917485709
48400 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.218519322 1.221055573 1.231149720 1.219699122 1.225298611 1.225211665 1.205360546 1.203783484 1.203783484 1.206264220 1.206264220 1.208119885
53240 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.216881733 1.219102845 1.227342304 1.217459444 1.219841936 1.220894707 1.195355117 1.194152983 1.194152983 1.196116100 1.196116100 1.198941517
58080 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.215804267 1.217368012 1.224369135 1.215491050 1.216653967 1.216472207 1.193094169 1.191518175 1.191518175 1.194728691 1.194728691 1.197780336
62920 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.202423787 1.204065526 1.196928967 1.201271709 1.192013139 1.194877256 1.155843907 1.132874380 1.132874380 1.180689233 1.180689233 1.146062051
67760 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.186944619 1.193731426 1.165545216 1.190257558 1.167961713 1.168286268 1.152446286 1.129841439 1.129841439 1.178624924 1.178624924 1.145060557
72600 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.181988271 1.187019767 1.156494022 1.183329071 1.159949179 1.160197398 1.143206735 1.117929898 1.117929898 1.136684328 1.136684328 1.131453326
77440 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.173127101 1.178583557 1.147561238 1.172732326 1.149625825 1.149573103 1.139944029 1.113411188 1.113411188 1.127246354 1.127246354 1.129643609
82280 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.133904029 1.141235323 1.113606992 1.134917737 1.115336000 1.115184568 1.051019837 0.995289916 0.995289916 1.033366955 1.033366955 1.017968988
87120 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 1.007652760 1.010369473 0.995228027 1.006827607 0.985919833 0.984402628 0.951728376 0.939498825 0.939498825 0.935899851 0.935899851 0.953744921
91960 1.240328204 0.906061222 0.906061222 0.334266982	0.906071726 0.951134445 0.950804048 0.947466390 0.947960555 0.931508584 0.931695269 0.938636744 0.936108551 0.936108551 0.931297082 0.931297082 0.943569690
48400 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.210530405 1.213503450 1.222953140 1.211817341 1.217219414 1.217203874 1.198249296 1.196627561 1.196627561 1.198653238 1.198653238 1.201284419
53240 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.209085673 1.211700837 1.219369865 1.210030111 1.211619638 1.212932903 1.188170080 1.186445791 1.186445791 1.188209248 1.188209248 1.191800299
58080 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.208174319 1.210157182 1.216526387 1.208512638 1.208884197 1.210286917 1.185388500 1.184745228 1.184745228 1.187439965 1.187439965 1.190896869
62920 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.194839056 1.198431911 1.189272633 1.195922465 1.185740243 1.186940990 1.147370513 1.122750506 1.122750506 1.173458165 1.173458165 1.138894030
67760 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.179903052 1.185451289 1.157731144 1.182145211 1.161037434 1.161300053 1.144916778 1.120968405 1.120968405 1.170645015 1.170645015 1.136174900
72600 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.174508744 1.179418822 1.149328172 1.175033365 1.153088547 1.153389590 1.135115155 1.109181145 1.109181145 1.135385779 1.135385779 1.121458768
77440 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.164864901 1.168908606 1.138621478 1.161337988 1.141484572 1.141580077 1.131671863 1.103648915 1.103648915 1.126422964 1.126422964 1.124434415
82280 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 1.122769963 1.127487799 1.103832453 1.121137650 1.102030692 1.101885072 1.038498384 0.981712244 0.981712244 1.017409708 1.017409708 1.001663692
87120 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 0.987524656 0.987920837 0.975152997 0.987794498 0.965978606 0.965990776 0.932223657 0.918801927 0.918801927 0.915501675 0.915501675 0.936109011
91960 1.232685552 0.881857828 0.881857828 0.350827724	0.881868631 0.929193497 0.928888214 0.926186166 0.926840831 0.910301485 0.910287036 0.917168645 0.916855802 0.916855802 0.909855608 0.909855608 0.923864605
48400 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.236035087 1.237764470 1.248432159 1.236697054 1.242682849 1.242092407 1.223677164 1.222492525 1.222492525 1.224276243 1.224276243 1.225060443
53240 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.234767062 1.235371469 1.243581443 1.234533285 1.238355059 1.237843546 1.214051147 1.213071675 1.213071675 1.215214208 1.215214208 1.217367648
58080 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.233700909 1.234273140 1.241367902 1.233403411 1.235682016 1.234481986 1.211326182 1.210200645 1.210200645 1.212446580 1.212446580 1.215044790
62920 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.219795895 1.223873606 1.216177809 1.220291043 1.214249182 1.210215521 1.174036701 1.151654879 1.151654879 1.199817424 1.199817424 1.167934648
67760 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.206184060 1.212284347 1.183840179 1.209072634 1.184815672 1.185041712 1.170132836 1.147723175 1.147723175 1.196610974 1.196610974 1.162196275
72600 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.201221369 1.206733969 1.175943585 1.202273455 1.178390962 1.177983499 1.161170776 1.137655146 1.137655146 1.159875748 1.159875748 1.146958665
77440 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.191549699 1.197182383 1.166702700 1.190470874 1.167152193 1.167161611 1.157062767 1.131932872 1.131932872 1.147848503 1.147848503 1.144804146
82280 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.151427949 1.157927132 1.132907376 1.153769738 1.131094539 1.131474786 1.069814881 1.014867893 1.014867893 1.052957331 1.052957331 1.033817296
87120 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 1.025260252 1.029574532 1.014256499 1.024449917 1.002765464 1.002684942 0.970860813 0.956527763 0.956527763 0.952279674 0.952279674 0.971921100
91960 1.257757899 0.924191102 0.924191102 0.333566797	0.924201318 0.967710035 0.967004951 0.963949984 0.965093141 0.946926100 0.946832397 0.955723270 0.954928379 0.954928379 0.948000782 0.948000782 0.960695788
48400 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.202484072 1.204453987 1.215802897 1.203435077 1.208691775 1.208835780 1.189566708 1.188552342 1.188552342 1.190143673 1.190143673 1.192100798
53240 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.201116210 1.201896773 1.211935427 1.201218267 1.204552185 1.204499019 1.179650124 1.178494480 1.178494480 1.180194032 1.180194032 1.183376049
58080 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.200058570 1.200757093 1.209342201 1.199724231 1.202500378 1.202525415 1.177254834 1.175060386 1.175060386 1.178711718 1.178711718 1.181613004
62920 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.185831901 1.188855078 1.181145610 1.186115135 1.177511931 1.179343688 1.139965031 1.114917815 1.114917815 1.163147791 1.163147791 1.131217682
67760 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.171484366 1.176970763 1.148005824 1.173802559 1.153415310 1.153007081 1.138694631 1.111883355 1.111883355 1.159979397 1.159979397 1.127070583
72600 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.166447474 1.171077908 1.139117248 1.166803378 1.145696477 1.145005137 1.128284039 1.103805206 1.103805206 1.125053635 1.125053635 1.112808736
77440 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.156642362 1.162107362 1.130261115 1.156295523 1.135040705 1.134676938 1.124607303 1.094783454 1.094783454 1.114095196 1.114095196 1.111838170
82280 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 1.118090051 1.122308177 1.097447011 1.118555251 1.101808166 1.101620165 1.038506681 0.982030496 0.982030496 1.022468851 1.022468851 1.004447566
87120 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 0.994258865 0.999806258 0.983728710 0.997574242 0.977461161 0.978322410 0.943667566 0.931642964 0.931642964 0.925613810 0.925613810 0.944132027
91960 1.225286322 0.898818507 0.898818507 0.326467815	0.898829629 0.941275889 0.942063887 0.938397136 0.939407730 0.924570467 0.924658989 0.929819222 0.929115345 0.929115345 0.921837751 0.921837751 0.935472077
48400 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.188898437 1.192031162 1.202053016 1.190932916 1.196762124 1.196844519 1.176336240 1.174935297 1.174935297 1.176430573 1.176430573 1.179518566
53240 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.187298941 1.190344617 1.197919130 1.188857155 1.193412694 1.193790639 1.166583241 1.165211564 1.165211564 1.167343530 1.167343530 1.171359878
58080 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.186133571 1.189160431 1.195668458 1.187354745 1.190854249 1.191538690 1.164517972 1.163403216 1.163403216 1.165981554 1.165981554 1.169786638
62920 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.171525634 1.175937730 1.169015478 1.172766216 1.167107243 1.168143382 1.126862735 1.103460736 1.103460736 1.148798865 1.148798865 1.124987456
67760 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.156637977 1.163200543 1.137153906 1.158348976 1.137307682 1.136560981 1.124984236 1.102007547 1.102007547 1.146832463 1.146832463 1.121751940
72600 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.150532280 1.156151096 1.127617559 1.150706067 1.128446629 1.127644605 1.114418444 1.090241506 1.090241506 1.122112851 1.122112851 1.121188548
77440 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.142409536 1.147113827 1.118800293 1.140684291 1.117416809 1.117183913 1.111510925 1.086125002 1.086125002 1.118350967 1.118350967 1.119938793
82280 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 1.100116848 1.106871537 1.082556501 1.100944261 1.079547460 1.078938286 1.018268094 0.967096710 0.967096710 1.010574059 1.010574059 0.989742318
87120 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 0.974775264 0.976983580 0.967671806 0.974117291 0.952261189 0.953169443 0.921950614 0.908082944 0.908082944 0.900796243 0.900796243 0.923516597
91960 1.211421175 0.862944403 0.862944403 0.348476772	0.862954763 0.919282649 0.919610469 0.916090979 0.916435528 0.900648268 0.900670836 0.907162388 0.905830454 0.905830454 0.897182459 0.897182459 0.913832256
48400 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.203729732 1.206585423 1.217324468 1.205047531 1.209099701 1.210979077 1.191252638 1.190509730 1.190509730 1.192473962 1.192473962 1.195143990
53240 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.202237918 1.204654204 1.213834188 1.203344799 1.205808622 1.207556951 1.181699687 1.178938463 1.178938463 1.182463810 1.182463810 1.185705126
58080 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.201114755 1.203340068 1.211252434 1.202111231 1.203770124 1.205556760 1.178588943 1.176671252 1.176671252 1.179459014 1.179459014 1.184081853
62920 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.187788236 1.190602614 1.184499170 1.187606678 1.180258419 1.179580488 1.142464133 1.119425521 1.119425521 1.173491018 1.173491018 1.139048600
67760 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.173292332 1.179962332 1.151521104 1.176132171 1.153109308 1.153816771 1.139811100 1.115777538 1.115777538 1.161200398 1.161200398 1.133815438
72600 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.166251569 1.173335956 1.142135184 1.168312106 1.144180754 1.144466420 1.129984555 1.103909679 1.103909679 1.135658573 1.135658573 1.132637437
77440 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.156225231 1.162039614 1.131559595 1.155909416 1.132506192 1.132515428 1.125788888 1.100690202 1.100690202 1.129067531 1.129067531 1.130268496
82280 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 1.113860261 1.121286123 1.094600235 1.114304125 1.093281494 1.092768993 1.033692398 0.978610988 0.978610988 1.024047421 1.024047421 1.000124289
87120 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 0.987419712 0.988228792 0.975882749 0.987372701 0.965004284 0.965212516 0.934811155 0.922805226 0.922805226 0.912723687 0.912723687 0.939452847
91960 1.226122363 0.876695357 0.876695357 0.349427006	0.876705965 0.932871313 0.933636700 0.931653249 0.930690847 0.914222494 0.914120735 0.922033075 0.920083446 0.920083446 0.911646114 0.911646114 0.927941826
48400 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.181860926 1.184009989 1.194770953 1.182508260 1.189710421 1.189816332 1.170130488 1.168778415 1.168778415 1.171005550 1.171005550 1.173364145
53240 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.180249326 1.182360210 1.191500737 1.180247445 1.187047639 1.186959898 1.160026948 1.158733003 1.158733003 1.159780305 1.159780305 1.164228031
58080 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.178879518 1.181005117 1.188578570 1.179180713 1.183915331 1.183977728 1.157864305 1.156533819 1.156533819 1.159384791 1.159384791 1.162594796
62920 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.165483625 1.170804647 1.164557329 1.167532632 1.160319739 1.159005451 1.122220799 1.098477093 1.098477093 1.143666417 1.143666417 1.120753417
67760 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.151917785 1.159693983 1.132194682 1.156316227 1.131917324 1.132044201 1.120524550 1.096978837 1.096978837 1.142318194 1.142318194 1.117251418
72600 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.145867082 1.152824116 1.122089327 1.149639009 1.122177807 1.122124668 1.109239884 1.085944479 1.085944479 1.114803117 1.114803117 1.114604612
77440 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.136372030 1.142208806 1.110948364 1.136581282 1.110202473 1.110676376 1.105007028 1.080717315 1.080717315 1.109402401 1.109402401 1.113133999
82280 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 1.094681470 1.102253584 1.076219480 1.097324115 1.076094223 1.076279650 1.014503506 0.961213345 0.961213345 1.005561230 1.005561230 0.983151054
87120 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 0.969137134 0.972537752 0.959584703 0.968973342 0.945967616 0.946391942 0.915937842 0.901871625 0.901871625 0.891307985 0.891307985 0.917231755
91960 1.203337524 0.856168472 0.856168472 0.347169052	0.856179332 0.912654443 0.912873838 0.909698159 0.909718828 0.893719375 0.894051497 0.900832756 0.899446321 0.899446321 0.892338327 0.892338327 0.906282077
48400 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.195143211 0.195215119 0.195650991 0.195292157 0.195671556 0.195648721 0.194590275 0.194726524 0.194726524 0.194626164 0.194626164 0.194637168
53240 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.195143211 0.195049038 0.195512147 0.195128020 0.193812750 0.195421822 0.194001456 0.194114004 0.194114004 0.193721266 0.193721266 0.193987274
58080 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.195026104 0.194819290 0.195354006 0.194885542 0.193749152 0.195402140 0.193572300 0.193601932 0.193601932 0.192804231 0.192804231 0.193703343
62920 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.194674734 0.194525361 0.194568586 0.194573211 0.193015021 0.193409345 0.191956691 0.192599115 0.192599115 0.192459935 0.192459935 0.192397855
67760 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.193904609 0.192933110 0.192787084 0.192759379 0.190008172 0.190090208 0.190590982 0.190505782 0.190505782 0.190743019 0.190743019 0.191837008
72600 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.193684577 0.192714650 0.192477618 0.192467746 0.189619750 0.189610825 0.191464000 0.190282661 0.190282661 0.191495582 0.191495582 0.191450246
77440 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.192644433 0.191712534 0.191330158 0.191628279 0.188493188 0.188539567 0.190058095 0.190231149 0.190231149 0.190799508 0.190799508 0.190016109
82280 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.191048945 0.190035580 0.189589983 0.189621886 0.186709050 0.186790249 0.186796259 0.185742132 0.185742132 0.186564868 0.186564868 0.184601737
87120 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.182829301 0.181965365 0.182128358 0.181896332 0.179597555 0.179477342 0.179356022 0.178923867 0.178923867 0.177192916 0.177192916 0.179368259
91960 0.196230050 0.174720722 0.174720722 0.021509328	0.174734117 0.179400865 0.178609219 0.179222640 0.178726231 0.176301072 0.176322587 0.179013495 0.179054603 0.179054603 0.178672846 0.178672846 0.179275294
48400 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.200642081 0.200824725 0.201041332 0.200345633 0.200993531 0.201073632 0.199778955 0.199914710 0.199914710 0.199747852 0.199747852 0.199781597
53240 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.200556459 0.200444505 0.200104225 0.199961252 0.200674727 0.200755604 0.198888564 0.198882006 0.198882006 0.198838142 0.198838142 0.198930279
58080 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.200528301 0.200400514 0.200027831 0.199923795 0.200549600 0.200657237 0.199036249 0.198276520 0.198276520 0.197899678 0.197899678 0.197597834
62920 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.199575105 0.199312050 0.199269109 0.198766278 0.199666117 0.199849560 0.196629007 0.197011940 0.197011940 0.195599818 0.195599818 0.195891896
67760 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.198347423 0.197107954 0.197652175 0.197846982 0.194786405 0.195115603 0.196853381 0.194982201 0.194982201 0.195632163 0.195632163 0.196287123
72600 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.198054156 0.196977407 0.197139490 0.197750335 0.194190216 0.194652917 0.193107290 0.195208025 0.195208025 0.194960900 0.194960900 0.195143610
77440 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.197109623 0.196756951 0.195875451 0.197510845 0.193071602 0.193398541 0.195288263 0.194321261 0.194321261 0.193687307 0.193687307 0.194299437
82280 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.195363622 0.195392058 0.194253759 0.196287787 0.191815792 0.192089855 0.192114913 0.190554845 0.190554845 0.190035459 0.190035459 0.190316781
87120 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.189332553 0.188494158 0.188664022 0.189274438 0.185674407 0.185660491 0.186410559 0.186773700 0.186773700 0.185352109 0.185352109 0.186716571
91960 0.201521109 0.183023416 0.183023416 0.018497693	0.183037679 0.186926046 0.185903567 0.186751750 0.186835147 0.184078479 0.184035587 0.186563735 0.186716458 0.186716458 0.185399837 0.185399837 0.186784919
48400 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.200967342 0.200997899 0.201385779 0.200705112 0.201191881 0.200780211 0.200078284 0.200130638 0.200130638 0.200022895 0.200022895 0.199775041
53240 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.200758571 0.200333066 0.201155572 0.200134944 0.200858865 0.200442988 0.199276545 0.199088599 0.199088599 0.199141288 0.199141288 0.198792585
58080 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.200678338 0.200279575 0.200815762 0.200066016 0.200589946 0.200156370 0.198227757 0.198631025 0.198631025 0.198262311 0.198262311 0.199119392
62920 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.199995629 0.199962154 0.199903179 0.199583333 0.198102349 0.199358319 0.196909864 0.196467511 0.196467511 0.196112169 0.196112169 0.196403182
67760 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.198719141 0.197286726 0.197536290 0.197256828 0.196722727 0.196564903 0.196303849 0.195938387 0.195938387 0.195780503 0.195780503 0.195781196
72600 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.198232665 0.196794717 0.196639555 0.196875631 0.195729235 0.195680166 0.194628884 0.195190501 0.195190501 0.193756195 0.193756195 0.194503250
77440 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.197246447 0.196259713 0.195430425 0.196317759 0.194622780 0.194475749 0.195278757 0.194119209 0.194119209 0.192735096 0.192735096 0.193665468
82280 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.195463645 0.194388373 0.193769273 0.194473590 0.192787093 0.192504019 0.189486218 0.187878512 0.187878512 0.189168161 0.189168161 0.188976895
87120 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.189017342 0.187397613 0.187469607 0.187352571 0.186846087 0.186558766 0.186339173 0.185437027 0.185437027 0.185010676 0.185010676 0.186254201
91960 0.202163890 0.182345987 0.182345987 0.019817903	0.182359476 0.186159337 0.184925190 0.185706919 0.184876894 0.184406820 0.184171393 0.185767649 0.185871894 0.185871894 0.185169041 0.185169041 0.185658405
48400 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.200012853 0.200083876 0.200564722 0.199799376 0.200524646 0.200663721 0.199503786 0.199485392 0.199485392 0.199328974 0.199328974 0.199607435
53240 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.199875284 0.199938551 0.200375683 0.199578579 0.200270351 0.200520765 0.198909699 0.198338712 0.198338712 0.198603868 0.198603868 0.198922825
58080 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.199681617 0.199673819 0.199984675 0.199367287 0.199911887 0.200184949 0.197933769 0.197988094 0.197988094 0.197568650 0.197568650 0.198910956
62920 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.199094011 0.198836938 0.198994756 0.198338239 0.198897602 0.199148881 0.195654518 0.195498404 0.195498404 0.196317622 0.196317622 0.196939318
67760 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.198547235 0.196939472 0.197723414 0.196892380 0.196773668 0.196533537 0.196417346 0.196521681 0.196521681 0.194024320 0.194024320 0.196215516
72600 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.198036330 0.196436799 0.196837430 0.196450735 0.194584600 0.194692124 0.195484325 0.195401752 0.195401752 0.194633493 0.194633493 0.194798053
77440 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.197280761 0.196172398 0.195369908 0.196125187 0.193639532 0.193682766 0.195025810 0.195358441 0.195358441 0.193739499 0.193739499 0.194688723
82280 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.195641087 0.194675031 0.194075397 0.194717007 0.191942843 0.192044641 0.192187726 0.190646672 0.190646672 0.190230109 0.190230109 0.189918994
87120 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.189303396 0.188337614 0.187749215 0.188520222 0.186149110 0.186336667 0.185777720 0.186204957 0.186204957 0.185114248 0.185114248 0.186250369
91960 0.201158602 0.182776677 0.182776677 0.018381925	0.182790566 0.186480734 0.185498244 0.186223133 0.185685534 0.183895942 0.183991338 0.186087587 0.186128266 0.186128266 0.185417615 0.185417615 0.185953700
48400 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.195581380 0.195642926 0.196239884 0.195592945 0.195929424 0.195965099 0.194968659 0.195099218 0.195099218 0.194891813 0.194891813 0.194996836
53240 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.195482766 0.195117114 0.196000468 0.195068390 0.195649056 0.195660938 0.194249699 0.194446112 0.194446112 0.194235489 0.194235489 0.194384198
58080 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.195381473 0.194960036 0.195788753 0.194932918 0.195442714 0.194051965 0.194168472 0.194048870 0.194048870 0.191913209 0.191913209 0.194396110
62920 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.194762957 0.194623701 0.194943249 0.194683053 0.194893005 0.193522726 0.192384908 0.191345713 0.191345713 0.192499718 0.192499718 0.192446396
67760 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.193739505 0.193078227 0.193024232 0.193247728 0.190217557 0.190291205 0.191651816 0.191267012 0.191267012 0.191242815 0.191242815 0.191115214
72600 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.193470416 0.192932696 0.192224438 0.193110161 0.189940357 0.189907400 0.191104933 0.190070824 0.190070824 0.190775479 0.190775479 0.190350458
77440 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.192560893 0.192609985 0.191013758 0.192697623 0.188447986 0.188394674 0.190453396 0.188873677 0.188873677 0.189408989 0.189408989 0.189675751
82280 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.190741750 0.191097502 0.189009052 0.191113133 0.186500386 0.186485234 0.187260085 0.185232993 0.185232993 0.185466341 0.185466341 0.185425736
87120 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.183572670 0.184267411 0.183104335 0.184008463 0.180339165 0.180135467 0.181804412 0.180895652 0.180895652 0.180097928 0.180097928 0.181383307
91960 0.196741634 0.176795232 0.176795232 0.019946402	0.176808619 0.181249452 0.180729675 0.181188802 0.180604436 0.178001887 0.178006798 0.180951110 0.181031166 0.181031166 0.180045448 0.180045448 0.181108842
48400 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.205303975 0.205120604 0.205933417 0.205153239 0.205639409 0.205531219 0.204854638 0.204956621 0.204956621 0.204745248 0.204745248 0.204852242
53240 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.205286022 0.204903929 0.205632875 0.204973217 0.205431740 0.205390731 0.204326948 0.204363177 0.204363177 0.203670990 0.203670990 0.204460176
58080 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.205153219 0.204865104 0.205367586 0.204934392 0.205099950 0.205127579 0.202581012 0.202470811 0.202470811 0.203988128 0.203988128 0.203890292
62920 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.204745139 0.203523244 0.204453390 0.203512959 0.201053695 0.201102584 0.201262526 0.199587040 0.199587040 0.203846999 0.203846999 0.202566920
67760 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.204124832 0.203052033 0.203143289 0.202978831 0.200314847 0.200351817 0.201414338 0.200654201 0.200654201 0.201457559 0.201457559 0.202160751
72600 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.203806528 0.202725448 0.202572495 0.202663098 0.199528430 0.199676418 0.201362170 0.201401144 0.201401144 0.200265445 0.200265445 0.200096211
77440 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.203129441 0.202386822 0.201675232 0.202277167 0.198584572 0.198712211 0.201206521 0.198645890 0.198645890 0.200036512 0.200036512 0.199817912
82280 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.200975129 0.200216353 0.199636124 0.200368772 0.196589140 0.196629175 0.196783516 0.193169918 0.193169918 0.194647955 0.194647955 0.192994315
87120 0.206329470 0.187487170 0.187487170 0.018842300	0.187502037 0.193530910 0.193348580 0.193361324 0.192947005 0.190530422 0.190629336 0.191542983 0.191368113 0.191368113 0.190881158 0.190881158 0.191370180
