capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1700 1717.377802598 1352.253878498 1352.253878498 365.123924100	1352.253889524 1464.756493337 1410.030806415 1372.202316625 1450.288655283 1432.148399143 1417.258436822 1353.297160889 1371.961543472 1371.961543472 1375.323380411 1375.323380411 1456.431810830
899 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1759.119170527 1807.642770386 1727.247440985 1812.452475243 1802.991997542 1809.830270476 1730.112456290 1729.058728356 1729.058728356 1515.432068105 1515.432068105 1622.748169071
988 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1723.114262401 1770.726970575 1716.259041451 1807.051703222 1793.270583548 1772.371141776 1728.753394434 1823.190282501 1823.190282501 1454.214358957 1454.214358957 1751.784741438
1077 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1707.051078765 1614.106319711 1635.740539228 1732.610375138 1640.107882909 1634.598358944 1566.532758779 1743.863663440 1743.863663440 1454.381728229 1454.381728229 1585.926689751
1166 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1683.407651490 1569.432420733 1531.065621164 1603.238633343 1591.734290603 1569.023499703 1500.047330274 1592.121462946 1592.121462946 1432.926705567 1432.926705567 1637.073819811
1255 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1667.954481826 1534.450938934 1525.548597266 1560.478340747 1587.857029583 1560.836082082 1490.392428796 1428.777353982 1428.777353982 1408.160786851 1408.160786851 1584.294712942
1344 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1636.727576015 1534.137606531 1525.415735326 1560.163392187 1551.768175985 1503.868921521 1391.662710381 1419.234021077 1419.234021077 1408.463867015 1408.463867015 1579.047833327
1433 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1610.277272076 1497.068434119 1447.797477513 1520.737784577 1520.775413001 1473.183859795 1393.751611957 1416.838708001 1416.838708001 1385.152219906 1385.152219906 1580.985251681
1522 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1600.093304937 1468.966555772 1423.698685462 1520.047195009 1515.228004126 1471.031931423 1386.557321633 1400.319083978 1400.319083978 1374.175296937 1374.175296937 1544.617790791
1611 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1575.764084662 1462.920519372 1423.698208083 1509.076625952 1515.227472287 1471.031398912 1432.674742332 1388.555107007 1388.555107007 1394.912003194 1394.912003194 1493.665278966
1700 1926.379606111 1352.089398227 1352.089398227 574.290207884	1352.089410158 1575.158055550 1461.502443853 1417.686944260 1509.075769647 1512.950794076 1470.449510597 1353.167384744 1396.809701644 1396.809701644 1393.327464341 1393.327464341 1484.965777925
899 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1617.213235889 1571.394018403 1568.051718381 1554.515002019 1571.160430968 1571.891046892 1471.492662805 1579.371524155 1579.371524155 1468.753794076 1468.753794076 1473.484772470
988 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1608.069209890 1563.340751414 1551.863152260 1549.434495587 1565.247225706 1570.881560530 1514.282220201 1577.554057550 1577.554057550 1469.293432065 1469.293432065 1500.877692041
1077 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1601.080205306 1555.469179191 1539.909837603 1545.026884692 1559.444166525 1506.273049155 1493.577858609 1583.658830416 1583.658830416 1441.027756782 1441.027756782 1554.765844420
1166 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1585.643363446 1494.465319750 1479.192374058 1542.262816357 1491.827999643 1444.666070115 1455.199627343 1574.309231430 1574.309231430 1407.140147332 1407.140147332 1494.817471748
1255 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1554.799023776 1490.720432917 1477.640472255 1540.452218216 1458.263952187 1436.818377143 1442.591689713 1524.648469829 1524.648469829 1400.911990567 1400.911990567 1481.233106199
1344 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1553.778261041 1400.565033821 1475.792299641 1480.801675148 1396.698882252 1346.223302963 1464.764724355 1474.796333724 1474.796333724 1411.630139650 1411.630139650 1461.980184754
1433 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1528.515141546 1396.754035790 1471.011660750 1471.597248493 1392.804924303 1335.827808086 1437.116062079 1438.074705438 1438.074705438 1373.019234764 1373.019234764 1457.280404118
1522 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1491.413414521 1346.967947359 1410.467163873 1470.680690332 1388.554323173 1335.528161154 1436.527250850 1378.362683037 1378.362683037 1352.292313002 1352.292313002 1395.769820375
1611 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1466.671845582 1345.399006148 1409.683776359 1409.916245846 1386.531289603 1331.394425774 1383.564758724 1376.484303703 1376.484303703 1341.420218662 1341.420218662 1412.110559148
1700 1647.207670124 1316.269397658 1316.269397658 330.938272466	1316.269410632 1441.115698701 1342.243826271 1393.148294393 1408.071286886 1383.884646150 1328.472689429 1317.248570400 1377.445737058 1377.445737058 1340.903286376 1340.903286376 1407.985359642
899 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1483.717037465 1472.213015721 1417.120896312 1501.923791734 1501.152338399 1499.023956754 1440.673380788 1463.200885468 1463.200885468 1394.243216103 1394.243216103 1452.115363558
988 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1464.290698494 1445.687658366 1410.331476272 1496.273636632 1474.169075678 1417.458225160 1402.396516483 1419.343767121 1419.343767121 1374.452606773 1374.452606773 1412.024636175
1077 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1462.618163357 1445.687205048 1405.517025032 1489.970146603 1472.701547590 1383.615032030 1385.539742364 1424.836678204 1424.836678204 1340.892708139 1340.892708139 1439.511149108
1166 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1451.278870243 1441.034229914 1378.086748657 1460.892300963 1462.051771727 1377.152210972 1377.367353754 1462.143601252 1462.143601252 1316.165071735 1316.165071735 1443.978882315
1255 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1432.112260782 1399.444335202 1376.362195209 1419.302022585 1430.506531055 1374.860256558 1361.399333697 1362.109412124 1362.109412124 1328.727865443 1328.727865443 1398.346767365
1344 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1430.057969680 1356.286792858 1375.976182450 1382.793350245 1399.580197501 1349.702349082 1353.671603439 1323.624173073 1323.624173073 1324.348613737 1324.348613737 1356.266607184
1433 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1399.999041669 1355.177077070 1374.317441732 1359.543220330 1397.312062343 1347.344895834 1300.772136669 1302.179061414 1302.179061414 1311.168242231 1311.168242231 1354.822299206
1522 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1396.264148044 1354.529440640 1364.404586172 1358.899065104 1397.090856464 1337.310938853 1300.075599275 1297.716044029 1297.716044029 1304.272621844 1304.272621844 1354.521062830
1611 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1367.556935314 1318.777651843 1300.770375755 1357.622923583 1361.710345131 1302.979867269 1288.881104366 1287.884568539 1287.884568539 1298.690344568 1298.690344568 1348.940188463
1700 1572.944423153 1285.979858762 1285.979858762 286.964564391	1286.085881866 1347.715774791 1318.777624363 1300.547310961 1357.622896103 1361.324389402 1302.637475770 1288.879011562 1288.219353202 1288.219353202 1298.689673904 1298.689673904 1348.941510005
899 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 2082.247012181 2025.720841211 2023.996453214 2050.058477164 1969.660234794 1952.949268354 1980.839195595 2056.996233242 2056.996233242 1912.536430761 1912.536430761 1961.648989561
988 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 2055.357091033 1970.385924162 1983.345546869 2000.378017135 1964.755514684 1948.286744536 1937.094427596 2081.639502385 2081.639502385 1766.952914229 1766.952914229 1897.369334358
1077 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1963.750044021 1823.929841833 1896.909204255 1889.860632462 1897.500687844 1856.433993023 1875.708579503 2111.972388235 2111.972388235 1685.141088866 1685.141088866 1888.459591583
1166 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1937.351159367 1734.817113078 1817.869985214 1829.182081321 1845.340261952 1766.147739135 1763.649998586 1936.104102484 1936.104102484 1661.254953693 1661.254953693 1811.385485438
1255 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1925.757908257 1729.428522538 1680.356715403 1793.607642139 1790.707924333 1735.393744320 1670.169151759 1870.008122898 1870.008122898 1611.890588874 1611.890588874 1771.650200212
1344 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1896.286162491 1694.398264233 1675.477786126 1787.822560326 1765.208032432 1680.076354220 1655.248867417 1673.500253206 1673.500253206 1642.500360890 1642.500360890 1722.133116706
1433 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1787.398733404 1663.028377936 1673.908044598 1729.855806258 1670.019826958 1621.322983128 1573.600731009 1609.794058249 1609.794058249 1625.863406898 1625.863406898 1756.880211376
1522 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1693.587942617 1663.028079665 1624.535741908 1708.250758399 1668.294495768 1619.048354582 1549.228035156 1538.465404398 1538.465404398 1571.156678845 1571.156678845 1695.840213664
1611 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1692.868819757 1656.914359611 1624.234336098 1707.336101752 1668.294336662 1609.208558685 1531.757141748 1527.074285684 1527.074285684 1581.255595773 1581.255595773 1718.956689062
1700 2226.930428877 1523.510952705 1523.510952705 703.419476172	1523.543820916 1692.485970565 1636.451862407 1623.895530025 1689.493549903 1667.955524753 1608.937044698 1528.775192467 1533.382188401 1533.382188401 1569.659856681 1569.659856681 1675.060916239
899 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1896.063131224 1966.504875743 1936.803640739 1988.034586530 1938.350050380 1935.339905282 1868.855386599 1940.988851021 1940.988851021 1868.328528425 1868.328528425 1866.380708422
988 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1878.432749720 1870.766382445 1901.391544398 1953.045734728 1902.895003562 1899.313909294 1863.375696107 1935.536562949 1935.536562949 1788.708503399 1788.708503399 1843.987647413
1077 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1857.509279747 1869.141755582 1901.062114146 1948.410335838 1902.893527237 1899.301665852 1823.019853818 1912.045925826 1912.045925826 1711.031530799 1711.031530799 1861.404565285
1166 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1824.373994710 1782.406620257 1898.236719954 1821.426386685 1812.598207541 1818.261692463 1730.877583362 1896.538957863 1896.538957863 1660.567672670 1660.567672670 1808.100157473
1255 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1794.034136010 1658.949659849 1714.574179405 1761.267043156 1691.592285640 1694.312414688 1745.628634645 1854.291663907 1854.291663907 1546.966762429 1546.966762429 1732.638964741
1344 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1779.564839029 1657.685566516 1640.082646864 1716.283907998 1660.232003270 1646.360752666 1563.732073262 1679.704820378 1679.704820378 1531.021087339 1531.021087339 1738.948835891
1433 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1747.669695849 1653.604965758 1640.082577489 1679.595227743 1656.943014972 1642.727748760 1632.863348378 1675.525749091 1675.525749091 1532.108428945 1532.108428945 1722.705626146
1522 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1747.076282618 1649.256161201 1635.449505767 1675.376646353 1652.600545761 1638.099542870 1597.352725722 1649.755590237 1649.755590237 1523.093856080 1523.093856080 1685.290398164
1611 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1701.454213322 1573.540603918 1600.928258750 1643.582572485 1621.745673351 1588.617866955 1527.824823923 1589.200568921 1589.200568921 1504.433788217 1504.433788217 1597.241184569
1700 2007.357109292 1468.471181597 1468.471181597 538.885927695	1468.471192848 1630.311525005 1513.867639276 1570.444220997 1583.909669418 1558.447934997 1532.324988885 1542.720091637 1527.811417538 1527.811417538 1491.561870097 1491.561870097 1554.204495090
899 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1411.546849945 1393.713012155 1372.220617381 1429.212010574 1368.824264948 1376.129128593 1373.770438704 1448.976732726 1448.976732726 1362.399966987 1362.399966987 1390.080615348
988 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1361.048648450 1366.000654482 1330.494287990 1424.818130696 1340.070772555 1356.763419604 1339.234516984 1403.164094893 1403.164094893 1325.503310615 1325.503310615 1294.521577819
1077 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1324.903820532 1323.556832882 1329.847533380 1396.387544970 1338.109500629 1322.676419290 1299.287819148 1387.112119321 1387.112119321 1192.338171278 1192.338171278 1297.901434956
1166 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1313.824353027 1248.229429575 1297.745317788 1336.687301332 1323.069842918 1307.807116360 1166.939358357 1334.604976844 1334.604976844 1153.004157256 1153.004157256 1244.107576709
1255 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1265.139356951 1185.242248428 1287.557249086 1257.334807058 1248.448620728 1227.590367662 1159.754515141 1273.201862724 1273.201862724 1131.142303898 1131.142303898 1233.181567823
1344 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1260.810925926 1183.106777747 1285.597618007 1241.778639779 1216.400237181 1198.513393015 1144.853915376 1208.323881947 1208.323881947 1143.566944220 1143.566944220 1207.755249461
1433 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1260.095615565 1178.537301924 1252.539750952 1222.809388357 1191.334900803 1195.697343045 1143.745134474 1178.071485371 1178.071485371 1122.839782750 1122.839782750 1202.310024086
1522 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1232.540300426 1177.779441717 1221.832708335 1220.408677709 1185.379189586 1194.350572401 1090.082826159 1188.476579410 1188.476579410 1102.893412523 1102.893412523 1207.742123504
1611 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1231.451351532 1146.150910235 1221.148313733 1219.692790767 1185.111877291 1194.009599845 1116.818703670 1199.306718663 1199.306718663 1099.866143225 1099.866143225 1178.527765078
1700 1488.139267669 1086.362225570 1086.362225570 401.777042099	1086.453557132 1226.692011856 1143.859296040 1182.699811966 1189.517151072 1176.685215565 1193.475992083 1116.756059427 1162.313347352 1162.313347352 1107.796868252 1107.796868252 1157.779026799
899 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1244.456934342 1214.852858045 1193.692045766 1259.237154619 1201.596559356 1191.682377599 1206.478091792 1224.258259034 1224.258259034 1182.249192791 1182.249192791 1192.703358594
988 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1242.647741482 1202.756911438 1192.344559435 1254.949324015 1200.122325881 1189.893356111 1176.040415550 1223.675503297 1223.675503297 1165.985890290 1165.985890290 1172.428241208
1077 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1236.874064247 1201.452663767 1189.119929579 1250.426327507 1196.613026930 1186.398237878 1199.922626286 1243.657881201 1243.657881201 1096.229351544 1096.229351544 1208.420671659
1166 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1215.971313035 1139.964846919 1100.069410897 1160.617064411 1096.018190192 1031.942331067 1170.936517540 1185.167858545 1185.167858545 1083.572335342 1083.572335342 1082.405113331
1255 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1152.308313223 1133.563053482 1095.971540884 1150.785681541 1086.434623578 1027.836987317 1160.204540239 1176.489892820 1176.489892820 1046.210507823 1046.210507823 1078.494286542
1344 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1148.290332454 1130.090274211 1081.647585416 1149.872466677 1078.368062738 1024.334866492 1118.513560736 1079.332471301 1079.332471301 1043.599676616 1043.599676616 1077.392111346
1433 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1142.531201931 1129.028862213 1079.120218787 1140.627340333 1076.756960306 1018.222799510 1063.735992678 1080.194067088 1080.194067088 1034.756424334 1034.756424334 1071.392343994
1522 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1135.971308719 1015.298876915 1074.585794041 1080.485867536 1076.756668545 1018.219004244 1064.931913336 1063.668640147 1063.668640147 1013.963395388 1013.963395388 1019.840775358
1611 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1122.984676922 1012.795356980 1071.798126703 1080.485638194 1074.032918739 1011.443475854 1063.102295692 1063.724214959 1063.724214959 1013.147627095 1013.147627095 1021.899008859
1700 1267.776449274 1001.446095710 1001.446095710 266.330353564	1001.446106592 1122.825592636 1012.795193621 1071.477433525 1080.485473853 1074.032782037 1011.443230790 1062.935196717 1063.724644977 1063.724644977 1013.146032057 1013.146032057 1021.898686982
899 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1297.764163075 1359.613617454 1299.211246233 1299.025314176 1300.206667771 1300.004596441 1245.507598644 1328.836729553 1328.836729553 1245.267201358 1245.267201358 1279.111543908
988 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1295.999825169 1357.884716865 1292.563211958 1297.296386690 1293.178023080 1295.302555801 1245.703923594 1319.728142587 1319.728142587 1243.252128864 1243.252128864 1282.854598002
1077 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1290.438017200 1348.008386249 1288.278326154 1293.078059129 1291.276277392 1263.218022977 1234.552890735 1335.405579178 1335.405579178 1219.938475664 1219.938475664 1284.278109800
1166 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1249.720834208 1286.263688380 1286.149105312 1291.215398601 1289.048560971 1260.382148871 1226.697689143 1332.762836272 1332.762836272 1185.229489977 1185.229489977 1278.046765978
1255 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1243.059427270 1218.473858645 1262.817882791 1261.492981218 1227.791794970 1236.681874314 1215.005605126 1226.269817835 1226.269817835 1145.440438595 1145.440438595 1220.577525832
1344 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1237.392147015 1217.877729907 1249.081476143 1258.727967798 1192.215187601 1229.930576249 1113.538702044 1213.859456502 1213.859456502 1109.257514553 1109.257514553 1210.215759610
1433 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1155.584362397 1157.195651040 1189.103247311 1187.205941972 1129.039309042 1117.820670749 1113.898338047 1162.139309262 1162.139309262 1109.781575740 1109.781575740 1146.841147897
1522 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1138.466241267 1153.662503680 1180.309835830 1180.856254899 1125.180821148 1109.353436729 1108.559600716 1114.212791480 1114.212791480 1091.980337451 1091.980337451 1148.632236716
1611 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1138.451328963 1153.662314535 1153.108868533 1180.856065754 1119.594512019 1109.117373506 1110.945438568 1158.310039703 1158.310039703 1101.207698924 1101.207698924 1087.999601440
1700 1365.109854653 1048.295660248 1048.295660248 316.814194405	1048.295672109 1119.554709047 1145.325461094 1150.277663075 1180.519676680 1114.105960518 1106.307725091 1108.559086163 1121.259117906 1121.259117906 1058.850634597 1058.850634597 1136.216176893
899 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 1041.745174889 1066.935421060 1070.096206691 1065.396843211 1067.178527713 1067.915630718 1055.883466672 1054.394470182 1054.394470182 1058.447020671 1058.447020671 1048.669278030
988 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 1027.350484369 1065.158280474 1042.807704030 1063.619716044 1061.355320707 1066.939023093 1023.953267574 1033.519502877 1033.519502877 1033.873522358 1033.873522358 1061.978118682
1077 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 1023.089084035 1061.130602202 1036.219245922 1054.425268481 1056.219893966 1057.009934645 1025.494476157 1033.881585115 1033.881585115 1012.249388257 1012.249388257 1061.741374713
1166 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 1016.834232432 1055.406939256 1029.186783665 1050.803914968 1023.196687219 1053.305383094 1014.989526222 1008.980373285 1008.980373285 991.824242735 991.824242735 1060.776756692
1255 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 1009.185821145 1045.150870713 1024.254618700 1041.727439815 1017.911971001 1043.333282497 1002.839063422 1006.649197024 1006.649197024 966.564831958 966.564831958 1050.523945190
1344 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 1003.998670618 1040.023717712 1019.876566960 1040.678600612 1012.143383444 1007.026662135 1002.999713726 1006.146857887 1006.146857887 962.172545429 962.172545429 1043.235332087
1433 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 1003.392283223 1009.808011622 1016.384433052 1010.393574157 1010.536391078 1005.203063106 998.372126959 1003.910889903 1003.910889903 960.952816784 960.952816784 1013.021026361
1522 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 997.902954429 1007.068899270 1014.411684172 1002.450543939 1008.629909181 945.290201537 990.375630873 990.202297062 990.202297062 950.378349656 950.378349656 1010.291166202
1611 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 997.630257195 1005.811704655 1009.777806145 999.025650204 1008.241169523 944.833817673 991.277258275 990.178228976 990.178228976 949.124200947 949.124200947 1009.883594530
1700 1079.293549432 929.299415107 929.299415107 149.994134325	929.400414526 989.890796073 1005.811053618 1004.799641548 999.025571567 1002.365085481 944.018308167 991.277565767 990.177759834 990.177759834 949.972401629 949.972401629 1009.883513627
899 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1316.491602305 1322.921231815 1291.873689464 1322.921336062 1320.520976373 1281.304603461 1281.976641853 1254.907415131 1254.907415131 1215.380519910 1215.380519910 1280.303090460
988 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1310.924077576 1286.169993949 1286.478223058 1316.046999312 1312.042540815 1277.161528745 1276.476145109 1235.270171339 1235.270171339 1185.749764114 1185.749764114 1276.789610153
1077 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1302.795222944 1261.180868734 1283.448193089 1291.619148037 1253.861056414 1254.045011081 1184.221081103 1252.109100138 1252.109100138 1177.671863014 1177.671863014 1241.675179218
1166 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1293.990071900 1258.807843161 1282.820701868 1284.102977789 1252.494436494 1253.047851025 1170.693041197 1186.019196579 1186.019196579 1166.298095214 1166.298095214 1239.453194562
1255 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1287.387328452 1257.565398785 1282.211055669 1259.296254007 1249.959187400 1250.232371442 1164.106769381 1178.945800990 1178.945800990 1143.422256738 1143.422256738 1230.932665163
1344 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1285.129882279 1209.531145392 1173.035970906 1219.541883776 1195.599557106 1210.392397358 1144.816909040 1203.558520229 1203.558520229 1172.074745096 1172.074745096 1201.258605367
1433 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1249.545886977 1199.197097057 1172.201011426 1212.246260854 1193.960662341 1179.755551751 1140.851604847 1202.187853968 1202.187853968 1143.433589686 1143.433589686 1196.310242994
1522 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1235.284321729 1170.716631294 1171.055564600 1204.977819590 1189.319046673 1173.724056085 1143.141951142 1199.011004710 1199.011004710 1132.164668248 1132.164668248 1206.270104219
1611 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1229.819889708 1169.586548694 1165.049413955 1203.847579006 1186.728890905 1172.989273353 1106.418376348 1132.880229010 1132.880229010 1122.456444040 1122.456444040 1205.145534438
1700 1325.744319110 1102.638052764 1102.638052764 223.106266346	1102.667299532 1191.611811795 1165.041650422 1129.567021687 1199.305216616 1179.360413765 1165.427160065 1104.994579365 1106.592501405 1106.592501405 1117.322638865 1117.322638865 1175.163964438
899 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1441.175227491 1355.297703002 1342.493409698 1388.401047304 1391.224597646 1398.367249090 1292.780789226 1385.287927255 1385.287927255 1304.066243099 1304.066243099 1360.686594192
988 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1435.289828058 1326.079388065 1341.841704006 1306.768521581 1331.180583257 1310.846085815 1321.902963309 1387.822161780 1387.822161780 1299.086271865 1299.086271865 1321.818093181
1077 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1419.264623498 1315.752553796 1339.810613844 1280.424214551 1328.227727487 1272.432644914 1318.908192451 1379.821829828 1379.821829828 1289.715273446 1289.715273446 1316.020036180
1166 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1392.467236518 1314.887831754 1263.667948656 1279.561792230 1322.309222994 1271.581184037 1310.703786651 1322.680270764 1322.680270764 1234.236620937 1234.236620937 1291.250571443
1255 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1388.943417257 1307.384880013 1259.088993268 1273.759243835 1321.074749068 1270.550481473 1305.646951074 1271.589159823 1271.589159823 1236.330895424 1236.330895424 1312.189219315
1344 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1376.088244625 1296.551851226 1249.419572347 1271.633606816 1313.648385333 1266.623816299 1259.443437616 1246.781573879 1246.781573879 1243.816004195 1243.816004195 1301.744774312
1433 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1375.221694806 1236.343576054 1248.605319128 1271.354900190 1252.916925418 1200.537829132 1296.955685177 1241.617887891 1241.617887891 1225.866729202 1225.866729202 1222.181388353
1522 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1358.815338600 1229.055725497 1246.049103197 1269.326006677 1248.962376567 1187.112341808 1238.511183396 1301.491475882 1301.491475882 1165.489916997 1165.489916997 1234.248631027
1611 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1353.111066902 1226.821923526 1244.050400604 1264.948445818 1237.255708127 1176.145076113 1240.297629016 1236.269929354 1236.269929354 1155.074991957 1155.074991957 1226.817365203
1700 1456.649505004 1111.701608572 1111.701608572 344.947896432	1111.701621143 1311.372562200 1225.745180229 1242.780430644 1263.871702521 1236.697143044 1175.509455623 1237.620258712 1235.379576482 1235.379576482 1115.239174202 1115.239174202 1225.743257708
899 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1284.128670058 951.888066178 920.860407657 1022.081972174 917.585297656 949.265420489 1002.747243118 1315.515616918 1315.515616918 1020.567307609 1020.567307609 1006.666499961
988 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1224.586796004 913.138563493 920.532344388 995.527079952 916.842432608 948.644697045 960.595402647 1336.999710131 1336.999710131 890.062702149 890.062702149 963.317958972
1077 1415.168237249 715.897526450 699.270710799 715.897526450	715.899767216 1216.865971431 869.724048757 911.231842419 964.697196177 856.520690573 924.595152060 914.801540309 1082.015876819 1082.015876819 899.219507486 899.219507486 927.726104038
