capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
899 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1483.717037465 1491.726762835 1472.213015721 1417.120896312 1501.923791734 1501.152338399 1499.023956754 1440.673380788 1463.200885468 1463.200885468 1394.243216103 1394.243216103 1452.115363558  
1011 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1462.838905919 1425.350140904 1445.687554761 1410.011278558 1496.270430861 1473.849099371 1417.073609963 1404.560740373 1415.668906999 1415.668906999 1376.193326684 1376.193326684 1416.483012051  
1235 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1432.388822607 1421.184460565 1400.645105329 1376.362262022 1420.506301824 1430.506531055 1374.860256558 1364.649114320 1381.983077195 1381.983077195 1334.852864752 1334.852864752 1399.546925839  
1347 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1430.057969680 1330.010753429 1356.286792858 1375.976182450 1362.283503084 1399.580197501 1349.253455674 1352.018427432 1323.624173073 1323.624173073 1320.412385676 1320.412385676 1355.388006340  
1459 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1396.264210810 1324.062755595 1355.173570095 1374.056930420 1359.543199187 1397.312062343 1347.344895834 1300.772114165 1305.258088720 1305.258088720 1304.570488913 1304.570488913 1354.235587439  
1571 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1383.207235485 1292.752090715 1323.430901712 1300.770450784 1357.967969096 1366.018612049 1306.212478868 1286.988421378 1292.168580324 1292.168580324 1300.028170751 1300.028170751 1353.591765160  
1683 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1347.715774791 1287.159754260 1318.777624363 1300.547350983 1357.622896103 1361.324389402 1302.637475770 1289.216589214 1290.440841839 1290.440841839 1298.691172147 1298.691172147 1348.940249484  
1795 1572.944423153 1285.979858762 1285.979858762 286.964564391 1286.085881866 1346.401415093 1286.228765671 1315.158608250 1296.893124886 1354.003879990 1352.371625757 1293.682213831 1287.292604682 1292.164387570 1292.164387570 1298.305913537 1298.305913537 1343.349781896  
899 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 2082.247012181 1963.894517654 2025.720841211 2023.996453214 2050.058477164 1969.660234794 1952.949268354 1980.839195595 2056.996233242 2056.996233242 1912.536430761 1912.536430761 1961.648989561  
1011 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 2021.298829342 1837.512194370 1940.546469334 1953.496747941 1986.918754399 1904.271419661 1857.697606810 1897.007510489 2089.848950881 2089.848950881 1717.943053967 1717.943053967 1896.442536969  
1235 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 1926.245502505 1689.409845818 1730.069043383 1711.374363111 1794.248162984 1843.783512871 1764.985513489 1742.563544144 1847.093196868 1847.093196868 1616.804165290 1616.804165290 1809.119108333  
1347 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 1896.286162491 1539.010145497 1694.398264233 1675.477742425 1787.822560326 1765.208032432 1680.076354220 1682.187417691 1703.449261060 1703.449261060 1642.500684499 1642.500684499 1788.251269422  
1459 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 1747.788518909 1537.339491585 1663.028243200 1644.933769734 1729.855671522 1669.414706647 1620.570812682 1552.202054200 1580.441614648 1580.441614648 1627.038216473 1627.038216473 1756.881571157  
1571 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 1693.140100699 1523.982909985 1662.387691587 1624.234506520 1707.610370321 1668.294442176 1611.740448722 1524.694918770 1530.106312111 1530.106312111 1569.485899473 1569.485899473 1729.647329640  
1683 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 1692.868673826 1523.708506887 1636.838464795 1623.895541416 1689.880155232 1667.955524753 1608.937044698 1531.422563428 1524.550304118 1524.550304118 1580.632395489 1580.632395489 1706.123022699  
1795 2226.930428877 1523.510952705 1523.510952705 703.419476172 1523.543820916 1692.183697670 1523.707526398 1606.134171826 1622.667154367 1684.344412300 1662.782396826 1606.041578200 1530.496438948 1527.639363739 1527.639363739 1573.887060749 1573.887060749 1683.231626476  
899 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1896.063131224 1966.230153510 1966.504875743 1936.803640739 1988.034586530 1938.350050380 1935.339905282 1868.855386599 1940.988851021 1940.988851021 1868.328528425 1868.328528425 1866.380708422  
1011 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1877.873586041 1929.359921301 1869.886307889 1901.064338056 1952.165660172 1902.894887381 1899.313132695 1863.960232210 1970.760822690 1970.760822690 1761.076716353 1761.076716353 1832.257767748  
1235 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1794.678794043 1660.615775641 1717.028019125 1714.873082836 1761.267083772 1691.960946472 1694.768827169 1694.590577134 1829.233383945 1829.233383945 1587.424125566 1587.424125566 1764.133703131  
1347 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1779.564839029 1556.154233909 1657.685508984 1640.082646864 1716.283850466 1660.232003270 1646.360752666 1678.521981390 1693.844677058 1693.844677058 1531.021040375 1531.021040375 1738.588907257  
1459 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1747.669539734 1556.150973437 1653.261233584 1639.777093149 1679.251462511 1656.928098913 1642.422297423 1632.782868289 1654.387722712 1654.387722712 1517.119733231 1517.119733231 1700.840015839  
1571 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1743.799563665 1534.738134183 1616.637948117 1601.327266538 1644.795363818 1621.745673351 1607.308701925 1587.796491073 1648.709053647 1648.709053647 1503.196153230 1503.196153230 1624.864004555  
1683 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1630.313467450 1487.317253758 1513.867682948 1570.444220997 1583.909669418 1558.447934997 1532.324988885 1528.161379231 1527.813054626 1527.813054626 1522.336176042 1522.336176042 1560.631541862  
1795 2007.357109292 1468.471181597 1468.471181597 538.885927695 1468.471192848 1630.085913007 1487.043627258 1502.047611441 1534.997959273 1578.741623091 1558.447857399 1532.324889588 1528.679881695 1527.811234896 1527.811234896 1486.925195420 1486.925195420 1505.349307313  
899 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1411.546849945 1414.634922298 1393.713012155 1372.220617381 1429.212010574 1368.824264948 1376.129128593 1373.770438704 1448.976732726 1448.976732726 1362.399966987 1362.399966987 1390.080615348  
1011 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1355.644538430 1384.009856463 1366.000342864 1330.112133953 1424.817798022 1339.689423080 1356.302078361 1330.809945318 1337.350579545 1337.350579545 1208.512018619 1208.512018619 1316.636860151  
1235 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1265.406603664 1210.386426846 1204.501341645 1287.822920866 1257.334807058 1248.714292508 1227.970553803 1160.983173812 1263.924675452 1263.924675452 1165.208981917 1165.208981917 1203.332091252  
1347 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1260.810925926 1204.243680590 1183.106777747 1285.597618007 1241.778639779 1216.400237181 1198.513393015 1147.612085949 1281.663814276 1281.663814276 1143.573811221 1143.573811221 1207.754899258  
1459 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1259.827480045 1159.887312405 1178.197038674 1252.315845704 1222.469125107 1191.155949953 1195.299523372 1109.053482156 1158.391200135 1158.391200135 1103.312724892 1103.312724892 1208.118087603  
1571 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1231.788212383 1159.319631507 1176.227247926 1221.565495150 1219.692790767 1185.111942873 1194.009711088 1116.819353295 1197.703838587 1197.703838587 1099.426149633 1099.426149633 1184.673298324  
1683 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1226.692011856 1122.947994950 1145.770683955 1182.699811966 1189.784364257 1184.110786015 1193.475992083 1116.755430858 1165.498132502 1165.498132502 1101.888778836 1101.888778836 1173.214516188  
1795 1488.139267669 1086.362225570 1086.362225570 401.777042099 1086.453557132 1217.446460174 1122.300275382 1140.984277031 1173.524639992 1185.773830700 1176.038763104 1162.867284691 1116.756059427 1140.128008528 1140.128008528 1104.859015693 1104.859015693 1145.291125904  
899 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1244.456934342 1188.960071408 1214.852858045 1193.692045766 1259.237154619 1201.596559356 1191.682377599 1206.478091792 1224.258259034 1224.258259034 1182.249192791 1182.249192791 1192.703358594  
1011 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1242.365421385 1177.767094009 1202.075883685 1190.183550133 1254.268317815 1200.122192941 1189.893257895 1201.009903527 1224.262406438 1224.262406438 1146.644815798 1146.644815798 1173.147608905  
1235 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1152.579036493 1015.338759997 1133.833775719 1095.971630611 1151.056403778 1086.434803110 1027.837130617 1156.597584375 1181.201243110 1181.201243110 1046.762770995 1046.762770995 1081.984284295  
1347 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1148.290332454 1008.995377866 1130.090241397 1081.647515241 1149.872433863 1078.368062738 1024.334866492 1118.513560736 1079.332471301 1079.332471301 1043.598533575 1043.598533575 1077.390620833  
1459 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1142.531055599 1007.929738063 1128.585745176 1078.849359963 1140.184223296 1076.756843473 1018.222629758 1062.028673371 1063.352466234 1063.352466234 1034.355359806 1034.355359806 1068.446444720  
1571 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1128.209102293 1001.737833952 1015.298770534 1074.303665711 1080.485761155 1076.536352519 1013.596770957 1066.837989590 1063.668597968 1063.668597968 1014.557023541 1014.557023541 1019.906915028  
1683 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1122.984474088 1001.462411379 1012.795301701 1071.798049572 1080.485581933 1074.032794854 1011.443327326 1062.935196717 1063.724456265 1063.724456265 1013.147044491 1013.147044491 1018.068472973  
1795 1267.776449274 1001.446095710 1001.446095710 266.330353564 1001.446106592 1100.104558717 1001.461790975 1012.795102226 1071.477420873 1078.332308778 1074.032782037 1011.443230790 1061.141399278 1061.028115195 1061.028115195 1012.265021308 1012.265021308 1016.622341650  
899 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1297.764163075 1243.284543980 1359.613617454 1299.211246233 1299.025314176 1300.206667771 1300.004596441 1245.507598644 1328.836729553 1328.836729553 1245.267201358 1245.267201358 1279.111543908  
1011 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1290.438321664 1241.175720796 1355.245394272 1289.506156276 1297.296296324 1292.760251388 1295.046375810 1232.586681144 1312.983065244 1312.983065244 1231.240006937 1231.240006937 1278.609042977  
1235 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1243.400601504 1179.604020425 1219.659164605 1263.039237600 1262.678287178 1233.204676846 1237.274370909 1221.451082811 1267.779381644 1267.779381644 1136.012493790 1136.012493790 1211.393932941  
1347 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1237.392147015 1167.912016077 1217.877671091 1249.081476143 1258.727908982 1192.215187601 1229.930576249 1113.606685908 1213.859456502 1213.859456502 1119.886551087 1119.886551087 1195.599841923  
1459 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1155.584319875 1107.321896091 1153.662531750 1180.727657024 1183.672846160 1125.855238602 1114.765142558 1111.649047876 1122.182656435 1122.182656435 1072.547894437 1072.547894437 1148.632006696  
1571 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1138.465869354 1106.462546596 1153.662420556 1156.558041818 1180.856171775 1119.594512019 1109.117373506 1108.809353005 1128.368446481 1128.368446481 1091.981765967 1091.981765967 1097.221046907  
1683 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1119.554709047 1070.589517545 1145.660679222 1150.277702873 1180.854894808 1114.105960518 1106.307725091 1108.559086163 1121.261855795 1121.261855795 1080.120731788 1080.120731788 1125.332568078  
1795 1365.109854653 1048.295660248 1048.295660248 316.814194405 1048.295672109 1103.594669450 1070.589286010 1113.890205563 1150.277663075 1168.447845171 1114.105960518 1106.307725091 1108.557880945 1123.609574256 1123.609574256 1079.235283196 1079.235283196 1130.580202113  
899 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 1041.745174889 1060.342718257 1066.935421060 1070.096206691 1065.396843211 1067.178527713 1067.915630718 1055.883466672 1054.394470182 1054.394470182 1058.447020671 1058.447020671 1048.669278030  
1011 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 1023.778595012 1047.996248755 1061.584006702 1038.925151526 1063.276325971 1057.514676134 1063.032915625 1050.977322140 1025.961791982 1025.961791982 1033.956112443 1033.956112443 1064.346075997  
1235 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 1009.185927051 1032.958501150 1045.150982613 1024.564931771 1041.727562171 1017.911971001 1043.333282497 1003.744019029 1008.813621869 1008.813621869 966.562315665 966.562315665 1050.185258708  
1347 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 1003.998670618 1001.566517406 1040.023717712 1019.876566960 1040.678600612 1012.143383444 1007.026662135 996.417691364 998.673127110 998.673127110 962.172545429 962.172545429 1043.235945316  
1459 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 997.903129588 996.035761143 1008.496639475 1015.383215259 1009.082202010 1010.536391078 1005.203063106 991.380692460 999.178957371 999.178957371 951.825863530 951.825863530 1011.715666778  
1571 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 997.630296136 930.322322460 1006.454074336 1010.050417262 999.668019885 1008.629871291 945.290149588 994.438133898 991.098786472 991.098786472 950.615577363 950.615577363 1009.677508721  
1683 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 989.890796073 930.317858133 1005.811053618 1004.799641548 999.025571567 1002.365085481 944.018308167 991.277565767 990.178228976 990.178228976 949.972091488 949.972091488 1009.884594815  
1795 1079.293549432 929.299415107 929.299415107 149.994134325 929.400414526 985.219790215 929.551463700 957.894222975 1004.541659774 995.535027252 1002.365085481 944.018308167 990.475160553 992.238013307 992.238013307 961.967257597 961.967257597 961.968205499  
899 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1316.491602305 1292.083590268 1322.921231815 1291.873689464 1322.921336062 1320.520976373 1281.304603461 1281.976641853 1254.907415131 1254.907415131 1215.380519910 1215.380519910 1280.303090460  
1011 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1310.146591812 1290.764867481 1261.833108731 1286.478082334 1315.272694343 1306.766610987 1277.046431593 1231.547404131 1249.868031437 1249.868031437 1190.942000316 1190.942000316 1253.272253784  
1235 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1287.387380957 1194.188305819 1257.565398785 1282.552095154 1259.296254007 1250.101985495 1250.625610419 1163.836752810 1169.816529690 1169.816529690 1153.853540386 1153.853540386 1231.021220671  
1347 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1285.129882279 1122.839672908 1209.531145392 1173.035970906 1219.541883776 1195.599557106 1210.392397358 1144.974626767 1203.558520229 1203.558520229 1172.074745096 1172.074745096 1201.257848228  
1459 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1248.809105955 1116.362446398 1194.631666513 1171.280444575 1208.000191541 1189.543914603 1176.308254870 1137.993518206 1202.186110209 1202.186110209 1140.384616910 1140.384616910 1201.341515979  
1571 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1235.095760481 1115.630654661 1169.976784291 1169.325939162 1204.237972587 1188.894360198 1173.333348362 1136.166340982 1142.675881570 1142.675881570 1131.481756471 1131.481756471 1205.536032183  
1683 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1191.611811795 1113.867275473 1165.306910352 1134.631043470 1199.570476546 1184.951872071 1166.045344351 1104.994579365 1110.071548069 1110.071548069 1118.101312821 1118.101312821 1175.429363744  
1795 1325.744319110 1102.638052764 1102.638052764 223.106266346 1102.667299532 1190.278045971 1107.653731997 1165.041588126 1124.150433068 1199.305154320 1179.360413765 1165.427160065 1107.120973126 1115.057128488 1115.057128488 1115.085067878 1115.085067878 1174.722446850  
899 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1441.175227491 1357.036291981 1355.297703002 1342.493409698 1388.401047304 1391.224597646 1398.367249090 1292.780789226 1385.287927255 1385.287927255 1304.066243099 1304.066243099 1360.686594192  
1011 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1419.264919937 1320.872268555 1317.479450306 1341.224233451 1301.563481728 1329.655488601 1278.901065809 1299.218584909 1389.071481303 1389.071481303 1295.380021891 1295.380021891 1322.015378160  
1235 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1389.257618589 1311.340990972 1312.588527945 1259.089109274 1273.759272972 1321.354528088 1270.565083667 1315.524373358 1282.202351954 1282.202351954 1236.926192226 1236.926192226 1309.184398678  
1347 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1376.088244625 1308.497346202 1296.551851226 1249.419572347 1271.633606816 1313.648385333 1266.623816299 1259.443437616 1246.781573879 1246.781573879 1243.815679013 1243.815679013 1301.742066988  
1459 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1359.071759763 1181.929242380 1236.343273948 1248.605289991 1271.354599572 1249.521006174 1200.537713618 1300.342210960 1241.982647628 1241.982647628 1225.866985732 1225.866985732 1245.141665006  
1571 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1353.387315584 1173.929188944 1228.677766052 1246.049050271 1265.473582277 1242.151195585 1176.902244925 1241.423903066 1238.511940169 1238.511940169 1165.112613887 1165.112613887 1233.872983666  
1683 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1311.372593551 1173.306590746 1225.745180229 1242.780430644 1263.871702521 1236.697143044 1175.509455623 1237.620183687 1235.380989417 1235.380989417 1154.002289408 1154.002289408 1225.743070983  
1795 1456.649505004 1111.701608572 1111.701608572 344.947896432 1111.701621143 1311.092871737 1111.713468474 1164.151797720 1181.634282752 1200.507844874 1175.551409200 1111.975233264 1176.474319538 1176.475609699 1176.475609699 1135.770706648 1135.770706648 1140.471216817  
899 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1284.128670058 975.009303552 951.888066178 920.860407657 1022.081972174 917.585297656 949.265420489 1002.747243118 1315.515616918 1315.515616918 1020.567307609 1020.567307609 1006.666499961  
1011 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1224.586473596 913.007146105 900.739066617 920.392901365 995.526910789 887.210567978 948.193069412 963.114712709 1329.504839714 1329.504839714 936.635458380 936.635458380 959.285185633  
1235 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1150.155005355 900.359453789 838.335119944 877.382442820 937.777727621 850.635469573 920.356223634 956.798467864 971.555733245 971.555733245 847.005321537 847.005321537 917.210562983  
1347 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1065.300135178 887.619014867 834.323845946 867.727039045 936.906548576 849.482771777 906.654232298 944.764343724 1020.897815876 1020.897815876 834.566529274 834.566529274 868.425893491  
1459 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1057.331355602 879.602584920 832.744071829 848.396237376 908.055413509 840.383328482 905.771328514 957.247084984 919.612772880 919.612772880 816.492758573 816.492758573 863.585420765  
1571 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1021.679176277 873.340938880 832.712245516 848.230779570 904.731366769 840.217591640 905.461491860 894.308559723 845.036260613 845.036260613 853.349057765 853.349057765 927.885272612  
1683 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1021.676275511 873.053373741 826.399189948 844.645855187 904.026743380 840.217330411 905.146124445 882.058103447 947.313571761 947.313571761 803.193097739 803.193097739 840.162537148  
1795 1415.168237249 715.897526450 699.270710799 715.897526450 715.899767216 1001.177710002 873.052626740 825.878087696 844.455011044 904.026629838 840.142556338 905.146030072 886.389211529 964.751213468 964.751213468 810.025739320 810.025739320 869.339848839  
899 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1124.177591309 1037.213082949 1002.188596920 1001.771265460 1026.474680682 997.696250948 1027.878458468 1026.048198657 1145.526756117 1145.526756117 1026.838303219 1026.838303219 1049.575342407  
1011 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1120.596417334 1025.892352358 1001.560032638 1001.766535311 990.383501576 997.441588154 1027.741728291 990.392093383 1133.987212746 1133.987212746 947.630790576 947.630790576 984.959085627  
1235 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1051.759648564 907.351034766 931.127271089 936.166582451 920.039650915 942.829610793 937.241152150 891.601576846 1094.853778167 1094.853778167 852.497556069 852.497556069 893.200443289  
1347 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1039.432561833 890.790703037 892.552147571 935.341429306 870.874964516 900.131086471 905.299338654 850.908778335 954.336761649 954.336761649 804.398758709 804.398758709 856.325623911  
1459 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1025.091224384 779.391119827 764.921103885 901.703152177 840.436758597 811.944937838 839.265086381 778.376431354 832.667591073 832.667591073 795.111008183 795.111008183 783.541176840  
1571 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1014.325154127 748.234033080 764.866221848 842.505733841 782.415314929 743.670860730 781.251721342 824.756270663 747.370408728 747.370408728 781.072901491 781.072901491 802.446641515  
1683 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 1014.324711684 748.233188347 764.865920662 810.032920300 782.359850930 743.518979747 781.231026330 726.665606942 734.178274089 734.178274089 722.137128587 722.137128587 764.327562032  
1795 1174.186840047 597.650949224 597.650949224 576.535890823 597.650960740 957.020567482 748.233019282 738.304728310 774.965959623 777.203738307 743.518865676 781.228975175 730.131509397 752.000414940 752.000414940 757.828775863 757.828775863 773.654830498  
899 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 664.646382377 560.444012437 574.376054319 573.685770885 577.827374693 573.823595213 579.880726433 566.252656220 634.373396573 634.373396573 571.340442990 571.340442990 566.731464726  
1011 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 622.417091771 555.111365041 510.821968908 515.776518883 542.736763150 484.053805584 544.948464840 505.046298044 691.676696823 691.676696823 495.249320082 495.249320082 570.383915634  
1235 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 620.709860175 474.065602485 508.768468372 513.179366536 540.885547087 483.704122461 518.691672154 504.350305875 590.636881529 590.636881529 479.968021635 479.968021635 510.769198594  
1347 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 566.821516076 444.131590545 449.468536360 450.510572431 481.585614042 424.404147549 445.935385498 504.351819839 478.062237675 478.062237675 445.046254815 445.046254815 510.771057501  
1459 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 566.272281088 444.130442320 449.436998395 446.312483586 481.584776344 424.372637090 445.932322229 465.718446116 479.147118964 479.147118964 445.014513720 445.014513720 510.569536907  
1571 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 565.922368358 431.203994621 442.296642521 438.824598365 480.782611316 422.392058159 445.931853332 443.867768445 456.435757208 456.435757208 430.919306340 430.919306340 444.127596462  
1683 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 565.921905886 431.203556505 442.292920665 438.821772253 474.604498737 422.391733371 432.659109654 425.376337464 492.093319485 492.093319485 450.489135801 450.489135801 444.157024006  
1795 692.240428851 362.607472994 329.632955857 362.607472994 362.845050637 541.807698037 431.203418500 391.353175437 438.821513336 474.604405081 422.344480406 432.655272586 451.494437677 456.410745668 456.410745668 392.308109067 392.308109067 417.030662460  
899 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 1092.762636949 1018.077674193 991.512904243 993.728517309 1063.953830643 1043.336617101 1040.125020395 1024.929319416 1063.942619782 1063.942619782 1077.825272074 1077.825272074 1035.399398546  
1011 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 1064.112704773 980.254067248 970.061029731 993.089731746 1042.501851227 1042.887529809 1039.438908531 1014.967389193 1067.831639460 1067.831639460 879.621536007 879.621536007 982.707370006  
1235 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 1018.296552601 915.447843182 957.120668585 930.971962334 951.091519831 951.156220426 933.487646083 925.649815247 824.506731327 824.506731327 822.511535874 822.511535874 921.028626060  
1347 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 967.600379428 891.457483746 907.132181897 930.971534693 889.162077621 868.082397521 871.064833829 871.099222004 799.488031827 799.488031827 813.389967040 813.389967040 881.095643066  
1459 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 954.558917318 839.741259647 815.271423213 817.450205479 889.161001668 838.570006137 832.732131238 845.616747007 816.446569618 816.446569618 785.136062023 785.136062023 857.960781816  
1571 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 913.134468226 839.740181933 815.270479927 817.449977378 889.160337258 838.569751264 832.731585857 767.211797292 794.762940179 794.762940179 812.272071867 812.272071867 875.388604023  
1683 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 913.134121675 838.041090559 791.280368933 807.578987295 863.204115102 838.569418981 814.454236156 767.306337156 794.979968903 794.979968903 758.947749560 758.947749560 844.334527367  
1795 1210.646643064 635.561091438 575.085551626 635.561091438 652.430992690 874.458790885 838.040903901 791.280307283 794.765196890 863.204053452 838.569227096 814.454064491 767.211817735 794.761244441 794.761244441 760.383941877 760.383941877 800.906018932  
899 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 709.601855132 695.794722642 665.250024720 674.844916775 706.602879779 694.704869964 679.906145446 605.784536607 717.656581861 717.656581861 607.007157161 607.007157161 679.949782426  
1011 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 626.357235983 664.854595744 605.572068528 644.216742469 706.602489062 662.278715314 674.661821536 606.929854088 648.340254754 648.340254754 547.323122984 547.323122984 600.945907896  
1235 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 572.911264099 557.375295453 471.938886648 580.967773540 583.177086092 563.205062409 555.189463288 605.011332703 739.471458675 739.471458675 536.309824940 536.309824940 536.310936496  
1347 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 532.900991917 550.887462512 471.783008434 518.493813527 556.287345383 531.180833445 554.879161159 627.087025867 605.909327355 605.909327355 534.102975544 534.102975544 536.159732214  
1459 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 532.744902056 494.903508113 449.173316194 510.683369087 556.287040418 531.028046814 535.149274573 562.444773535 620.490930389 620.490930389 477.022219310 477.022219310 480.172640616  
1571 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 505.595177339 494.903090866 449.172620548 510.683052846 556.286344772 471.350193698 501.240739604 474.399776307 630.902939116 630.902939116 482.830266925 482.830266925 485.038717806  
1683 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 505.160846974 494.744479120 421.142250203 510.528282677 539.926736516 471.195384532 501.088353309 519.088341996 461.134269833 461.134269833 482.521746758 482.521746758 484.730303292  
1795 751.845050178 389.793207800 362.051842378 389.793207800 390.256696096 505.160758862 494.744406943 421.142172199 510.528208058 539.926658512 453.886051152 501.085831727 550.868590362 498.949790255 498.949790255 482.518365807 482.518365807 484.730576889  
899 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 1031.544862638 1031.175833348 1059.306191922 1031.571152236 1062.753374672 1049.577424922 1032.662987831 980.911682005 1069.208563986 1069.208563986 1008.013867135 1008.013867135 1029.208109119  
