capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1576 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 898.051800399 718.539310658 740.209408078 804.723286988 812.055535795 787.657306261 762.530315430 781.401699258 778.166306204 778.166306204 758.290996186 758.290996186 740.207916981  
1688 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 877.275814402 718.192017301 718.115276912 804.582270836 777.291387930 778.037939891 729.172894564 778.205388373 778.117670483 778.117670483 718.115081366 718.115081366 718.115080798  
1800 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 876.966234247 718.191524458 718.115276912 796.960734282 761.641830589 778.037716298 727.418244994 778.199930665 778.167316350 778.167316350 718.114879263 718.114879263 718.114828018  
904 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1202.143402059 1038.514127153 1072.753752128 1093.162706921 1091.764304319 1069.840276920 1094.644030841 1054.567344511 1113.867268657 1113.867268657 1116.448841681 1116.448841681 1104.865071810  
1016 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1137.786585684 1007.326918376 1070.128579457 1031.773330897 1084.998683868 1068.235551447 1054.103171743 1025.080865753 1153.533150607 1153.533150607 868.200121781 868.200121781 1001.371434876  
1128 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1082.130349471 1007.002009457 1028.034253079 958.959977058 973.570218921 995.097115382 990.391144903 932.125114163 1031.540520335 1031.540520335 828.438423032 828.438423032 985.890187545  
1240 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1050.921684140 946.034461389 898.236266642 880.721025285 912.817252107 888.044669688 866.966971497 878.674523837 888.283616709 888.283616709 810.147068980 810.147068980 933.929663994  
1352 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1038.174523204 863.598057441 812.863865429 849.571647893 888.168410209 887.903312311 866.824833263 858.665720470 856.618036605 856.618036605 822.265988003 822.265988003 878.594018291  
1464 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 992.161793381 791.618750268 812.538780492 831.947949905 870.219045147 839.562253266 849.932621640 860.832586818 817.945574098 817.945574098 830.237623353 830.237623353 888.449676931  
1576 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 976.235293895 774.726477975 812.536708501 825.262857950 854.909740910 839.561691033 849.931988192 802.981177100 799.637568106 799.637568106 774.763413222 774.763413222 857.966344660  
1688 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 958.385970597 774.725092347 803.959133006 812.373766807 844.586558728 834.192522402 810.144378656 791.582733067 820.130355384 820.130355384 780.452946707 780.452946707 887.676540513  
1800 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 942.018614410 774.724938212 803.958998625 812.373703078 828.759731223 834.160873091 810.140895619 791.582936279 847.114492991 847.114492991 778.511767636 778.511767636 887.675778363  
904 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 1143.478806217 1064.074110074 1126.290499174 1097.267375750 1144.443221778 1126.237562439 1079.408347061 1044.515532902 1103.396412044 1103.396412044 1055.435429287 1055.435429287 1015.068221720  
1016 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 1058.237303456 955.454075271 1004.275006240 1051.615414885 997.289023360 1016.520710509 1005.519869739 965.492285324 1133.098704191 1133.098704191 912.048453268 912.048453268 975.474130866  
1128 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 1011.237600434 858.390256600 897.754512713 964.587894339 933.310905113 955.370060622 937.313250948 947.448117959 1131.219013868 1131.219013868 919.989582947 919.989582947 961.075950659  
1240 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 980.303003448 851.283900331 867.058202362 876.160582193 902.702686000 893.433981134 839.463643239 966.628113044 956.385223494 956.385223494 882.721024662 882.721024662 901.509922170  
1352 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 977.144129541 778.907630801 811.616898349 873.924754629 866.523383079 893.432837355 839.462597280 885.397190468 847.057877015 847.057877015 777.601129822 777.601129822 876.918962660  
1464 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 945.123326819 777.960434858 795.619393876 873.923807719 866.153507412 832.299024653 778.620993592 855.349786662 849.544506268 849.544506268 765.140957609 765.140957609 845.944253241  
1576 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 939.443813382 717.053025612 795.617739453 819.869424674 835.121275551 832.298598571 749.575458328 810.473954900 845.991605838 845.991605838 777.568711143 777.568711143 845.945276339  
1688 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 923.614366603 717.051492399 784.359352659 790.201259142 828.012972665 827.911484228 729.929380679 771.804421955 801.651559826 801.651559826 766.308486277 766.308486277 865.293573303  
1800 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 885.417197364 712.545809132 718.415563462 790.200079539 812.591172494 787.695105440 729.579239276 774.893874247 775.221645727 775.221645727 718.739494712 718.739494712 722.002196670  
904 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 1114.952821024 1026.738094160 1088.673838384 1066.801755595 1043.568168213 1030.870234392 1079.658523700 976.272997454 1140.636249681 1140.636249681 976.791810942 976.791810942 1015.318487603  
1016 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 1100.253003897 955.851348834 915.349972498 963.819803000 1012.544490383 1029.480854143 1043.478169819 1006.718404253 1121.838207970 1121.838207970 846.786230600 846.786230600 909.211916702  
1128 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 1024.170496765 911.939187210 871.615878606 933.094706689 981.830418050 986.179174019 1004.029236029 973.112816066 1107.630470176 1107.630470176 799.955948982 799.955948982 898.465021472  
1240 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 996.532773713 797.788231027 868.707016945 852.827407810 964.122916575 851.440662180 832.721263785 860.117845849 941.382551633 941.382551633 794.417307676 794.417307676 865.103179076  
1352 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 981.915843300 751.291744080 859.549237650 850.876367122 909.292435082 841.882947130 825.548048452 890.881615327 811.522304094 811.522304094 769.701018512 769.701018512 851.979265179  
1464 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 913.195215481 720.431557580 765.309176771 778.735944905 831.698754591 805.778999554 781.733955570 777.337523364 726.347005942 726.347005942 719.435351013 719.435351013 761.103483964  
1576 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 902.910867002 720.167783104 736.800599098 772.405249439 817.006814787 799.154816683 776.195373763 777.747188349 736.574375021 736.574375021 726.621009217 726.621009217 755.526398292  
1688 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 873.130560486 715.998412077 736.435462972 772.405022641 816.675603382 790.807245037 776.194956172 715.652640692 728.327713385 728.327713385 726.587776242 726.587776242 767.083326585  
1800 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 857.680532811 715.997076968 733.039269028 771.291717618 813.279139563 783.804684067 760.366741554 713.608900117 712.832216291 712.832216291 703.955503516 703.955503516 763.567359718  
904 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 988.659009778 918.399794097 776.999778791 865.224536562 834.316882605 835.973280059 878.194206410 933.581819549 1004.938871818 1004.938871818 800.514693709 800.514693709 940.983103667  
1016 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 987.891905886 917.314857456 776.413666992 864.426365938 820.134749801 835.204842418 877.201565934 906.614448783 968.446904458 968.446904458 707.624985875 707.624985875 760.422440482  
1128 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 919.820101807 769.973776920 761.909302443 790.279789983 805.630385252 804.954164783 817.697714432 903.331441504 917.795839274 917.795839274 707.513135411 707.513135411 758.838230481  
1240 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 883.722552257 738.683519204 745.005750225 774.124621293 768.324034903 775.458793804 786.549187359 815.441017430 756.702046297 756.702046297 725.040406289 725.040406289 779.579254909  
1352 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 817.618355322 685.151819576 698.352706992 747.349330341 674.372498962 708.426962386 727.085852872 682.523686174 690.740667588 690.740667588 670.933468493 670.933468493 724.780578630  
1464 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 814.279132555 665.625894584 627.356746037 699.224967858 667.303953350 661.415043750 686.609623067 683.035543744 701.984416694 701.984416694 622.662161772 622.662161772 676.005246221  
1576 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 756.248473441 665.622686359 627.354046962 683.447939973 667.301254275 661.156130991 686.469416926 639.057546866 662.419027701 662.419027701 622.320840873 622.320840873 672.859533404  
1688 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 744.273428670 665.622150167 624.911210264 661.510639231 667.300898506 658.713169014 686.468998140 648.284457951 695.336859371 695.336859371 622.704467605 622.704467605 677.536485162  
1800 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 736.683726534 654.979311301 624.910036269 660.714403592 666.503665039 658.712995507 686.468811898 648.139927148 629.723307556 629.723307556 622.688772024 622.688772024 676.976707941  
904 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1570.225020704 1474.032871639 1421.209451850 1405.315065454 1533.250797563 1389.405622332 1426.506261194 1378.833782168 1674.776133830 1674.776133830 1336.879022712 1336.879022712 1484.686517058  
1016 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1480.704255271 1423.014435755 1378.283903269 1405.314096154 1463.378801028 1300.587312823 1338.029925979 1344.023564971 1635.595744197 1635.595744197 1209.251137738 1209.251137738 1285.824067331  
1128 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1380.472320211 1277.054767015 1346.347293778 1330.930501445 1256.237653050 1244.005052720 1222.303651281 1210.713228253 1572.495320168 1572.495320168 1230.974060322 1230.974060322 1256.300193099  
1240 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1345.173903742 1133.104653800 1242.213653875 1246.513405827 1188.175764600 1213.702713275 1199.502908038 1193.331954245 1257.128670442 1257.128670442 1157.084141402 1157.084141402 1176.825122208  
1352 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1344.811304503 999.359469497 1216.773343402 1188.491440778 1129.144917628 1182.746365800 1139.383250712 1181.631882376 1283.436705313 1283.436705313 1140.708390144 1140.708390144 1175.997668611  
1464 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1280.716747927 999.357847227 1045.920108511 1053.354107642 1048.835471920 1093.648778486 1046.772291815 1148.614002518 1103.701822280 1103.701822280 1060.590376478 1060.590376478 1049.380269520  
1576 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1208.609343025 996.501413499 1045.919639692 1039.425118330 1026.299881060 1027.246237601 992.359671554 981.738848764 1050.693345543 1050.693345543 1034.028316354 1034.028316354 1066.456743990  
1688 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1117.650060336 992.512418509 1042.941086758 1036.446503519 1026.299622064 1024.267565598 989.189665049 958.442835239 1005.577585416 1005.577585416 1052.735491569 1052.735491569 1090.781041291  
1800 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1063.367776641 990.594833938 1017.226044251 1036.445599853 1026.299406985 1016.119912651 989.189626638 952.019093664 949.499451400 949.499451400 977.866691049 977.866691049 1073.487352648  
904 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 856.120297517 787.826872345 862.994638501 803.397143684 817.541572987 860.245560347 803.647990957 861.561759863 862.250489534 862.250489534 839.535026800 839.535026800 839.623407325  
1016 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 840.383525786 787.765751695 757.957829808 803.392950680 810.581175538 784.746373192 765.739675634 830.488904787 860.895114803 860.895114803 701.684544201 701.684544201 757.080683831  
1128 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 763.959742179 757.614008811 694.896714833 794.278122774 729.107480646 784.658337208 765.736149718 778.232030658 801.732007603 801.732007603 701.156076379 701.156076379 701.247257289  
1240 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 718.252380626 695.481899553 694.895832606 733.651893728 729.017391286 753.727623044 689.686232669 646.570843143 783.443504628 783.443504628 693.864691849 693.864691849 664.240133312  
1352 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 717.163212084 587.588595517 671.449310181 702.023353489 729.016336095 753.726946310 689.685453821 774.853725280 713.150756715 713.150756715 648.432829691 648.432829691 678.214044854  
1464 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 703.178360736 557.806791130 612.169223070 656.335364001 665.782756300 625.065007360 624.479511684 743.429981839 674.653446565 674.653446565 654.086157321 654.086157321 618.933991296  
1576 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 701.987951396 556.903942146 611.266367455 656.313674180 664.879860592 625.064595322 624.478955452 723.355565784 662.461139384 662.461139384 653.182668479 653.182668479 609.514168527  
1688 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 669.836045591 556.757186870 544.073123138 656.127316808 612.979554803 624.878360865 624.336287262 676.677050300 650.656396394 650.656396394 544.071952553 544.071952553 544.070769787  
1800 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 669.132634225 556.756164411 543.930496712 645.911915202 612.979416637 624.735807091 624.314110851 647.927884108 630.223393576 630.223393576 543.929485785 543.929485785 543.929989971  
904 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1774.907997126 1352.189457922 1445.087360860 1448.506020334 1468.766744586 1539.321570927 1552.181997449 1533.278369063 1809.397127195 1809.397127195 1520.164392914 1520.164392914 1514.816880832  
1016 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1770.874122614 1339.224024367 1386.591620154 1399.593929468 1405.894302781 1437.753293575 1490.233439865 1528.038167412 1778.776256635 1778.776256635 1389.603726754 1389.603726754 1513.455598932  
1128 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1632.950534804 1189.085821564 1325.615812053 1306.513210360 1313.257184425 1377.701730904 1399.608997105 1452.705307357 1723.012469584 1723.012469584 1310.954067656 1310.954067656 1316.181782228  
1240 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1622.279413233 1186.902082203 1261.067386232 1304.968373858 1247.914316303 1287.314488362 1312.017979142 1434.506704850 1395.877229907 1395.877229907 1233.353842282 1233.353842282 1259.422129192  
1352 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1608.891306130 1178.033988379 1257.909834567 1298.130228935 1238.152321850 1286.367769287 1281.189390584 1362.144545443 1393.491902973 1393.491902973 1209.761144738 1209.761144738 1257.623449375  
1464 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1523.971436086 1151.311829331 1224.838630494 1237.750883374 1214.154917667 1207.238680938 1221.196517515 1310.657605303 1335.925805259 1335.925805259 1169.311881692 1169.311881692 1226.297408197  
1576 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1492.166613685 1121.917159810 1193.118102519 1209.904804149 1213.772354102 1201.180178235 1217.243333747 1272.132874106 1171.748623208 1171.748623208 1171.313859236 1171.313859236 1198.652976233  
1688 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1490.012110537 1121.915886655 1166.434198917 1202.555677428 1183.137268369 1183.531772906 1216.986857691 1139.003599739 1194.027129227 1194.027129227 1190.046157220 1190.046157220 1229.709627098  
1800 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1488.584339034 1121.915843780 1166.434140898 1199.366043751 1183.137189932 1183.531726032 1199.116553090 1139.319813355 1174.472204098 1174.472204098 1180.272767483 1180.272767483 1202.656095513  
904 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 829.039007383 766.999123337 732.517437307 778.732323145 751.922729379 731.569984151 751.504576990 723.932027372 773.997900195 773.997900195 718.462554162 718.462554162 746.845779715  
1016 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 826.748544591 740.355681474 706.218310585 762.458896118 725.360005427 730.682588579 721.095141055 644.062128228 763.189221348 763.189221348 691.274682543 691.274682543 720.972677644  
1128 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 824.916390090 720.763210135 706.083302651 761.725305990 725.224950617 730.653697694 720.907075690 712.625954315 788.299928928 788.299928928 674.348033771 674.348033771 703.932581489  
1240 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 763.017467226 719.984695081 643.072903654 759.911776155 662.401869854 728.734381971 719.388722645 664.770178272 653.453824202 653.453824202 612.310421327 612.310421327 641.703983398  
1352 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 761.839767175 555.320868236 552.453979559 616.372961690 599.276762310 577.845880736 595.078236408 660.526016844 756.108953827 756.108953827 551.144535144 551.144535144 553.437916312  
1464 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 741.155207223 554.998929072 551.596674519 601.963999482 598.345310712 577.670280877 594.481637780 714.427158985 652.279882222 652.279882222 522.803600353 522.803600353 551.884309224  
1576 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 714.483143573 554.995741108 551.407553901 601.888330484 598.075508697 577.594557624 563.559958865 614.185482810 616.143247349 616.143247349 521.179778524 521.179778524 551.137676651  
1688 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 712.841125559 552.642503432 550.130234984 590.181707794 596.694205957 576.618478246 562.419910530 577.327796638 576.771230333 576.771230333 519.720406490 519.720406490 551.344676700  
1800 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 712.805157090 536.092781413 550.130234984 576.730309516 596.694179339 576.618436442 562.419833575 576.799320192 587.910835130 587.910835130 516.038941405 516.038941405 551.096935321  
904 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 880.017230522 890.356912124 810.513461166 856.141829437 835.363699092 846.163466887 821.761682938 855.555251755 895.501209836 895.501209836 782.095012920 782.095012920 802.398697264  
1016 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 879.254519078 777.542059110 799.216687769 855.153449213 802.582925767 840.634690599 821.511172912 792.328360528 852.729921053 852.729921053 787.738594337 787.738594337 799.104289221  
1128 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 865.605431775 764.417926818 768.676544952 841.417054990 769.889649975 769.143938273 762.589423697 778.075191121 870.760892328 870.760892328 760.614653469 760.614653469 787.238997990  
1240 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 860.402260021 701.538464627 768.323465779 797.797282038 759.068427800 707.004015317 693.077999267 722.756294639 888.707822922 888.707822922 719.663444528 719.663444528 777.462703827  
1352 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 850.610587243 645.740537707 691.379012908 795.153838890 691.026909617 706.975180033 692.646258812 659.206141861 754.116743150 754.116743150 683.537208522 683.537208522 681.288706400  
1464 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 850.170283253 643.936980437 635.743047784 733.961738015 691.026587252 648.029669087 654.501825121 739.119984316 712.802826951 712.802826951 662.983389746 662.983389746 696.769480144  
1576 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 836.106017619 643.278757431 631.657995176 703.345012023 690.771333203 647.820221492 654.349221825 685.007943592 675.466432371 675.466432371 648.179938673 648.179938673 662.175092892  
1688 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 825.875763915 634.557277465 631.655279149 703.207035553 690.630780325 647.682067811 641.423751294 684.794453868 652.665659319 652.665659319 641.489564908 641.489564908 666.989130076  
1800 998.418297260 529.679298094 468.738999166 529.679298094 529.679379849 824.644638608 634.556625686 622.383784712 698.294284706 690.630780325 643.803052596 641.020045299 648.735811941 668.343461567 668.343461567 632.217582059 632.217582059 656.628874001  
904 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 294.987161185 294.539786770 294.911281938 294.989048664 294.988843156 294.542314845 245.932249878 245.930660295 294.984649958 294.984649958 245.932726866 245.932726866 294.908038611  
1016 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 294.986739001 294.539220408 294.910921113 294.987246569 294.988487545 294.542000925 245.931873125 245.928978352 245.930071213 245.930071213 245.851791001 245.851791001 294.981588783  
1128 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 294.986403091 275.026046111 275.397562858 294.986852225 275.473240955 294.464018440 245.927469319 245.928644189 275.470469773 275.470469773 275.395335441 275.395335441 294.981971323  
1240 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 293.917040569 225.971546213 275.397297525 262.077094823 245.405665536 206.718548713 244.564307862 245.927952761 262.073386060 262.073386060 275.393170627 275.393170627 294.981682733  
1352 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 244.862677957 225.967425849 225.426642714 261.160536480 244.489117311 206.718358708 244.561514226 245.928288762 290.625626315 290.625626315 226.340275654 226.340275654 245.930630520  
1464 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 244.860769951 225.967354323 225.426557329 261.160437213 244.488971537 206.718241739 244.561429274 245.927606230 290.626034048 290.626034048 225.424222247 225.424222247 244.936282235  
1576 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 241.572030602 222.678704443 195.805738592 261.006367951 225.055693311 206.565596075 232.202336703 242.638381932 261.004755247 261.004755247 225.423452827 225.423452827 225.500245421  
1688 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 241.570818054 222.678622186 195.805018292 261.006279922 225.055566945 206.095555579 222.676030145 213.017915114 212.102462535 212.102462535 225.423537038 225.423537038 215.393452536  
1800 294.990326150 150.117067557 144.873258593 150.117067557 154.751389821 241.570818054 222.678574121 195.804998772 261.006260402 225.055520724 206.095542906 222.673502318 213.017533862 212.101979313 212.101979313 226.338287556 226.338287556 215.316466849  
904 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1204.576823585 1112.323732328 1188.285802353 1157.727287693 1225.039534044 1159.545572636 1172.667776519 1082.693010002 1170.106425590 1170.106425590 1080.901036125 1080.901036125 1166.980535728  
1016 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1198.628581979 1012.063374825 1077.118480551 1099.057044933 1119.983906651 1045.554672677 1067.963499577 1000.293094917 1116.056209441 1116.056209441 1001.308592082 1001.308592082 1104.038845035  
1128 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1127.190722150 934.003547027 1017.272309423 1049.074514683 1028.285789266 1017.935212176 1001.009593338 911.682214994 1008.789721167 1008.789721167 952.708396656 952.708396656 937.464599017  
1240 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1073.028222871 870.478161430 844.455992311 931.203504724 927.973851828 859.095979361 888.747850273 968.422070521 916.272064577 916.272064577 872.867569749 872.867569749 924.742646427  
1352 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 1037.989683704 827.866808251 792.159478226 838.536700755 841.270329855 781.890843365 785.343712527 913.071800801 953.044415063 953.044415063 869.267848023 869.267848023 911.432422583  
1464 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 992.459567694 782.991209952 792.158835628 829.530832194 841.269534206 781.861559650 785.164945016 837.134492872 853.620684370 853.620684370 778.166487022 778.166487022 836.861585894  
1576 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 986.451656923 782.186836434 773.279176223 814.041716520 841.269246797 781.861519378 765.803288247 784.487825848 890.012006488 890.012006488 777.417330495 777.417330495 845.722959677  
1688 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 966.830969813 754.201796998 743.479176583 783.046015046 826.000721614 731.177516222 759.421941067 743.109440547 791.944000077 791.944000077 800.729617410 800.729617410 855.283047172  
1800 1250.776967676 646.956532608 646.956532608 603.820435068 646.956545578 966.721111395 753.353590283 742.677089951 760.420840544 777.006877930 730.407048707 755.427287324 776.653267225 719.454549484 719.454549484 768.740842168 768.740842168 830.136479479  
904 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 1120.201613924 966.012032683 1098.321586129 1132.594171479 1092.687995969 1082.511787078 1121.942667247 1027.399421346 1152.460391321 1152.460391321 1054.042430855 1054.042430855 1082.485478061  
1016 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 1085.170378234 964.789239840 1068.052235270 1130.925938960 1058.187373149 1066.344609248 1120.750418858 1005.986917031 1079.885763236 1079.885763236 1024.242278227 1024.242278227 1067.980682779  
1128 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 1061.028144103 914.323983944 1048.549014977 1094.701578165 1057.845114732 1044.553117982 1051.898812571 971.234819555 1072.817934696 1072.817934696 985.047555567 985.047555567 1035.637684843  
1240 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 995.749408189 883.693864517 938.384302084 970.995263752 969.245607404 898.834393123 897.144015408 839.789946169 991.473446305 991.473446305 930.421043107 930.421043107 976.072272745  
1352 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 966.388678941 802.186184221 906.717411730 875.767947989 908.157445481 837.582272925 836.018551330 836.568218071 995.837103112 995.837103112 881.102109569 881.102109569 930.652317259  
1464 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 955.081029017 802.053854063 905.634855082 855.868263075 907.074827892 837.450090117 828.653811651 839.099786981 965.449557051 965.449557051 907.629975958 907.629975958 899.141144118  
1576 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 954.635874875 768.099946448 874.861907183 825.509198541 817.079803287 837.297856063 828.397441061 808.977816591 835.328460412 835.328460412 846.006807565 846.006807565 847.750936976  
1688 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 930.077365558 762.959539998 809.913582019 817.529197556 811.348007688 755.587330930 784.634980799 773.713442119 784.924667900 784.924667900 809.742980647 809.742980647 835.362246432  
1800 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 924.345712794 700.388938211 801.887322772 785.444965109 788.935213617 755.398288245 784.482975758 734.783836488 823.059718989 823.059718989 829.931367834 829.931367834 844.175035289  
904 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 724.818966878 682.975048902 660.818054122 704.258568396 704.253723967 704.223064222 708.528628727 668.688005472 729.407530801 729.407530801 668.154402608 668.154402608 633.912415129  
1016 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 724.652862396 682.834300194 634.290103042 704.257351378 677.725702271 678.152927837 682.514782402 660.774636171 729.045316065 729.045316065 634.962273618 634.962273618 689.814512127  
1128 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 711.462511241 680.812565955 632.393185939 703.276013449 645.393027017 676.108160836 651.137929801 660.243561960 710.374314806 710.374314806 640.679642122 640.679642122 664.186662577  
1240 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 650.483753690 590.081777588 570.560192654 597.698333788 597.439968657 614.972956621 604.036934411 655.801758705 714.118573746 714.118573746 541.666371522 541.666371522 571.528474684  
1352 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 650.328003951 590.041217916 570.559284294 597.557900666 597.439060757 613.962844897 603.992501114 628.067707815 706.716043286 706.716043286 536.722865927 536.722865927 602.009405956  
1464 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 639.828900806 589.167502174 553.132958362 570.893467183 597.409085039 613.946563333 603.096192160 555.298578867 556.265475303 556.265475303 530.187949633 530.187949633 559.634439416  
1576 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 589.645498861 564.158074167 527.893595184 519.847419455 578.105502231 588.940044519 583.790468228 559.407164197 489.499764282 489.499764282 497.127910036 497.127910036 527.981765003  
1688 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 558.878966304 533.607621175 480.840563445 519.846078127 553.128494249 541.887136594 553.240491752 559.267735863 518.044422234 518.044422234 502.128820707 502.128820707 527.734673486  
1800 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 558.878919363 533.607616450 480.840563445 519.846049563 553.128425438 541.887124273 553.237212601 471.249288219 518.028644794 518.028644794 509.843663062 509.843663062 527.924452850  
